Algorithm,Graph Type,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,complete,8,6,33,0.3685019016265869,616652,"[8, 8, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [4, 1, 7, 6, 5, 3, 2], 1: [5, 6, 3, 2, 0, 7, 4], 2: [3, 0, 4, 7, 5, 6, 1], 3: [5, 7, 6, 1, 0, 4, 2], 4: [1, 0, 7, 2, 6, 3, 5], 5: [4, 0, 2, 3, 7, 6, 1], 6: [5, 3, 7, 0, 2, 4, 1], 7: [2, 5, 0, 1, 4, 6, 3]}"
Genetic,complete,8,6,338,3.6180050373077393,319878,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [4, 1, 5, 7, 3, 6, 2], 1: [2, 0, 7, 5, 6, 3, 4], 2: [5, 1, 4, 0, 3, 6, 7], 3: [7, 1, 2, 5, 4, 6, 0], 4: [6, 0, 5, 7, 1, 3, 2], 5: [6, 0, 2, 4, 3, 1, 7], 6: [5, 7, 3, 0, 2, 4, 1], 7: [4, 1, 2, 6, 0, 3, 5]}"
Genetic,complete,8,6,57,0.6326990127563477,19274,"[8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6]","{0: [2, 4, 6, 5, 3, 1, 7], 1: [7, 6, 4, 3, 5, 0, 2], 2: [3, 6, 5, 0, 1, 7, 4], 3: [4, 1, 2, 5, 0, 6, 7], 4: [0, 1, 6, 2, 7, 3, 5], 5: [6, 1, 4, 7, 0, 2, 3], 6: [2, 7, 4, 3, 1, 0, 5], 7: [5, 1, 0, 4, 2, 6, 3]}"
Genetic,complete,8,6,124,1.33042311668396,509509,"[7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [1, 6, 2, 5, 3, 4, 7], 1: [3, 0, 7, 6, 4, 2, 5], 2: [5, 0, 6, 7, 4, 3, 1], 3: [7, 5, 1, 0, 6, 4, 2], 4: [3, 6, 0, 5, 2, 1, 7], 5: [2, 3, 7, 6, 0, 4, 1], 6: [0, 1, 5, 2, 7, 4, 3], 7: [6, 2, 3, 5, 4, 1, 0]}"
Genetic,complete,8,6,95,1.0389528274536133,789472,"[7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [3, 2, 5, 1, 4, 7, 6], 1: [0, 5, 4, 2, 3, 7, 6], 2: [1, 5, 7, 3, 4, 6, 0], 3: [1, 7, 0, 5, 4, 2, 6], 4: [2, 5, 1, 3, 6, 0, 7], 5: [0, 6, 2, 7, 3, 4, 1], 6: [4, 5, 1, 3, 7, 0, 2], 7: [1, 0, 2, 5, 6, 4, 3]}"
Genetic,complete,8,6,75,0.8220877647399902,600330,"[7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [6, 5, 3, 2, 7, 4, 1], 1: [2, 3, 6, 0, 4, 7, 5], 2: [1, 6, 3, 7, 5, 0, 4], 3: [2, 1, 0, 5, 4, 6, 7], 4: [0, 5, 1, 6, 2, 7, 3], 5: [7, 4, 0, 3, 6, 1, 2], 6: [5, 4, 0, 1, 7, 3, 2], 7: [1, 5, 2, 3, 6, 4, 0]}"
Genetic,complete,8,6,58,0.6398983001708984,225285,"[8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6]","{0: [6, 5, 4, 7, 3, 1, 2], 1: [6, 3, 4, 0, 2, 5, 7], 2: [6, 7, 3, 5, 4, 1, 0], 3: [4, 1, 0, 7, 6, 5, 2], 4: [3, 2, 0, 5, 7, 1, 6], 5: [6, 2, 3, 1, 0, 7, 4], 6: [2, 3, 5, 4, 7, 0, 1], 7: [5, 6, 2, 1, 3, 0, 4]}"
Genetic,complete,8,6,105,1.152354717254639,317450,"[8, 8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [7, 4, 1, 2, 5, 3, 6], 1: [7, 5, 2, 0, 3, 6, 4], 2: [1, 3, 5, 4, 7, 6, 0], 3: [7, 4, 2, 1, 0, 6, 5], 4: [2, 6, 0, 7, 1, 5, 3], 5: [0, 4, 2, 6, 7, 1, 3], 6: [2, 0, 4, 1, 3, 7, 5], 7: [1, 4, 0, 2, 3, 6, 5]}"
Genetic,complete,8,6,94,1.3564481735229492,798460,"[7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [6, 3, 7, 4, 5, 2, 1], 1: [2, 7, 0, 5, 4, 6, 3], 2: [5, 6, 7, 0, 4, 3, 1], 3: [5, 6, 0, 2, 4, 1, 7], 4: [3, 5, 7, 0, 1, 2, 6], 5: [3, 2, 7, 4, 1, 0, 6], 6: [5, 1, 7, 2, 3, 4, 0], 7: [2, 6, 4, 5, 0, 3, 1]}"
Genetic,complete,8,6,375,4.017338991165161,685690,"[8, 8, 8, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [5, 4, 3, 2, 6, 1, 7], 1: [3, 0, 4, 6, 2, 5, 7], 2: [5, 4, 6, 0, 3, 7, 1], 3: [2, 0, 1, 6, 4, 7, 5], 4: [6, 2, 5, 0, 3, 1, 7], 5: [0, 7, 1, 2, 4, 6, 3], 6: [2, 4, 7, 5, 1, 3, 0], 7: [5, 2, 0, 6, 1, 3, 4]}"
Genetic,complete,8,6,37,0.402860164642334,385530,"[7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [1, 5, 4, 2, 3, 7, 6], 1: [6, 7, 3, 4, 2, 0, 5], 2: [3, 0, 5, 1, 4, 6, 7], 3: [2, 7, 1, 6, 5, 4, 0], 4: [1, 3, 6, 2, 5, 7, 0], 5: [1, 0, 2, 6, 3, 7, 4], 6: [7, 2, 4, 1, 5, 3, 0], 7: [5, 1, 4, 0, 2, 6, 3]}"
Genetic,complete,8,6,389,4.160596132278442,288614,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [3, 7, 5, 2, 6, 4, 1], 1: [4, 3, 0, 2, 6, 5, 7], 2: [0, 7, 3, 5, 6, 1, 4], 3: [4, 6, 0, 1, 2, 7, 5], 4: [2, 7, 3, 0, 6, 1, 5], 5: [6, 0, 4, 1, 2, 7, 3], 6: [0, 7, 5, 2, 3, 1, 4], 7: [4, 5, 3, 2, 1, 6, 0]}"
Genetic,complete,8,6,31,0.3491852283477783,437196,"[8, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6]","{0: [3, 1, 7, 4, 5, 2, 6], 1: [0, 7, 6, 4, 5, 2, 3], 2: [3, 4, 1, 7, 5, 0, 6], 3: [5, 0, 6, 1, 4, 7, 2], 4: [2, 3, 1, 5, 6, 0, 7], 5: [7, 2, 3, 1, 4, 0, 6], 6: [0, 5, 4, 7, 2, 1, 3], 7: [1, 2, 6, 3, 4, 5, 0]}"
Genetic,complete,8,6,306,3.2802047729492188,699698,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [3, 7, 5, 4, 1, 6, 2], 1: [7, 4, 3, 6, 5, 2, 0], 2: [3, 1, 4, 5, 0, 6, 7], 3: [5, 4, 7, 6, 1, 2, 0], 4: [1, 6, 3, 2, 7, 5, 0], 5: [4, 6, 1, 0, 2, 3, 7], 6: [1, 3, 0, 5, 7, 2, 4], 7: [0, 2, 6, 5, 4, 3, 1]}"
Genetic,complete,8,6,99,1.4117028713226318,246291,"[8, 8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [4, 1, 5, 2, 7, 6, 3], 1: [5, 4, 6, 7, 3, 2, 0], 2: [0, 3, 7, 6, 4, 1, 5], 3: [2, 7, 5, 4, 6, 1, 0], 4: [1, 3, 0, 7, 6, 2, 5], 5: [0, 3, 2, 6, 4, 7, 1], 6: [5, 3, 0, 2, 4, 7, 1], 7: [6, 4, 3, 2, 5, 0, 1]}"
Genetic,complete,8,6,346,3.7014591693878174,995972,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [7, 6, 1, 5, 3, 4, 2], 1: [0, 2, 4, 6, 3, 7, 5], 2: [4, 3, 6, 5, 0, 1, 7], 3: [2, 7, 1, 0, 6, 4, 5], 4: [1, 0, 6, 5, 2, 3, 7], 5: [0, 6, 3, 7, 2, 1, 4], 6: [0, 5, 4, 1, 7, 3, 2], 7: [1, 0, 6, 4, 5, 2, 3]}"
Genetic,complete,8,6,27,0.2948827743530273,520457,"[7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6]","{0: [7, 1, 6, 3, 2, 5, 4], 1: [4, 5, 3, 0, 7, 6, 2], 2: [4, 3, 1, 6, 7, 5, 0], 3: [5, 7, 1, 0, 6, 4, 2], 4: [3, 7, 2, 5, 0, 6, 1], 5: [4, 0, 2, 1, 7, 3, 6], 6: [1, 0, 3, 4, 5, 7, 2], 7: [3, 5, 4, 0, 2, 6, 1]}"
Genetic,complete,8,6,216,2.3368730545043945,242350,"[8, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [6, 1, 4, 3, 5, 7, 2], 1: [4, 0, 5, 3, 7, 2, 6], 2: [0, 1, 4, 3, 6, 7, 5], 3: [0, 7, 1, 5, 6, 4, 2], 4: [2, 7, 5, 0, 1, 3, 6], 5: [7, 0, 2, 6, 1, 4, 3], 6: [0, 7, 4, 3, 2, 5, 1], 7: [5, 2, 4, 6, 0, 1, 3]}"
