Algorithm,Graph Type,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,complete,8,7,70,0.1165568828582763,616652,"[8, 8, 8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 7]","{0: [3, 7, 5, 2, 4, 6, 1], 1: [3, 6, 5, 7, 4, 2, 0], 2: [5, 6, 1, 0, 7, 3, 4], 3: [4, 7, 0, 1, 5, 2, 6], 4: [2, 6, 7, 0, 1, 3, 5], 5: [7, 0, 3, 2, 1, 4, 6], 6: [5, 3, 1, 4, 7, 2, 0], 7: [1, 0, 3, 6, 2, 5, 4]}"
Genetic,complete,8,7,13,0.0242199897766113,319878,"[8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 7]","{0: [6, 1, 7, 5, 4, 2, 3], 1: [0, 2, 7, 5, 6, 4, 3], 2: [7, 3, 6, 5, 1, 4, 0], 3: [5, 0, 7, 4, 1, 6, 2], 4: [6, 7, 2, 0, 3, 5, 1], 5: [6, 1, 4, 7, 3, 0, 2], 6: [5, 2, 1, 4, 3, 7, 0], 7: [0, 1, 2, 6, 3, 4, 5]}"
Genetic,complete,8,7,2,0.0056231021881103,19274,"[8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","{0: [1, 6, 3, 4, 5, 7, 2], 1: [0, 3, 7, 6, 5, 4, 2], 2: [0, 1, 4, 6, 3, 7, 5], 3: [0, 5, 2, 4, 7, 1, 6], 4: [0, 2, 6, 1, 7, 5, 3], 5: [0, 6, 3, 2, 1, 4, 7], 6: [0, 2, 1, 7, 5, 4, 3], 7: [0, 5, 4, 3, 1, 2, 6]}"
Genetic,complete,8,7,4,0.0093419551849365,509509,"[8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","{0: [1, 7, 6, 2, 3, 5, 4], 1: [0, 3, 6, 5, 2, 7, 4], 2: [0, 7, 4, 5, 6, 1, 3], 3: [0, 5, 7, 4, 2, 1, 6], 4: [3, 7, 0, 2, 1, 5, 6], 5: [0, 7, 6, 3, 4, 1, 2], 6: [0, 5, 4, 7, 1, 3, 2], 7: [5, 1, 4, 3, 0, 2, 6]}"
Genetic,complete,8,6,817,1.382479190826416,789472,"[8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6]","{0: [5, 3, 7, 2, 1, 4, 6], 1: [4, 0, 2, 6, 7, 3, 5], 2: [3, 0, 5, 4, 1, 7, 6], 3: [2, 5, 6, 1, 0, 4, 7], 4: [5, 3, 0, 6, 2, 7, 1], 5: [0, 3, 7, 1, 6, 4, 2], 6: [5, 2, 1, 0, 3, 4, 7], 7: [3, 6, 5, 0, 4, 1, 2]}"
Genetic,complete,8,7,43,0.0726828575134277,600330,"[8, 8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 7]","{0: [4, 6, 1, 2, 3, 7, 5], 1: [5, 7, 2, 3, 0, 6, 4], 2: [0, 6, 1, 7, 4, 5, 3], 3: [2, 0, 1, 5, 7, 6, 4], 4: [6, 1, 3, 2, 5, 7, 0], 5: [7, 3, 6, 1, 0, 4, 2], 6: [5, 7, 0, 4, 2, 1, 3], 7: [0, 5, 2, 6, 3, 1, 4]}"
Genetic,complete,8,7,139,0.2270548343658447,225285,"[8, 8, 8, 8, 8, 8, 8, 8, 7, 7, 7, 7, 7]","{0: [1, 3, 6, 5, 7, 4, 2], 1: [4, 3, 0, 2, 5, 6, 7], 2: [5, 3, 6, 7, 4, 1, 0], 3: [1, 7, 6, 5, 2, 0, 4], 4: [5, 6, 2, 7, 1, 0, 3], 5: [2, 7, 4, 1, 6, 0, 3], 6: [5, 2, 0, 1, 4, 7, 3], 7: [2, 5, 0, 3, 6, 1, 4]}"
Genetic,complete,8,7,1,0.003990888595581,317450,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","{0: [1, 7, 2, 3, 5, 4, 6], 1: [0, 5, 6, 7, 4, 2, 3], 2: [0, 4, 1, 5, 6, 7, 3], 3: [0, 2, 7, 6, 5, 1, 4], 4: [0, 5, 3, 2, 7, 6, 1], 5: [0, 2, 6, 7, 1, 3, 4], 6: [0, 7, 5, 1, 2, 3, 4], 7: [0, 4, 6, 5, 1, 2, 3]}"
Genetic,complete,8,6,171,0.303433895111084,798460,"[8, 8, 8, 8, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [2, 7, 1, 4, 3, 5, 6], 1: [2, 3, 6, 0, 5, 7, 4], 2: [0, 6, 3, 5, 1, 4, 7], 3: [1, 5, 0, 4, 2, 7, 6], 4: [0, 5, 2, 6, 7, 3, 1], 5: [1, 6, 7, 3, 2, 0, 4], 6: [7, 1, 3, 0, 5, 2, 4], 7: [6, 1, 4, 3, 5, 0, 2]}"
Genetic,complete,8,7,82,0.1368813514709472,685690,"[8, 8, 8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 7]","{0: [7, 5, 6, 1, 3, 2, 4], 1: [0, 4, 6, 3, 2, 7, 5], 2: [1, 4, 0, 5, 7, 6, 3], 3: [7, 6, 4, 0, 2, 5, 1], 4: [1, 7, 2, 0, 6, 3, 5], 5: [0, 7, 1, 4, 3, 6, 2], 6: [0, 1, 4, 5, 3, 2, 7], 7: [1, 5, 3, 2, 4, 0, 6]}"
Genetic,complete,8,6,1283,2.149325132369995,385530,"[8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6]","{0: [4, 5, 6, 1, 2, 7, 3], 1: [3, 7, 2, 6, 5, 4, 0], 2: [5, 6, 4, 7, 1, 0, 3], 3: [7, 5, 4, 0, 2, 1, 6], 4: [2, 7, 3, 0, 1, 5, 6], 5: [3, 1, 7, 4, 6, 2, 0], 6: [4, 5, 2, 3, 0, 1, 7], 7: [4, 5, 3, 0, 1, 6, 2]}"
