Algorithm,Graph Type,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,complete,8,6,136,0.232619047164917,616652,"[8, 8, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [1, 5, 7, 3, 4, 2, 6], 1: [3, 6, 5, 2, 7, 0, 4], 2: [7, 3, 6, 0, 4, 5, 1], 3: [7, 5, 6, 2, 0, 4, 1], 4: [3, 2, 7, 6, 1, 0, 5], 5: [7, 0, 4, 6, 3, 2, 1], 6: [0, 2, 3, 7, 4, 5, 1], 7: [5, 2, 6, 4, 1, 0, 3]}"
Genetic,complete,8,7,21,0.0368928909301757,319878,"[8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 7]","{0: [3, 1, 5, 2, 4, 7, 6], 1: [7, 2, 4, 5, 0, 3, 6], 2: [6, 5, 7, 4, 1, 0, 3], 3: [2, 1, 4, 6, 7, 5, 0], 4: [3, 1, 2, 0, 6, 7, 5], 5: [3, 1, 4, 6, 7, 2, 0], 6: [3, 5, 4, 1, 2, 0, 7], 7: [3, 2, 1, 6, 4, 0, 5]}"
Genetic,complete,8,7,6,0.0129098892211914,19274,"[8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7]","{0: [4, 2, 7, 6, 3, 5, 1], 1: [0, 2, 3, 5, 6, 4, 7], 2: [6, 5, 4, 7, 0, 3, 1], 3: [0, 5, 4, 1, 7, 2, 6], 4: [0, 3, 1, 6, 7, 2, 5], 5: [0, 4, 2, 7, 6, 3, 1], 6: [0, 4, 7, 5, 2, 1, 3], 7: [0, 3, 6, 1, 5, 2, 4]}"
Genetic,complete,8,7,3,0.0077879428863525,509509,"[8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","{0: [1, 4, 7, 6, 3, 2, 5], 1: [0, 5, 7, 4, 2, 6, 3], 2: [0, 3, 1, 7, 6, 5, 4], 3: [0, 4, 5, 2, 1, 7, 6], 4: [0, 6, 2, 1, 3, 7, 5], 5: [0, 3, 7, 6, 2, 4, 1], 6: [0, 5, 2, 1, 3, 7, 4], 7: [0, 5, 1, 4, 2, 3, 6]}"
Genetic,complete,8,6,594,1.128298282623291,789472,"[8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6]","{0: [4, 2, 5, 7, 6, 3, 1], 1: [7, 0, 3, 6, 5, 2, 4], 2: [4, 5, 6, 3, 7, 1, 0], 3: [2, 7, 4, 0, 6, 1, 5], 4: [5, 0, 6, 3, 7, 1, 2], 5: [1, 2, 7, 0, 4, 6, 3], 6: [2, 3, 0, 7, 1, 5, 4], 7: [2, 0, 6, 5, 3, 1, 4]}"
Genetic,complete,8,6,1806,3.052525997161865,600330,"[8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6]","{0: [2, 5, 4, 3, 6, 1, 7], 1: [2, 0, 6, 7, 3, 4, 5], 2: [1, 5, 0, 4, 7, 3, 6], 3: [7, 5, 6, 0, 1, 4, 2], 4: [6, 0, 5, 1, 2, 3, 7], 5: [6, 3, 7, 4, 0, 2, 1], 6: [5, 3, 2, 7, 1, 0, 4], 7: [0, 5, 3, 2, 1, 6, 4]}"
Genetic,complete,8,6,1842,3.1110119819641118,225285,"[8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 6, 6]","{0: [4, 7, 5, 2, 6, 3, 1], 1: [2, 7, 0, 4, 5, 3, 6], 2: [0, 5, 4, 3, 7, 1, 6], 3: [6, 1, 7, 5, 2, 4, 0], 4: [7, 2, 5, 0, 6, 1, 3], 5: [3, 4, 7, 1, 6, 2, 0], 6: [5, 2, 1, 3, 0, 7, 4], 7: [6, 2, 0, 1, 3, 5, 4]}"
Genetic,complete,8,6,975,1.641873121261597,317450,"[8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 6, 6, 6]","{0: [6, 7, 5, 4, 3, 2, 1], 1: [3, 0, 2, 4, 6, 7, 5], 2: [3, 6, 4, 0, 1, 7, 5], 3: [0, 4, 6, 5, 1, 7, 2], 4: [7, 5, 2, 1, 0, 6, 3], 5: [6, 3, 2, 7, 0, 4, 1], 6: [3, 4, 7, 1, 2, 0, 5], 7: [4, 6, 5, 0, 2, 3, 1]}"
Genetic,complete,8,6,1515,2.549873352050781,798460,"[8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6]","{0: [7, 4, 3, 2, 6, 1, 5], 1: [0, 3, 4, 6, 2, 7, 5], 2: [7, 6, 0, 1, 4, 3, 5], 3: [7, 6, 1, 5, 4, 2, 0], 4: [3, 0, 7, 6, 5, 2, 1], 5: [2, 4, 0, 3, 1, 6, 7], 6: [7, 1, 3, 2, 5, 0, 4], 7: [0, 5, 2, 3, 1, 6, 4]}"
Genetic,complete,8,6,1578,2.645281791687012,685690,"[8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 6, 6]","{0: [1, 4, 6, 5, 3, 7, 2], 1: [4, 3, 2, 7, 5, 0, 6], 2: [6, 4, 3, 1, 5, 7, 0], 3: [7, 5, 2, 1, 4, 0, 6], 4: [5, 3, 1, 2, 6, 0, 7], 5: [4, 3, 1, 2, 6, 0, 7], 6: [1, 0, 4, 3, 2, 7, 5], 7: [4, 5, 3, 6, 0, 1, 2]}"
