Algorithm,Graph Type,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,complete,8,6,65,1.0481009483337402,616652,"[7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [1, 6, 3, 7, 5, 2, 4], 1: [4, 7, 2, 3, 0, 6, 5], 2: [6, 3, 4, 7, 5, 0, 1], 3: [7, 5, 4, 6, 2, 1, 0], 4: [3, 2, 0, 6, 7, 1, 5], 5: [6, 0, 4, 1, 2, 7, 3], 6: [5, 1, 3, 0, 4, 2, 7], 7: [5, 2, 3, 0, 6, 1, 4]}"
Genetic,complete,8,5,475,7.837267160415649,319878,"[7, 7, 7, 7, 7, 6, 6, 6, 6, 5, 5, 5, 5]","{0: [3, 1, 2, 6, 5, 7, 4], 1: [2, 7, 4, 5, 0, 6, 3], 2: [6, 0, 3, 4, 1, 7, 5], 3: [7, 1, 4, 5, 2, 0, 6], 4: [5, 1, 2, 6, 0, 7, 3], 5: [3, 1, 0, 7, 4, 2, 6], 6: [0, 2, 1, 7, 3, 4, 5], 7: [6, 0, 3, 1, 2, 4, 5]}"
Genetic,complete,8,6,640,10.763293743133543,19274,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6]","{0: [6, 4, 2, 3, 7, 1, 5], 1: [6, 2, 5, 0, 7, 3, 4], 2: [1, 0, 5, 3, 4, 7, 6], 3: [7, 1, 6, 0, 2, 5, 4], 4: [5, 0, 1, 3, 7, 6, 2], 5: [4, 0, 7, 1, 6, 3, 2], 6: [5, 2, 7, 1, 0, 3, 4], 7: [2, 1, 4, 5, 0, 6, 3]}"
Genetic,complete,8,6,64,1.0624468326568604,509509,"[7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6]","{0: [2, 3, 1, 4, 7, 5, 6], 1: [0, 6, 7, 2, 5, 3, 4], 2: [5, 3, 7, 6, 0, 1, 4], 3: [5, 4, 0, 6, 1, 2, 7], 4: [5, 2, 3, 7, 6, 0, 1], 5: [2, 4, 0, 3, 7, 6, 1], 6: [1, 4, 2, 5, 7, 0, 3], 7: [6, 0, 2, 1, 4, 5, 3]}"
Genetic,complete,8,6,37,0.6091551780700684,789472,"[8, 8, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [6, 2, 3, 1, 7, 5, 4], 1: [4, 5, 3, 7, 6, 0, 2], 2: [3, 6, 0, 4, 5, 7, 1], 3: [6, 1, 0, 4, 5, 7, 2], 4: [6, 3, 1, 7, 0, 5, 2], 5: [3, 6, 1, 2, 4, 7, 0], 6: [0, 1, 3, 5, 4, 2, 7], 7: [2, 6, 1, 3, 0, 5, 4]}"
Genetic,complete,8,6,90,1.6135847568511963,600330,"[8, 8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [7, 4, 3, 5, 1, 6, 2], 1: [6, 5, 4, 3, 0, 7, 2], 2: [0, 5, 1, 6, 3, 4, 7], 3: [7, 5, 0, 2, 1, 4, 6], 4: [5, 2, 0, 1, 6, 3, 7], 5: [0, 4, 1, 6, 2, 7, 3], 6: [0, 2, 5, 1, 3, 4, 7], 7: [5, 3, 6, 2, 1, 4, 0]}"
Genetic,complete,8,5,1333,21.238779067993164,225285,"[8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 5, 5]","{0: [3, 4, 6, 2, 5, 1, 7], 1: [4, 7, 0, 5, 6, 2, 3], 2: [7, 0, 4, 1, 6, 3, 5], 3: [2, 6, 0, 7, 4, 1, 5], 4: [1, 2, 0, 3, 7, 5, 6], 5: [7, 6, 4, 0, 1, 2, 3], 6: [3, 7, 2, 1, 5, 0, 4], 7: [0, 1, 5, 2, 4, 3, 6]}"
Genetic,complete,8,5,277,4.986034870147705,317450,"[8, 7, 7, 7, 7, 6, 6, 6, 6, 5, 5, 5, 5]","{0: [4, 3, 1, 2, 5, 7, 6], 1: [6, 5, 3, 2, 0, 7, 4], 2: [3, 7, 0, 1, 4, 5, 6], 3: [0, 6, 1, 4, 7, 2, 5], 4: [7, 6, 0, 1, 5, 2, 3], 5: [2, 4, 3, 1, 6, 0, 7], 6: [3, 2, 0, 4, 7, 1, 5], 7: [5, 6, 1, 4, 0, 3, 2]}"
Genetic,complete,8,5,1689,27.19247007369995,798460,"[8, 8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 5, 5]","{0: [5, 4, 2, 1, 3, 6, 7], 1: [5, 7, 6, 4, 3, 0, 2], 2: [1, 4, 6, 0, 5, 3, 7], 3: [7, 0, 2, 5, 1, 4, 6], 4: [1, 2, 0, 7, 5, 6, 3], 5: [4, 2, 0, 7, 6, 3, 1], 6: [2, 1, 5, 3, 4, 0, 7], 7: [3, 5, 2, 1, 4, 0, 6]}"
Genetic,complete,8,6,12,0.1959280967712402,685690,"[7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6]","{0: [6, 4, 5, 2, 1, 3, 7], 1: [3, 2, 0, 6, 4, 5, 7], 2: [1, 7, 5, 0, 6, 3, 4], 3: [1, 0, 6, 5, 4, 7, 2], 4: [7, 6, 2, 5, 1, 0, 3], 5: [1, 4, 6, 0, 7, 3, 2], 6: [0, 5, 7, 1, 3, 4, 2], 7: [0, 3, 6, 1, 2, 4, 5]}"
Genetic,complete,8,6,33,0.5709953308105469,385530,"[7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [1, 7, 2, 4, 5, 3, 6], 1: [7, 3, 0, 2, 5, 6, 4], 2: [5, 7, 0, 1, 4, 3, 6], 3: [4, 5, 6, 2, 0, 1, 7], 4: [1, 2, 7, 6, 3, 5, 0], 5: [0, 7, 4, 6, 3, 1, 2], 6: [2, 3, 4, 0, 1, 5, 7], 7: [4, 5, 0, 6, 3, 1, 2]}"
Genetic,complete,8,6,79,1.2898180484771729,288614,"[8, 8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [2, 7, 5, 1, 6, 4, 3], 1: [3, 4, 0, 2, 7, 6, 5], 2: [7, 4, 5, 3, 6, 0, 1], 3: [6, 4, 1, 5, 0, 2, 7], 4: [3, 5, 2, 1, 0, 6, 7], 5: [6, 0, 7, 3, 1, 2, 4], 6: [2, 0, 5, 3, 7, 4, 1], 7: [2, 3, 4, 1, 5, 0, 6]}"
Genetic,complete,8,6,1,0.0371861457824707,437196,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","{0: [1, 4, 6, 3, 7, 5, 2], 1: [0, 3, 4, 6, 7, 2, 5], 2: [3, 0, 4, 7, 5, 1, 6], 3: [0, 6, 1, 2, 7, 5, 4], 4: [0, 7, 1, 2, 5, 3, 6], 5: [0, 6, 3, 7, 2, 1, 4], 6: [0, 5, 4, 2, 7, 1, 3], 7: [0, 5, 3, 6, 1, 2, 4]}"
Genetic,complete,8,6,41,0.6596200466156006,699698,"[8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [6, 2, 3, 7, 5, 1, 4], 1: [7, 6, 2, 5, 0, 3, 4], 2: [5, 4, 6, 3, 1, 7, 0], 3: [5, 1, 4, 6, 0, 7, 2], 4: [0, 1, 7, 2, 3, 5, 6], 5: [3, 1, 7, 2, 6, 4, 0], 6: [5, 3, 7, 2, 1, 0, 4], 7: [0, 5, 1, 4, 2, 6, 3]}"
