Algorithm,Graph Type,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,complete,8,6,291,4.234104156494141,616652,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [6, 7, 3, 1, 4, 5, 2], 1: [2, 0, 3, 7, 4, 6, 5], 2: [6, 5, 4, 3, 1, 7, 0], 3: [7, 0, 2, 6, 1, 5, 4], 4: [1, 0, 7, 2, 3, 5, 6], 5: [2, 6, 7, 1, 4, 3, 0], 6: [4, 2, 3, 7, 5, 0, 1], 7: [3, 1, 2, 6, 4, 0, 5]}"
Genetic,complete,8,6,185,2.7266857624053955,319878,"[7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [6, 7, 4, 2, 3, 1, 5], 1: [2, 4, 7, 5, 3, 6, 0], 2: [0, 6, 1, 3, 4, 5, 7], 3: [5, 2, 4, 1, 7, 0, 6], 4: [1, 6, 2, 3, 0, 5, 7], 5: [7, 0, 6, 2, 4, 1, 3], 6: [3, 5, 1, 7, 0, 4, 2], 7: [6, 5, 3, 0, 2, 4, 1]}"
Genetic,complete,8,6,177,2.597283124923706,19274,"[7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [6, 5, 1, 2, 3, 4, 7], 1: [7, 5, 3, 6, 2, 4, 0], 2: [7, 0, 1, 6, 4, 5, 3], 3: [5, 2, 6, 4, 7, 0, 1], 4: [0, 1, 2, 3, 6, 7, 5], 5: [7, 0, 6, 4, 3, 1, 2], 6: [4, 3, 1, 7, 5, 0, 2], 7: [5, 0, 6, 2, 4, 1, 3]}"
Genetic,complete,8,6,145,2.1740918159484863,509509,"[8, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [3, 7, 2, 6, 1, 4, 5], 1: [7, 0, 3, 6, 4, 5, 2], 2: [4, 6, 1, 5, 0, 7, 3], 3: [5, 0, 4, 2, 6, 1, 7], 4: [5, 6, 3, 0, 1, 2, 7], 5: [0, 4, 1, 7, 6, 2, 3], 6: [0, 1, 3, 7, 4, 2, 5], 7: [2, 4, 6, 1, 3, 5, 0]}"
Genetic,complete,8,6,153,2.2402119636535645,789472,"[7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [3, 4, 5, 6, 1, 2, 7], 1: [6, 5, 7, 2, 3, 0, 4], 2: [4, 0, 1, 5, 7, 6, 3], 3: [6, 5, 2, 7, 0, 4, 1], 4: [2, 5, 1, 6, 3, 0, 7], 5: [2, 1, 7, 6, 4, 3, 0], 6: [4, 0, 3, 2, 1, 5, 7], 7: [2, 4, 6, 3, 5, 0, 1]}"
Genetic,complete,8,5,876,12.579071998596191,600330,"[7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 5, 5, 5]","{0: [5, 6, 1, 4, 7, 3, 2], 1: [3, 4, 2, 6, 7, 0, 5], 2: [4, 6, 1, 3, 7, 5, 0], 3: [6, 4, 1, 7, 0, 2, 5], 4: [1, 3, 6, 2, 0, 5, 7], 5: [7, 6, 0, 3, 1, 4, 2], 6: [4, 5, 3, 7, 0, 1, 2], 7: [2, 4, 6, 1, 3, 0, 5]}"
Genetic,complete,8,6,66,0.9757418632507324,225285,"[7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [4, 6, 7, 1, 5, 2, 3], 1: [5, 3, 2, 4, 6, 0, 7], 2: [5, 7, 6, 3, 0, 1, 4], 3: [6, 7, 0, 2, 5, 1, 4], 4: [1, 5, 0, 2, 7, 6, 3], 5: [1, 0, 2, 7, 4, 3, 6], 6: [4, 0, 7, 1, 5, 2, 3], 7: [5, 3, 4, 0, 1, 2, 6]}"
Genetic,complete,8,6,9,0.1445770263671875,317450,"[7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6]","{0: [1, 4, 3, 6, 2, 7, 5], 1: [0, 3, 7, 2, 5, 6, 4], 2: [7, 5, 4, 1, 6, 0, 3], 3: [4, 0, 7, 5, 2, 1, 6], 4: [7, 0, 1, 5, 6, 3, 2], 5: [4, 1, 6, 3, 2, 7, 0], 6: [7, 4, 0, 1, 2, 3, 5], 7: [5, 2, 1, 4, 3, 0, 6]}"
Genetic,complete,8,6,21,0.317803144454956,798460,"[8, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6]","{0: [7, 6, 4, 2, 3, 1, 5], 1: [0, 3, 5, 7, 2, 4, 6], 2: [3, 6, 0, 7, 5, 1, 4], 3: [4, 5, 6, 7, 1, 0, 2], 4: [5, 0, 1, 7, 6, 2, 3], 5: [2, 1, 7, 3, 0, 6, 4], 6: [5, 2, 1, 0, 4, 3, 7], 7: [0, 1, 3, 4, 6, 5, 2]}"
Genetic,complete,8,6,45,0.7232170104980469,685690,"[8, 8, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [3, 2, 5, 7, 1, 6, 4], 1: [6, 0, 7, 4, 2, 5, 3], 2: [5, 6, 7, 1, 4, 3, 0], 3: [4, 5, 6, 2, 0, 7, 1], 4: [1, 0, 3, 5, 2, 6, 7], 5: [7, 3, 4, 1, 0, 2, 6], 6: [7, 4, 2, 5, 0, 1, 3], 7: [2, 4, 6, 3, 5, 1, 0]}"
Genetic,complete,8,6,49,0.7533488273620605,385530,"[7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [2, 4, 1, 7, 3, 5, 6], 1: [2, 7, 6, 0, 4, 3, 5], 2: [7, 5, 0, 1, 6, 3, 4], 3: [0, 6, 7, 4, 2, 5, 1], 4: [6, 5, 7, 0, 1, 2, 3], 5: [7, 0, 2, 4, 6, 1, 3], 6: [3, 2, 5, 0, 4, 7, 1], 7: [5, 3, 1, 2, 4, 6, 0]}"
