Algorithm,Graph Type,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,complete,8,6,305,2.2549080848693848,616652,"[8, 8, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [1, 3, 5, 4, 7, 6, 2], 1: [6, 5, 0, 4, 3, 2, 7], 2: [4, 5, 3, 7, 1, 0, 6], 3: [2, 4, 6, 1, 5, 0, 7], 4: [5, 2, 3, 7, 1, 6, 0], 5: [2, 3, 7, 1, 4, 0, 6], 6: [4, 3, 5, 7, 2, 0, 1], 7: [5, 4, 0, 1, 6, 2, 3]}"
Genetic,complete,8,6,28,0.1949360370635986,319878,"[8, 8, 8, 8, 7, 6, 6, 6, 6, 6, 6, 6]","{0: [1, 4, 3, 6, 5, 7, 2], 1: [7, 2, 6, 5, 3, 0, 4], 2: [0, 4, 1, 3, 5, 6, 7], 3: [2, 4, 7, 1, 5, 0, 6], 4: [1, 5, 2, 3, 0, 7, 6], 5: [0, 7, 1, 4, 6, 3, 2], 6: [7, 1, 4, 0, 2, 3, 5], 7: [6, 2, 1, 0, 5, 4, 3]}"
Genetic,complete,8,6,246,1.6648659706115725,19274,"[7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [4, 3, 7, 6, 2, 5, 1], 1: [0, 5, 6, 3, 4, 7, 2], 2: [1, 5, 7, 0, 6, 3, 4], 3: [0, 7, 5, 2, 6, 4, 1], 4: [1, 2, 5, 0, 7, 6, 3], 5: [2, 1, 0, 6, 7, 4, 3], 6: [1, 5, 0, 3, 2, 7, 4], 7: [3, 0, 4, 1, 2, 5, 6]}"
Genetic,complete,8,5,1686,11.256704807281494,509509,"[7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 5, 5]","{0: [4, 5, 7, 3, 1, 6, 2], 1: [3, 5, 2, 0, 7, 4, 6], 2: [0, 4, 6, 5, 3, 1, 7], 3: [4, 0, 1, 2, 7, 5, 6], 4: [2, 6, 7, 5, 1, 0, 3], 5: [4, 0, 1, 3, 7, 2, 6], 6: [3, 7, 4, 0, 1, 5, 2], 7: [1, 3, 0, 4, 6, 2, 5]}"
Genetic,complete,8,6,27,0.2009098529815673,789472,"[8, 8, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6]","{0: [3, 4, 1, 6, 5, 7, 2], 1: [6, 0, 4, 2, 5, 7, 3], 2: [4, 3, 1, 0, 7, 6, 5], 3: [5, 1, 0, 4, 2, 7, 6], 4: [0, 5, 3, 1, 2, 6, 7], 5: [3, 1, 2, 7, 6, 0, 4], 6: [5, 3, 2, 7, 4, 0, 1], 7: [0, 1, 2, 5, 3, 4, 6]}"
Genetic,complete,8,6,608,4.200434923171997,600330,"[8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 6, 6, 6]","{0: [4, 2, 7, 3, 1, 6, 5], 1: [2, 0, 5, 4, 6, 7, 3], 2: [4, 1, 3, 5, 6, 0, 7], 3: [7, 0, 2, 5, 6, 4, 1], 4: [5, 0, 6, 2, 1, 7, 3], 5: [7, 3, 0, 6, 1, 4, 2], 6: [4, 7, 3, 5, 0, 2, 1], 7: [5, 0, 6, 4, 1, 2, 3]}"
Genetic,complete,8,6,56,0.4069640636444092,225285,"[8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6]","{0: [7, 3, 2, 4, 1, 6, 5], 1: [2, 3, 5, 7, 6, 0, 4], 2: [3, 0, 4, 6, 7, 5, 1], 3: [5, 1, 7, 6, 4, 2, 0], 4: [6, 5, 3, 7, 2, 1, 0], 5: [7, 3, 2, 0, 6, 1, 4], 6: [4, 3, 2, 0, 1, 5, 7], 7: [2, 5, 6, 4, 3, 0, 1]}"
Genetic,complete,8,6,218,1.5148038864135742,317450,"[8, 8, 8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [1, 6, 5, 4, 2, 3, 7], 1: [3, 5, 4, 7, 0, 6, 2], 2: [0, 5, 6, 4, 7, 1, 3], 3: [2, 7, 4, 5, 1, 6, 0], 4: [0, 2, 3, 1, 5, 6, 7], 5: [6, 7, 4, 1, 3, 2, 0], 6: [7, 1, 3, 5, 0, 4, 2], 7: [5, 2, 4, 0, 1, 3, 6]}"
Genetic,complete,8,6,65,0.4666979312896728,798460,"[8, 8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [7, 4, 6, 3, 5, 1, 2], 1: [3, 7, 4, 2, 0, 5, 6], 2: [3, 0, 7, 5, 1, 6, 4], 3: [6, 5, 1, 2, 0, 7, 4], 4: [7, 5, 2, 0, 6, 1, 3], 5: [0, 1, 2, 4, 3, 6, 7], 6: [0, 1, 3, 2, 4, 5, 7], 7: [2, 3, 6, 4, 5, 0, 1]}"
Genetic,complete,8,6,111,0.7756240367889404,685690,"[8, 8, 8, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [4, 7, 6, 3, 2, 5, 1], 1: [7, 0, 3, 2, 5, 4, 6], 2: [7, 5, 0, 4, 6, 1, 3], 3: [7, 5, 4, 2, 0, 1, 6], 4: [6, 2, 1, 7, 0, 3, 5], 5: [7, 6, 0, 3, 2, 4, 1], 6: [3, 7, 1, 0, 2, 4, 5], 7: [4, 3, 5, 6, 2, 1, 0]}"
Genetic,complete,8,6,158,1.0914080142974854,385530,"[7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [5, 2, 3, 4, 6, 7, 1], 1: [5, 2, 3, 7, 4, 0, 6], 2: [5, 3, 1, 0, 6, 4, 7], 3: [4, 1, 0, 7, 5, 6, 2], 4: [6, 3, 7, 1, 5, 2, 0], 5: [0, 2, 6, 1, 3, 7, 4], 6: [1, 7, 4, 3, 2, 5, 0], 7: [4, 3, 1, 5, 6, 0, 2]}"
Genetic,complete,8,6,338,2.7276690006256104,288614,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [7, 4, 5, 6, 2, 1, 3], 1: [5, 3, 6, 2, 7, 0, 4], 2: [4, 5, 1, 6, 7, 0, 3], 3: [1, 7, 0, 2, 6, 5, 4], 4: [6, 3, 5, 0, 7, 1, 2], 5: [6, 7, 2, 1, 0, 4, 3], 6: [7, 0, 3, 4, 5, 1, 2], 7: [4, 3, 0, 1, 5, 2, 6]}"
Genetic,complete,8,6,34,0.2759177684783935,437196,"[8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [5, 1, 6, 2, 3, 7, 4], 1: [0, 2, 4, 5, 6, 3, 7], 2: [1, 0, 4, 3, 6, 7, 5], 3: [5, 7, 4, 2, 1, 6, 0], 4: [5, 6, 3, 1, 2, 0, 7], 5: [7, 3, 4, 1, 6, 2, 0], 6: [5, 3, 0, 1, 7, 2, 4], 7: [2, 5, 3, 6, 4, 0, 1]}"
Genetic,complete,8,6,239,1.727344274520874,699698,"[8, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [7, 1, 4, 3, 6, 5, 2], 1: [2, 3, 6, 0, 7, 5, 4], 2: [0, 4, 6, 7, 3, 1, 5], 3: [0, 7, 2, 5, 4, 6, 1], 4: [5, 6, 2, 7, 1, 3, 0], 5: [7, 3, 6, 1, 0, 2, 4], 6: [5, 0, 7, 4, 2, 1, 3], 7: [3, 0, 1, 5, 6, 2, 4]}"
Genetic,complete,8,5,1227,8.626354932785034,246291,"[8, 8, 7, 7, 7, 7, 7, 7, 7, 6, 6, 5, 5]","{0: [4, 2, 3, 7, 6, 5, 1], 1: [2, 5, 3, 6, 7, 0, 4], 2: [0, 3, 7, 1, 4, 5, 6], 3: [4, 5, 7, 1, 2, 0, 6], 4: [3, 6, 5, 0, 2, 1, 7], 5: [3, 4, 0, 6, 7, 1, 2], 6: [2, 5, 0, 7, 1, 4, 3], 7: [6, 1, 0, 4, 5, 2, 3]}"
Genetic,complete,8,5,349,2.460438966751098,995972,"[8, 7, 7, 7, 7, 7, 7, 7, 6, 5, 5, 5, 5]","{0: [5, 6, 1, 7, 4, 2, 3], 1: [0, 6, 5, 2, 7, 3, 4], 2: [1, 5, 6, 3, 0, 4, 7], 3: [7, 1, 6, 0, 2, 5, 4], 4: [3, 6, 5, 2, 0, 1, 7], 5: [7, 1, 3, 4, 2, 6, 0], 6: [0, 5, 3, 4, 7, 2, 1], 7: [2, 6, 5, 0, 3, 4, 1]}"
Genetic,complete,8,6,87,0.6485719680786133,520457,"[8, 8, 8, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [2, 3, 4, 6, 5, 7, 1], 1: [6, 7, 4, 3, 0, 2, 5], 2: [7, 0, 1, 5, 3, 6, 4], 3: [7, 0, 1, 4, 2, 5, 6], 4: [7, 5, 6, 3, 1, 0, 2], 5: [3, 2, 4, 7, 1, 0, 6], 6: [4, 1, 3, 5, 7, 0, 2], 7: [2, 3, 6, 1, 0, 5, 4]}"
Genetic,complete,8,6,149,1.0454697608947754,242350,"[8, 8, 8, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [3, 5, 6, 1, 4, 2, 7], 1: [0, 6, 7, 2, 4, 3, 5], 2: [1, 4, 3, 5, 7, 6, 0], 3: [5, 2, 1, 6, 7, 4, 0], 4: [2, 6, 3, 1, 0, 7, 5], 5: [7, 2, 3, 1, 0, 4, 6], 6: [4, 7, 1, 3, 5, 2, 0], 7: [0, 1, 2, 5, 6, 3, 4]}"
Genetic,complete,8,6,223,1.666003942489624,496719,"[8, 8, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [3, 7, 2, 4, 5, 1, 6], 1: [6, 0, 5, 2, 4, 7, 3], 2: [6, 7, 3, 0, 5, 4, 1], 3: [2, 7, 0, 6, 5, 1, 4], 4: [3, 7, 5, 1, 2, 0, 6], 5: [1, 2, 6, 7, 4, 0, 3], 6: [2, 4, 3, 0, 1, 5, 7], 7: [1, 5, 0, 3, 4, 2, 6]}"
Genetic,complete,8,6,510,3.5715880393981934,242490,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [6, 7, 4, 2, 3, 1, 5], 1: [6, 5, 4, 2, 0, 3, 7], 2: [0, 5, 6, 7, 4, 3, 1], 3: [7, 1, 0, 6, 4, 2, 5], 4: [3, 1, 0, 6, 2, 7, 5], 5: [7, 2, 6, 3, 0, 4, 1], 6: [0, 2, 1, 4, 5, 3, 7], 7: [2, 1, 3, 0, 6, 4, 5]}"
Genetic,complete,8,6,188,1.2888169288635254,332065,"[8, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [2, 4, 5, 1, 3, 7, 6], 1: [6, 3, 0, 7, 4, 5, 2], 2: [0, 6, 7, 4, 3, 5, 1], 3: [0, 1, 7, 6, 2, 4, 5], 4: [7, 6, 3, 5, 1, 0, 2], 5: [2, 7, 0, 6, 3, 1, 4], 6: [1, 0, 3, 2, 7, 5, 4], 7: [2, 0, 6, 1, 5, 3, 4]}"
