Algorithm,Graph Type,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Simulated_Annealing,complete,8,6.0,281,0.03214693069458,616652,"[10.0, 9.0, 8.0, 8.0, 10.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0]","{0: [1, 6, 3, 4, 7, 5, 2], 1: [0, 7, 4, 3, 6, 2, 5], 2: [0, 1, 5, 3, 6, 4, 7], 3: [0, 7, 2, 6, 1, 4, 5], 4: [0, 3, 1, 2, 6, 5, 7], 5: [0, 2, 7, 4, 3, 6, 1], 6: [0, 1, 5, 4, 2, 7, 3], 7: [0, 2, 1, 4, 5, 6, 3]}"
Simulated_Annealing,complete,8,6.0,66,0.0084030628204345,319878,"[9.0, 9.0, 9.0, 10.0, 9.0, 7.0, 7.0, 6.0, 6.0]","{0: [1, 7, 3, 5, 4, 2, 6], 1: [0, 6, 3, 5, 4, 2, 7], 2: [0, 5, 4, 6, 7, 3, 1], 3: [0, 1, 7, 6, 5, 2, 4], 4: [0, 6, 2, 5, 1, 7, 3], 5: [0, 7, 6, 4, 2, 1, 3], 6: [0, 5, 2, 4, 3, 7, 1], 7: [0, 2, 5, 4, 3, 6, 1]}"
Simulated_Annealing,complete,8,6.0,84,0.0108497142791748,19274,"[10.0, 10.0, 9.0, 10.0, 10.0, 8.0, 7.0, 6.0, 6.0]","{0: [1, 3, 7, 5, 4, 2, 6], 1: [0, 5, 7, 3, 2, 4, 6], 2: [0, 4, 3, 6, 7, 1, 5], 3: [0, 6, 1, 2, 4, 5, 7], 4: [0, 7, 1, 5, 6, 3, 2], 5: [0, 1, 6, 2, 3, 4, 7], 6: [0, 7, 4, 2, 3, 1, 5], 7: [0, 3, 5, 2, 6, 4, 1]}"
Simulated_Annealing,complete,8,6.0,181,0.0228440761566162,509509,"[9.0, 9.0, 10.0, 10.0, 9.0, 8.0, 8.0, 7.0, 6.0, 6.0]","{0: [1, 5, 3, 6, 7, 4, 2], 1: [0, 2, 6, 7, 5, 3, 4], 2: [0, 4, 3, 1, 5, 6, 7], 3: [0, 6, 5, 7, 2, 4, 1], 4: [0, 6, 5, 1, 7, 3, 2], 5: [0, 4, 1, 6, 3, 7, 2], 6: [0, 4, 2, 5, 3, 1, 7], 7: [0, 6, 3, 4, 5, 1, 2]}"
Simulated_Annealing,complete,8,5.0,344,0.0379788875579834,789472,"[9.0, 9.0, 9.0, 9.0, 9.0, 7.0, 6.0, 6.0, 6.0, 5.0]","{0: [1, 2, 4, 3, 7, 5, 6], 1: [0, 6, 7, 3, 4, 5, 2], 2: [0, 1, 6, 5, 3, 7, 4], 3: [0, 5, 6, 1, 7, 2, 4], 4: [0, 2, 3, 5, 1, 7, 6], 5: [0, 7, 3, 2, 6, 1, 4], 6: [0, 4, 5, 2, 7, 3, 1], 7: [0, 2, 4, 6, 3, 1, 5]}"
Simulated_Annealing,complete,8,5.0,173,0.0207679271697998,600330,"[9.0, 9.0, 9.0, 10.0, 8.0, 8.0, 7.0, 6.0, 5.0, 5.0]","{0: [1, 7, 3, 4, 2, 6, 5], 1: [0, 3, 6, 2, 4, 5, 7], 2: [0, 3, 7, 4, 5, 1, 6], 3: [0, 7, 2, 1, 6, 5, 4], 4: [0, 3, 1, 2, 7, 6, 5], 5: [0, 1, 3, 7, 6, 4, 2], 6: [0, 2, 1, 5, 3, 4, 7], 7: [0, 1, 6, 4, 2, 5, 3]}"
Simulated_Annealing,complete,8,5.0,205,0.0232508182525634,225285,"[9.0, 9.0, 10.0, 9.0, 10.0, 7.0, 7.0, 7.0, 5.0, 5.0]","{0: [1, 3, 4, 5, 6, 2, 7], 1: [0, 2, 5, 7, 3, 6, 4], 2: [0, 3, 5, 6, 1, 4, 7], 3: [0, 7, 2, 1, 6, 5, 4], 4: [0, 3, 5, 7, 2, 1, 6], 5: [0, 7, 4, 3, 2, 1, 6], 6: [0, 5, 2, 3, 7, 4, 1], 7: [0, 2, 5, 4, 6, 1, 3]}"
Simulated_Annealing,complete,8,6.0,100,0.0134258270263671,317450,"[9.0, 10.0, 9.0, 9.0, 10.0, 9.0, 7.0, 6.0, 6.0]","{0: [1, 2, 4, 5, 6, 3, 7], 1: [0, 3, 4, 2, 7, 6, 5], 2: [0, 5, 7, 6, 4, 3, 1], 3: [0, 2, 6, 5, 1, 4, 7], 4: [0, 1, 2, 7, 3, 6, 5], 5: [0, 3, 2, 1, 7, 6, 4], 6: [0, 4, 1, 2, 7, 3, 5], 7: [0, 3, 4, 1, 2, 6, 5]}"
Simulated_Annealing,complete,8,6.0,482,0.0548069477081298,798460,"[10.0, 9.0, 8.0, 8.0, 9.0, 9.0, 7.0, 7.0, 7.0, 6.0, 6.0]","{0: [1, 2, 3, 7, 4, 5, 6], 1: [0, 3, 2, 6, 4, 7, 5], 2: [0, 4, 3, 6, 7, 5, 1], 3: [0, 1, 7, 2, 6, 4, 5], 4: [0, 3, 5, 7, 2, 1, 6], 5: [0, 1, 7, 4, 2, 3, 6], 6: [0, 1, 3, 7, 2, 4, 5], 7: [0, 2, 6, 4, 5, 1, 3]}"
Simulated_Annealing,complete,8,6.0,66,0.0091109275817871,685690,"[10.0, 9.0, 9.0, 9.0, 9.0, 8.0, 8.0, 6.0, 6.0]","{0: [1, 4, 7, 6, 3, 2, 5], 1: [0, 3, 2, 7, 6, 5, 4], 2: [0, 7, 3, 5, 4, 6, 1], 3: [0, 5, 1, 2, 7, 6, 4], 4: [0, 5, 3, 6, 2, 1, 7], 5: [0, 3, 6, 4, 1, 7, 2], 6: [0, 2, 4, 3, 1, 7, 5], 7: [0, 3, 2, 6, 1, 5, 4]}"
Simulated_Annealing,complete,8,6.0,96,0.0118410587310791,385530,"[9.0, 8.0, 9.0, 10.0, 9.0, 8.0, 8.0, 6.0, 6.0]","{0: [1, 2, 6, 5, 3, 4, 7], 1: [0, 3, 6, 4, 5, 2, 7], 2: [0, 6, 3, 7, 1, 5, 4], 3: [0, 5, 1, 6, 2, 4, 7], 4: [0, 1, 3, 6, 2, 5, 7], 5: [0, 2, 6, 1, 7, 4, 3], 6: [0, 4, 2, 5, 3, 7, 1], 7: [0, 2, 1, 4, 5, 3, 6]}"
Simulated_Annealing,complete,8,6.0,292,0.0335931777954101,288614,"[9.0, 9.0, 9.0, 9.0, 9.0, 8.0, 7.0, 7.0, 7.0, 6.0]","{0: [1, 5, 2, 4, 7, 6, 3], 1: [0, 2, 6, 5, 4, 3, 7], 2: [0, 1, 6, 5, 7, 4, 3], 3: [0, 6, 5, 7, 1, 4, 2], 4: [0, 5, 3, 1, 6, 2, 7], 5: [0, 6, 3, 4, 1, 7, 2], 6: [0, 1, 2, 4, 7, 5, 3], 7: [0, 4, 2, 5, 3, 6, 1]}"
Simulated_Annealing,complete,8,6.0,56,0.0072638988494873,437196,"[9.0, 10.0, 10.0, 9.0, 9.0, 8.0, 6.0, 6.0]","{0: [1, 3, 2, 7, 6, 5, 4], 1: [0, 7, 2, 6, 3, 4, 5], 2: [0, 4, 6, 5, 3, 1, 7], 3: [0, 2, 5, 4, 7, 6, 1], 4: [0, 1, 2, 5, 7, 3, 6], 5: [0, 1, 7, 2, 3, 4, 6], 6: [0, 7, 4, 2, 3, 5, 1], 7: [0, 2, 1, 4, 5, 3, 6]}"
Simulated_Annealing,complete,8,6.0,283,0.0373339653015136,699698,"[10.0, 10.0, 9.0, 10.0, 9.0, 8.0, 8.0, 7.0, 7.0, 6.0]","{0: [1, 5, 3, 2, 7, 6, 4], 1: [0, 4, 2, 7, 6, 3, 5], 2: [0, 5, 3, 7, 6, 4, 1], 3: [0, 4, 6, 2, 7, 1, 5], 4: [0, 3, 7, 5, 2, 6, 1], 5: [0, 1, 4, 7, 2, 3, 6], 6: [0, 5, 1, 3, 7, 4, 2], 7: [0, 6, 3, 5, 1, 2, 4]}"
Simulated_Annealing,complete,8,6.0,981,0.1131236553192138,246291,"[9.0, 9.0, 9.0, 10.0, 8.0, 8.0, 8.0, 7.0, 7.0, 7.0, 6.0, 6.0]","{0: [1, 3, 2, 5, 6, 4, 7], 1: [0, 6, 2, 5, 4, 7, 3], 2: [0, 1, 7, 3, 4, 5, 6], 3: [0, 1, 4, 5, 6, 2, 7], 4: [0, 6, 1, 3, 7, 2, 5], 5: [0, 2, 4, 3, 1, 7, 6], 6: [0, 5, 3, 1, 7, 2, 4], 7: [0, 5, 3, 2, 4, 1, 6]}"
Simulated_Annealing,complete,8,6.0,120,0.0154848098754882,995972,"[10.0, 10.0, 9.0, 8.0, 9.0, 8.0, 8.0, 6.0, 6.0, 6.0]","{0: [1, 3, 4, 6, 2, 5, 7], 1: [0, 7, 2, 3, 6, 4, 5], 2: [0, 3, 6, 4, 1, 7, 5], 3: [0, 5, 1, 2, 7, 6, 4], 4: [0, 3, 6, 2, 5, 7, 1], 5: [0, 2, 7, 4, 6, 3, 1], 6: [0, 1, 4, 5, 7, 2, 3], 7: [0, 6, 4, 5, 3, 2, 1]}"
Simulated_Annealing,complete,8,6.0,68,0.0088849067687988,520457,"[10.0, 10.0, 10.0, 9.0, 8.0, 7.0, 7.0, 6.0, 6.0]","{0: [1, 4, 7, 6, 3, 2, 5], 1: [0, 3, 2, 7, 6, 4, 5], 2: [0, 1, 6, 4, 3, 5, 7], 3: [0, 2, 1, 5, 7, 4, 6], 4: [0, 5, 7, 1, 6, 2, 3], 5: [0, 6, 2, 1, 7, 4, 3], 6: [0, 3, 2, 4, 1, 5, 7], 7: [0, 3, 6, 5, 4, 2, 1]}"
Simulated_Annealing,complete,8,7.0,50,0.0068511962890625,242350,"[9.0, 10.0, 8.0, 9.0, 9.0, 8.0, 7.0, 7.0, 7.0]","{0: [1, 6, 2, 5, 4, 7, 3], 1: [0, 3, 7, 2, 6, 5, 4], 2: [0, 4, 3, 1, 7, 6, 5], 3: [0, 5, 4, 2, 6, 7, 1], 4: [0, 6, 5, 3, 7, 2, 1], 5: [0, 2, 4, 3, 6, 7, 1], 6: [0, 2, 5, 4, 7, 3, 1], 7: [0, 5, 6, 4, 3, 2, 1]}"
Simulated_Annealing,complete,8,6.0,97,0.0124850273132324,496719,"[10.0, 10.0, 8.0, 9.0, 9.0, 8.0, 7.0, 6.0, 6.0]","{0: [1, 2, 6, 3, 5, 4, 7], 1: [0, 2, 7, 4, 3, 6, 5], 2: [0, 1, 4, 7, 6, 3, 5], 3: [0, 5, 2, 4, 7, 6, 1], 4: [0, 5, 6, 1, 2, 7, 3], 5: [0, 1, 2, 7, 3, 6, 4], 6: [0, 1, 3, 7, 2, 4, 5], 7: [0, 5, 6, 3, 1, 2, 4]}"
Simulated_Annealing,complete,8,6.0,76,0.0099899768829345,242490,"[9.0, 9.0, 10.0, 9.0, 10.0, 8.0, 8.0, 6.0, 6.0]","{0: [1, 7, 2, 3, 4, 6, 5], 1: [0, 7, 2, 4, 3, 5, 6], 2: [0, 1, 3, 5, 4, 6, 7], 3: [0, 7, 2, 5, 1, 6, 4], 4: [0, 3, 6, 2, 7, 1, 5], 5: [0, 6, 1, 3, 7, 4, 2], 6: [0, 4, 3, 1, 5, 2, 7], 7: [0, 3, 2, 6, 5, 1, 4]}"
Simulated_Annealing,complete,8,6.0,173,0.0217602252960205,332065,"[9.0, 9.0, 9.0, 9.0, 10.0, 9.0, 8.0, 7.0, 6.0]","{0: [1, 2, 7, 3, 6, 4, 5], 1: [0, 5, 4, 6, 7, 2, 3], 2: [0, 7, 6, 4, 1, 5, 3], 3: [0, 7, 6, 2, 1, 4, 5], 4: [0, 5, 1, 3, 2, 7, 6], 5: [0, 3, 2, 4, 7, 6, 1], 6: [0, 4, 5, 1, 2, 7, 3], 7: [0, 6, 2, 4, 1, 5, 3]}"
Simulated_Annealing,complete,8,6.0,517,0.0621891021728515,364996,"[10.0, 9.0, 10.0, 9.0, 8.0, 8.0, 8.0, 8.0, 7.0, 7.0, 6.0]","{0: [1, 3, 4, 2, 6, 5, 7], 1: [0, 4, 5, 2, 3, 7, 6], 2: [0, 4, 3, 1, 6, 7, 5], 3: [0, 6, 1, 5, 7, 2, 4], 4: [0, 3, 5, 6, 1, 7, 2], 5: [0, 7, 4, 3, 6, 1, 2], 6: [0, 4, 2, 5, 7, 3, 1], 7: [0, 4, 2, 5, 1, 6, 3]}"
Simulated_Annealing,complete,8,6.0,180,0.024393081665039,315397,"[9.0, 8.0, 9.0, 9.0, 10.0, 9.0, 8.0, 8.0, 6.0, 6.0, 6.0]","{0: [1, 2, 6, 5, 3, 4, 7], 1: [0, 3, 4, 5, 6, 7, 2], 2: [0, 1, 5, 7, 6, 4, 3], 3: [0, 5, 6, 4, 2, 1, 7], 4: [0, 1, 2, 6, 5, 3, 7], 5: [0, 4, 2, 7, 6, 1, 3], 6: [0, 2, 1, 5, 3, 7, 4], 7: [0, 4, 5, 3, 6, 1, 2]}"
Simulated_Annealing,complete,8,5.0,675,0.0743680000305175,456099,"[10.0, 10.0, 10.0, 10.0, 9.0, 8.0, 8.0, 7.0, 6.0, 6.0, 5.0]","{0: [1, 5, 3, 6, 7, 4, 2], 1: [0, 2, 7, 6, 5, 4, 3], 2: [0, 4, 6, 5, 3, 7, 1], 3: [0, 2, 5, 4, 7, 1, 6], 4: [0, 3, 1, 6, 7, 5, 2], 5: [0, 4, 1, 3, 2, 6, 7], 6: [0, 3, 1, 4, 5, 2, 7], 7: [0, 6, 3, 4, 1, 2, 5]}"
