Algorithm,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Simulated_Annealing,13,26.0,574,0.3667421340942383,239467,"[32.0, 32.0, 31.0, 30.0, 32.0, 31.0, 32.0, 32.0, 32.0, 29.0, 26.0]","{0: [1, 12, 2, 9, 10, 3, 8, 7, 4, 5, 6, 11], 1: [0, 9, 10, 8, 12, 4, 11, 2, 3, 7, 6, 5], 2: [0, 3, 5, 9, 8, 12, 4, 7, 10, 1, 11, 6], 3: [0, 8, 5, 9, 4, 12, 6, 2, 10, 1, 7, 11], 4: [0, 9, 12, 10, 11, 7, 2, 1, 6, 5, 3, 8], 5: [0, 11, 10, 6, 9, 4, 12, 7, 8, 2, 3, 1], 6: [0, 11, 3, 10, 5, 9, 4, 12, 8, 2, 1, 7], 7: [0, 8, 1, 2, 4, 11, 3, 10, 9, 5, 6, 12], 8: [0, 5, 7, 6, 4, 10, 9, 12, 1, 3, 2, 11], 9: [0, 3, 1, 12, 6, 5, 10, 7, 8, 11, 2, 4], 10: [0, 5, 12, 9, 6, 8, 4, 3, 7, 1, 2, 11], 11: [0, 4, 8, 7, 3, 9, 10, 6, 2, 1, 5, 12], 12: [0, 1, 10, 2, 3, 7, 11, 6, 4, 5, 9, 8]}"
Simulated_Annealing,13,28.0,478,0.3165740966796875,913768,"[31.0, 30.0, 32.0, 32.0, 32.0, 32.0, 32.0, 30.0, 29.0, 28.0, 28.0]","{0: [1, 9, 11, 4, 3, 6, 8, 2, 10, 5, 7, 12], 1: [0, 11, 4, 2, 5, 8, 12, 7, 9, 6, 3, 10], 2: [0, 8, 5, 10, 1, 3, 7, 4, 12, 9, 11, 6], 3: [0, 10, 11, 12, 2, 9, 1, 6, 5, 7, 4, 8], 4: [0, 7, 8, 10, 3, 11, 6, 5, 9, 1, 2, 12], 5: [0, 10, 3, 9, 2, 4, 11, 1, 12, 6, 8, 7], 6: [0, 5, 7, 8, 4, 2, 10, 1, 3, 11, 9, 12], 7: [0, 3, 1, 11, 9, 12, 10, 4, 6, 2, 5, 8], 8: [0, 1, 5, 7, 3, 11, 2, 4, 9, 6, 12, 10], 9: [0, 4, 8, 11, 12, 2, 6, 3, 5, 1, 7, 10], 10: [0, 3, 9, 4, 8, 7, 5, 11, 6, 2, 1, 12], 11: [0, 3, 1, 12, 10, 4, 6, 2, 5, 8, 9, 7], 12: [0, 8, 1, 7, 6, 2, 5, 11, 3, 9, 4, 10]}"
Simulated_Annealing,13,27.0,363,0.2651848793029785,201207,"[31.0, 31.0, 30.0, 31.0, 32.0, 31.0, 31.0, 32.0, 30.0, 27.0]","{0: [1, 3, 11, 4, 10, 6, 7, 8, 5, 12, 9, 2], 1: [0, 7, 3, 4, 12, 8, 9, 2, 5, 10, 6, 11], 2: [0, 1, 4, 3, 7, 11, 9, 10, 6, 12, 5, 8], 3: [0, 6, 9, 1, 2, 8, 12, 10, 7, 5, 11, 4], 4: [0, 12, 3, 7, 1, 9, 5, 6, 2, 11, 10, 8], 5: [0, 12, 2, 9, 6, 3, 1, 7, 11, 4, 10, 8], 6: [0, 3, 12, 8, 1, 9, 4, 5, 11, 7, 10, 2], 7: [0, 12, 8, 10, 4, 6, 1, 2, 5, 3, 11, 9], 8: [0, 1, 4, 11, 2, 7, 10, 6, 3, 5, 9, 12], 9: [0, 11, 1, 7, 5, 8, 4, 3, 10, 2, 12, 6], 10: [0, 2, 3, 8, 7, 1, 12, 4, 11, 6, 5, 9], 11: [0, 5, 6, 10, 4, 9, 3, 1, 8, 2, 7, 12], 12: [0, 2, 3, 8, 9, 10, 4, 6, 5, 11, 1, 7]}"
Simulated_Annealing,13,25.0,562,0.3700368404388428,484285,"[32.0, 33.0, 32.0, 31.0, 30.0, 31.0, 31.0, 30.0, 31.0, 27.0, 25.0]","{0: [1, 9, 4, 6, 2, 5, 12, 3, 11, 8, 7, 10], 1: [0, 6, 9, 5, 2, 10, 11, 7, 3, 8, 12, 4], 2: [0, 11, 12, 7, 8, 10, 1, 4, 6, 5, 9, 3], 3: [0, 9, 4, 10, 2, 1, 7, 11, 6, 8, 5, 12], 4: [0, 9, 10, 5, 11, 2, 7, 8, 6, 3, 1, 12], 5: [0, 1, 2, 7, 11, 12, 4, 6, 3, 9, 10, 8], 6: [0, 8, 1, 2, 12, 9, 10, 7, 5, 4, 3, 11], 7: [0, 5, 11, 3, 1, 4, 10, 12, 2, 8, 9, 6], 8: [0, 7, 6, 12, 1, 2, 5, 10, 9, 3, 4, 11], 9: [0, 8, 6, 5, 12, 10, 7, 3, 1, 2, 11, 4], 10: [0, 6, 11, 4, 9, 12, 8, 5, 7, 3, 1, 2], 11: [0, 5, 3, 7, 12, 4, 9, 2, 6, 8, 1, 10], 12: [0, 7, 2, 5, 6, 1, 3, 11, 8, 4, 9, 10]}"
Simulated_Annealing,13,27.0,394,0.2789697647094726,971291,"[32.0, 31.0, 32.0, 32.0, 32.0, 32.0, 31.0, 31.0, 29.0, 27.0]","{0: [1, 3, 8, 9, 4, 12, 5, 6, 2, 11, 10, 7], 1: [0, 11, 8, 3, 9, 5, 6, 10, 4, 2, 12, 7], 2: [0, 4, 11, 6, 10, 1, 7, 8, 3, 9, 5, 12], 3: [0, 6, 9, 2, 5, 10, 8, 4, 11, 1, 12, 7], 4: [0, 1, 5, 7, 10, 2, 6, 8, 9, 12, 3, 11], 5: [0, 7, 1, 6, 8, 2, 11, 3, 4, 9, 10, 12], 6: [0, 2, 5, 3, 12, 8, 11, 1, 9, 10, 7, 4], 7: [0, 6, 1, 11, 9, 10, 8, 5, 3, 12, 4, 2], 8: [0, 2, 6, 4, 10, 12, 1, 3, 5, 7, 11, 9], 9: [0, 8, 1, 5, 7, 10, 6, 4, 12, 11, 2, 3], 10: [0, 1, 6, 4, 9, 8, 3, 12, 5, 2, 7, 11], 11: [0, 12, 5, 9, 10, 2, 6, 1, 8, 3, 7, 4], 12: [0, 5, 7, 3, 8, 6, 10, 11, 2, 1, 9, 4]}"
Simulated_Annealing,13,27.0,566,0.3587551116943359,152194,"[31.0, 31.0, 31.0, 32.0, 32.0, 31.0, 31.0, 30.0, 29.0, 28.0, 27.0]","{0: [1, 3, 8, 10, 7, 4, 2, 12, 9, 5, 6, 11], 1: [0, 11, 8, 12, 7, 10, 4, 2, 5, 9, 6, 3], 2: [0, 8, 9, 7, 11, 12, 5, 10, 4, 3, 1, 6], 3: [0, 1, 12, 9, 5, 11, 4, 10, 2, 7, 8, 6], 4: [0, 5, 2, 12, 10, 8, 11, 9, 3, 6, 1, 7], 5: [0, 9, 4, 12, 7, 10, 8, 3, 6, 11, 1, 2], 6: [0, 8, 9, 7, 5, 12, 1, 11, 2, 4, 3, 10], 7: [0, 4, 8, 3, 9, 12, 1, 2, 10, 6, 11, 5], 8: [0, 7, 2, 11, 1, 12, 3, 9, 5, 6, 10, 4], 9: [0, 3, 1, 10, 2, 8, 5, 4, 11, 6, 12, 7], 10: [0, 1, 4, 8, 12, 6, 2, 3, 5, 11, 9, 7], 11: [0, 4, 8, 12, 3, 1, 5, 6, 10, 7, 9, 2], 12: [0, 1, 4, 9, 11, 5, 10, 2, 3, 6, 8, 7]}"
Simulated_Annealing,13,26.0,712,0.474567174911499,211969,"[32.0, 32.0, 32.0, 31.0, 31.0, 31.0, 32.0, 31.0, 30.0, 29.0, 26.0]","{0: [1, 4, 10, 7, 12, 11, 6, 3, 8, 5, 2, 9], 1: [0, 7, 11, 4, 3, 8, 9, 10, 2, 6, 5, 12], 2: [0, 10, 7, 6, 5, 3, 12, 1, 4, 11, 8, 9], 3: [0, 2, 7, 1, 5, 10, 11, 12, 4, 8, 9, 6], 4: [0, 9, 5, 10, 6, 3, 11, 8, 1, 2, 12, 7], 5: [0, 9, 1, 7, 10, 12, 11, 3, 4, 8, 2, 6], 6: [0, 4, 5, 2, 10, 8, 11, 1, 7, 3, 12, 9], 7: [0, 1, 11, 8, 5, 3, 2, 10, 4, 9, 6, 12], 8: [0, 2, 10, 11, 4, 5, 12, 7, 1, 6, 9, 3], 9: [0, 2, 1, 6, 12, 3, 8, 7, 5, 4, 10, 11], 10: [0, 11, 12, 8, 5, 1, 9, 6, 2, 4, 3, 7], 11: [0, 2, 1, 6, 4, 12, 10, 5, 8, 7, 9, 3], 12: [0, 5, 7, 2, 10, 6, 9, 4, 8, 1, 11, 3]}"
Simulated_Annealing,13,26.0,799,0.503406286239624,752732,"[32.0, 33.0, 31.0, 30.0, 32.0, 32.0, 33.0, 31.0, 31.0, 28.0, 26.0]","{0: [1, 3, 5, 10, 2, 8, 7, 11, 6, 9, 12, 4], 1: [0, 10, 7, 11, 5, 6, 12, 9, 4, 8, 3, 2], 2: [0, 12, 8, 11, 7, 3, 10, 5, 9, 4, 6, 1], 3: [0, 6, 5, 12, 9, 11, 8, 7, 10, 2, 1, 4], 4: [0, 8, 10, 2, 1, 9, 3, 5, 6, 11, 12, 7], 5: [0, 6, 4, 9, 12, 3, 10, 2, 1, 11, 8, 7], 6: [0, 10, 3, 5, 4, 2, 8, 11, 7, 1, 9, 12], 7: [0, 4, 6, 9, 10, 2, 3, 8, 5, 1, 12, 11], 8: [0, 11, 2, 12, 6, 3, 5, 9, 1, 10, 4, 7], 9: [0, 7, 3, 8, 5, 10, 4, 1, 6, 11, 2, 12], 10: [0, 1, 11, 8, 2, 3, 5, 6, 9, 12, 7, 4], 11: [0, 7, 12, 5, 3, 8, 2, 1, 6, 9, 10, 4], 12: [0, 9, 4, 3, 5, 6, 1, 10, 11, 2, 8, 7]}"
Simulated_Annealing,13,28.0,249,0.1996500492095947,633220,"[32.0, 32.0, 31.0, 32.0, 33.0, 31.0, 32.0, 30.0, 29.0, 28.0, 28.0]","{0: [1, 12, 10, 5, 7, 3, 4, 11, 9, 8, 2, 6], 1: [0, 4, 9, 10, 2, 6, 3, 12, 7, 8, 11, 5], 2: [0, 10, 5, 9, 11, 3, 7, 12, 8, 6, 4, 1], 3: [0, 10, 2, 9, 4, 1, 12, 6, 11, 8, 5, 7], 4: [0, 12, 7, 6, 9, 10, 11, 3, 1, 8, 2, 5], 5: [0, 12, 8, 3, 6, 7, 11, 1, 4, 2, 9, 10], 6: [0, 4, 5, 2, 1, 12, 3, 7, 11, 9, 8, 10], 7: [0, 6, 8, 4, 1, 2, 11, 10, 3, 9, 12, 5], 8: [0, 6, 9, 11, 1, 12, 2, 4, 3, 7, 10, 5], 9: [0, 5, 7, 1, 10, 4, 6, 11, 3, 2, 8, 12], 10: [0, 11, 3, 6, 4, 1, 8, 9, 5, 7, 2, 12], 11: [0, 1, 12, 9, 8, 10, 7, 3, 4, 5, 6, 2], 12: [0, 9, 3, 8, 4, 1, 5, 10, 6, 7, 11, 2]}"
Simulated_Annealing,13,27.0,606,0.3887319564819336,635577,"[32.0, 32.0, 33.0, 32.0, 32.0, 32.0, 31.0, 32.0, 29.0, 29.0, 27.0]","{0: [1, 3, 10, 12, 8, 4, 7, 9, 5, 6, 2, 11], 1: [0, 12, 9, 11, 8, 7, 2, 6, 3, 5, 4, 10], 2: [0, 12, 4, 5, 6, 11, 10, 3, 8, 1, 7, 9], 3: [0, 4, 8, 2, 11, 12, 5, 9, 7, 10, 1, 6], 4: [0, 12, 7, 3, 8, 10, 6, 11, 5, 9, 1, 2], 5: [0, 11, 10, 6, 9, 8, 7, 3, 4, 2, 1, 12], 6: [0, 3, 9, 10, 2, 8, 12, 1, 5, 4, 11, 7], 7: [0, 12, 2, 1, 4, 11, 10, 9, 5, 3, 8, 6], 8: [0, 6, 11, 10, 1, 7, 4, 2, 12, 3, 5, 9], 9: [0, 11, 1, 2, 5, 10, 3, 6, 8, 7, 12, 4], 10: [0, 1, 11, 12, 8, 2, 6, 3, 5, 7, 4, 9], 11: [0, 4, 12, 9, 6, 7, 5, 3, 8, 10, 1, 2], 12: [0, 8, 5, 7, 2, 10, 3, 6, 11, 9, 4, 1]}"
