Algorithm,Number of Nodes,Is Complete,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,10,True,13,61,2.313183069229126,924366,"[14, 14, 14, 14, 14, 14, 13, 13, 13, 13, 13]","{0: [1, 5, 7, 8, 2, 4, 3, 6, 9], 1: [0, 3, 2, 9, 4, 7, 5, 8, 6], 2: [0, 8, 1, 4, 9, 6, 3, 5, 7], 3: [0, 7, 8, 6, 1, 9, 2, 4, 5], 4: [0, 5, 1, 9, 3, 7, 8, 6, 2], 5: [0, 4, 1, 7, 8, 3, 6, 9, 2], 6: [5, 9, 4, 8, 3, 0, 2, 1, 7], 7: [0, 8, 5, 1, 4, 3, 2, 9, 6], 8: [0, 5, 1, 6, 9, 2, 3, 7, 4], 9: [2, 6, 4, 1, 7, 5, 8, 3, 0]}"
Genetic,10,True,13,82,3.1700470447540283,250488,"[14, 14, 14, 14, 14, 14, 14, 13, 13, 13, 13]","{0: [4, 5, 3, 8, 9, 1, 2, 6, 7], 1: [0, 7, 4, 3, 2, 8, 5, 9, 6], 2: [1, 5, 6, 8, 7, 3, 0, 4, 9], 3: [0, 2, 7, 9, 6, 5, 8, 4, 1], 4: [7, 3, 2, 6, 1, 8, 5, 9, 0], 5: [0, 6, 4, 8, 1, 9, 3, 2, 7], 6: [9, 1, 5, 8, 4, 0, 2, 7, 3], 7: [0, 9, 6, 8, 1, 5, 4, 2, 3], 8: [1, 0, 5, 2, 9, 3, 6, 4, 7], 9: [2, 4, 1, 5, 7, 6, 3, 8, 0]}"
Genetic,10,True,13,66,2.426740884780884,877953,"[14, 14, 14, 14, 14, 14, 13, 13, 13, 13, 13]","{0: [8, 6, 4, 2, 7, 3, 1, 5, 9], 1: [3, 5, 0, 9, 8, 4, 2, 7, 6], 2: [3, 7, 8, 5, 0, 6, 9, 1, 4], 3: [2, 8, 5, 9, 1, 6, 7, 4, 0], 4: [7, 9, 5, 8, 2, 1, 6, 0, 3], 5: [1, 4, 9, 8, 7, 6, 3, 2, 0], 6: [8, 5, 7, 2, 9, 4, 1, 3, 0], 7: [3, 0, 2, 1, 4, 5, 8, 9, 6], 8: [2, 3, 1, 6, 7, 9, 0, 5, 4], 9: [6, 7, 1, 5, 4, 0, 3, 8, 2]}"
Genetic,10,True,12,237,8.590259790420532,338525,"[14, 14, 14, 14, 14, 13, 13, 13, 12, 12, 12]","{0: [1, 9, 5, 6, 2, 7, 4, 8, 3], 1: [4, 2, 0, 3, 7, 8, 5, 9, 6], 2: [8, 0, 5, 9, 7, 3, 6, 4, 1], 3: [6, 4, 0, 9, 7, 1, 5, 2, 8], 4: [6, 3, 2, 9, 5, 7, 8, 0, 1], 5: [1, 7, 8, 4, 9, 3, 0, 6, 2], 6: [3, 8, 0, 4, 1, 5, 7, 2, 9], 7: [0, 3, 1, 5, 4, 8, 2, 9, 6], 8: [2, 1, 9, 0, 4, 7, 3, 6, 5], 9: [8, 3, 1, 0, 6, 5, 4, 7, 2]}"
Genetic,10,True,12,254,9.189972162246704,351033,"[14, 14, 14, 14, 14, 13, 13, 13, 12, 12, 12]","{0: [2, 1, 3, 7, 4, 9, 8, 5, 6], 1: [2, 7, 3, 4, 9, 6, 5, 8, 0], 2: [9, 4, 8, 6, 1, 0, 5, 3, 7], 3: [4, 9, 1, 0, 7, 5, 8, 6, 2], 4: [7, 6, 5, 2, 9, 3, 1, 8, 0], 5: [6, 0, 2, 7, 4, 3, 9, 8, 1], 6: [7, 0, 5, 8, 1, 3, 2, 9, 4], 7: [4, 9, 0, 1, 2, 3, 8, 5, 6], 8: [0, 3, 9, 7, 1, 6, 5, 2, 4], 9: [5, 1, 0, 8, 4, 2, 3, 6, 7]}"
Genetic,10,True,12,392,14.243594646453856,470452,"[14, 14, 14, 14, 14, 14, 13, 13, 13, 12, 12]","{0: [3, 6, 7, 8, 1, 5, 9, 2, 4], 1: [6, 9, 5, 7, 4, 3, 8, 0, 2], 2: [9, 0, 5, 6, 7, 1, 3, 8, 4], 3: [5, 4, 8, 2, 9, 6, 7, 1, 0], 4: [3, 5, 8, 2, 6, 1, 9, 7, 0], 5: [1, 0, 8, 4, 9, 6, 2, 3, 7], 6: [8, 2, 7, 1, 5, 3, 9, 0, 4], 7: [1, 5, 4, 9, 2, 6, 8, 3, 0], 8: [4, 2, 3, 9, 6, 5, 1, 7, 0], 9: [3, 7, 4, 2, 1, 8, 0, 5, 6]}"
Genetic,10,True,13,70,2.567610025405884,117164,"[14, 14, 14, 14, 14, 14, 14, 13, 13, 13, 13]","{0: [5, 7, 9, 2, 6, 3, 8, 4, 1], 1: [2, 6, 3, 7, 9, 4, 5, 0, 8], 2: [3, 8, 4, 1, 0, 5, 7, 9, 6], 3: [7, 4, 2, 9, 1, 6, 0, 5, 8], 4: [7, 5, 2, 6, 1, 8, 3, 9, 0], 5: [9, 6, 3, 4, 0, 1, 7, 2, 8], 6: [9, 7, 1, 0, 5, 2, 4, 8, 3], 7: [0, 6, 2, 5, 8, 9, 1, 3, 4], 8: [4, 7, 5, 6, 3, 1, 9, 0, 2], 9: [0, 6, 4, 1, 7, 3, 5, 2, 8]}"
Genetic,10,True,13,45,1.66937518119812,21140,"[14, 14, 14, 14, 14, 14, 13, 13, 13, 13, 13]","{0: [3, 9, 1, 4, 7, 8, 5, 2, 6], 1: [3, 2, 4, 5, 8, 0, 6, 9, 7], 2: [1, 4, 0, 6, 9, 3, 8, 7, 5], 3: [5, 7, 9, 8, 4, 2, 1, 6, 0], 4: [2, 1, 9, 3, 5, 6, 8, 7, 0], 5: [2, 8, 9, 7, 3, 1, 6, 4, 0], 6: [4, 5, 9, 2, 0, 1, 7, 3, 8], 7: [1, 2, 8, 9, 3, 5, 0, 4, 6], 8: [3, 2, 9, 4, 6, 7, 5, 0, 1], 9: [3, 5, 1, 7, 6, 2, 0, 8, 4]}"
Genetic,10,True,13,23,0.9172248840332032,884284,"[14, 14, 14, 14, 14, 13, 13, 13, 13, 13]","{0: [8, 4, 1, 5, 3, 2, 6, 9, 7], 1: [9, 8, 6, 0, 5, 7, 4, 2, 3], 2: [4, 8, 3, 7, 0, 5, 6, 9, 1], 3: [1, 7, 0, 2, 9, 6, 4, 5, 8], 4: [2, 1, 8, 5, 0, 3, 6, 7, 9], 5: [2, 9, 7, 3, 0, 8, 6, 1, 4], 6: [7, 2, 0, 4, 3, 5, 8, 9, 1], 7: [5, 0, 1, 8, 9, 3, 4, 2, 6], 8: [7, 9, 2, 3, 1, 4, 5, 6, 0], 9: [3, 5, 4, 2, 0, 1, 6, 7, 8]}"
Genetic,10,True,12,174,6.366319894790649,747128,"[14, 14, 14, 14, 14, 13, 13, 13, 12, 12, 12]","{0: [6, 5, 8, 7, 3, 9, 1, 4, 2], 1: [8, 4, 5, 6, 3, 0, 9, 7, 2], 2: [0, 3, 9, 7, 4, 1, 5, 8, 6], 3: [2, 0, 1, 4, 5, 6, 7, 8, 9], 4: [2, 3, 7, 5, 0, 9, 1, 6, 8], 5: [7, 8, 4, 6, 3, 9, 0, 1, 2], 6: [4, 7, 0, 2, 3, 5, 8, 9, 1], 7: [2, 0, 5, 1, 6, 8, 9, 3, 4], 8: [0, 9, 7, 1, 3, 4, 6, 2, 5], 9: [0, 8, 2, 3, 7, 4, 5, 6, 1]}"
