Algorithm,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Simulated_Annealing,14,33.0,406,0.3683578968048095,773780,"[38.0, 38.0, 38.0, 36.0, 37.0, 37.0, 36.0, 38.0, 36.0, 33.0, 33.0]","{0: [1, 5, 13, 7, 8, 9, 4, 11, 12, 10, 6, 3, 2], 1: [0, 7, 12, 13, 3, 10, 8, 4, 6, 5, 11, 9, 2], 2: [0, 5, 13, 3, 11, 12, 4, 7, 1, 8, 10, 9, 6], 3: [0, 5, 7, 12, 6, 11, 1, 10, 2, 13, 4, 8, 9], 4: [0, 8, 11, 2, 3, 7, 12, 13, 1, 6, 9, 10, 5], 5: [0, 9, 8, 6, 10, 11, 2, 7, 13, 1, 12, 3, 4], 6: [0, 3, 5, 1, 7, 9, 10, 12, 13, 4, 11, 8, 2], 7: [0, 6, 2, 11, 8, 9, 4, 5, 12, 1, 3, 13, 10], 8: [0, 3, 7, 10, 12, 5, 4, 2, 13, 9, 11, 6, 1], 9: [0, 6, 11, 5, 3, 7, 8, 13, 4, 2, 1, 10, 12], 10: [0, 12, 9, 3, 5, 11, 2, 13, 7, 8, 6, 1, 4], 11: [0, 4, 7, 12, 6, 3, 2, 1, 5, 9, 13, 8, 10], 12: [0, 3, 6, 1, 4, 2, 13, 8, 11, 5, 7, 9, 10], 13: [0, 6, 1, 5, 3, 4, 7, 12, 9, 8, 10, 2, 11]}"
Simulated_Annealing,14,33.0,531,0.4446809291839599,778719,"[38.0, 38.0, 37.0, 38.0, 37.0, 38.0, 38.0, 37.0, 37.0, 34.0, 33.0]","{0: [1, 9, 8, 7, 13, 6, 2, 11, 3, 12, 10, 5, 4], 1: [0, 10, 13, 6, 9, 11, 3, 12, 7, 5, 4, 2, 8], 2: [0, 9, 3, 7, 8, 1, 10, 5, 6, 4, 11, 12, 13], 3: [0, 11, 8, 2, 4, 13, 12, 1, 6, 5, 9, 7, 10], 4: [0, 2, 7, 10, 3, 13, 12, 9, 8, 6, 11, 1, 5], 5: [0, 9, 7, 12, 13, 3, 1, 2, 8, 4, 10, 6, 11], 6: [0, 9, 2, 7, 3, 10, 5, 12, 13, 4, 11, 8, 1], 7: [0, 2, 6, 4, 11, 10, 8, 3, 13, 1, 5, 12, 9], 8: [0, 7, 9, 11, 3, 1, 6, 10, 13, 12, 4, 5, 2], 9: [0, 6, 1, 7, 2, 13, 10, 4, 12, 8, 3, 5, 11], 10: [0, 2, 7, 1, 9, 5, 6, 4, 13, 11, 12, 8, 3], 11: [0, 5, 7, 10, 9, 12, 6, 1, 4, 8, 2, 13, 3], 12: [0, 2, 6, 7, 4, 10, 8, 3, 9, 5, 1, 13, 11], 13: [0, 10, 4, 12, 8, 7, 2, 5, 9, 1, 6, 3, 11]}"
Simulated_Annealing,14,32.0,603,0.5071778297424316,346126,"[38.0, 39.0, 38.0, 37.0, 38.0, 37.0, 37.0, 38.0, 37.0, 34.0, 32.0]","{0: [1, 5, 12, 7, 6, 2, 8, 9, 3, 13, 4, 10, 11], 1: [0, 3, 4, 7, 6, 2, 11, 9, 8, 12, 10, 5, 13], 2: [0, 5, 8, 11, 3, 6, 13, 1, 4, 9, 12, 10, 7], 3: [0, 7, 8, 9, 4, 10, 6, 11, 1, 5, 2, 12, 13], 4: [0, 13, 10, 2, 3, 11, 6, 9, 8, 1, 5, 12, 7], 5: [0, 8, 9, 6, 7, 2, 11, 13, 4, 3, 12, 1, 10], 6: [0, 1, 10, 3, 13, 12, 8, 2, 7, 9, 4, 5, 11], 7: [0, 3, 2, 1, 5, 8, 9, 6, 11, 4, 12, 13, 10], 8: [0, 13, 7, 5, 10, 9, 6, 3, 11, 12, 1, 2, 4], 9: [0, 12, 2, 1, 10, 8, 6, 7, 5, 11, 3, 13, 4], 10: [0, 7, 8, 11, 12, 3, 6, 2, 4, 1, 5, 13, 9], 11: [0, 13, 6, 10, 12, 8, 7, 3, 1, 5, 9, 4, 2], 12: [0, 13, 10, 7, 9, 1, 8, 11, 5, 6, 4, 2, 3], 13: [0, 12, 1, 9, 5, 2, 11, 10, 3, 6, 4, 7, 8]}"
Simulated_Annealing,14,33.0,365,0.3782017230987549,146727,"[37.0, 38.0, 37.0, 37.0, 38.0, 37.0, 38.0, 37.0, 35.0, 33.0]","{0: [1, 4, 3, 13, 12, 5, 9, 6, 10, 11, 8, 7, 2], 1: [0, 12, 13, 5, 11, 3, 6, 9, 4, 8, 10, 2, 7], 2: [0, 13, 9, 5, 12, 7, 4, 6, 8, 1, 3, 10, 11], 3: [0, 1, 11, 4, 2, 8, 6, 10, 7, 13, 9, 12, 5], 4: [0, 9, 3, 2, 1, 7, 5, 10, 8, 11, 6, 13, 12], 5: [0, 11, 8, 13, 3, 1, 4, 7, 2, 9, 6, 10, 12], 6: [0, 4, 8, 3, 1, 7, 12, 11, 2, 5, 10, 9, 13], 7: [0, 2, 1, 4, 10, 5, 13, 8, 6, 11, 12, 9, 3], 8: [0, 13, 1, 7, 5, 9, 11, 4, 6, 12, 3, 10, 2], 9: [0, 4, 13, 3, 5, 8, 1, 11, 2, 10, 6, 7, 12], 10: [0, 8, 11, 5, 6, 2, 1, 13, 3, 4, 9, 12, 7], 11: [0, 5, 10, 6, 4, 2, 3, 1, 7, 8, 9, 13, 12], 12: [0, 11, 5, 1, 6, 9, 13, 8, 4, 2, 10, 7, 3], 13: [0, 4, 11, 8, 3, 9, 2, 10, 12, 7, 6, 5, 1]}"
Simulated_Annealing,14,33.0,404,0.4747078418731689,772755,"[38.0, 38.0, 38.0, 38.0, 36.0, 38.0, 38.0, 37.0, 36.0, 33.0]","{0: [1, 11, 2, 7, 8, 10, 4, 3, 9, 5, 12, 6, 13], 1: [0, 13, 7, 8, 4, 5, 2, 12, 9, 3, 6, 11, 10], 2: [0, 10, 8, 3, 6, 5, 12, 11, 9, 7, 4, 1, 13], 3: [0, 1, 7, 13, 5, 9, 6, 2, 11, 10, 12, 8, 4], 4: [0, 1, 2, 10, 13, 12, 8, 7, 11, 3, 9, 5, 6], 5: [0, 13, 12, 8, 3, 1, 11, 2, 10, 6, 4, 7, 9], 6: [0, 2, 10, 7, 5, 11, 1, 4, 9, 12, 8, 3, 13], 7: [0, 6, 9, 10, 5, 13, 4, 12, 11, 3, 2, 1, 8], 8: [0, 11, 5, 6, 2, 10, 4, 9, 13, 7, 3, 1, 12], 9: [0, 3, 4, 13, 2, 7, 11, 8, 5, 12, 10, 6, 1], 10: [0, 1, 9, 11, 7, 8, 2, 6, 12, 5, 3, 4, 13], 11: [0, 3, 5, 9, 13, 1, 6, 7, 12, 2, 10, 8, 4], 12: [0, 4, 1, 13, 6, 10, 7, 11, 9, 5, 2, 8, 3], 13: [0, 6, 5, 4, 12, 3, 1, 2, 9, 10, 8, 11, 7]}"
Simulated_Annealing,14,31.0,457,0.3846399784088135,907697,"[38.0, 39.0, 38.0, 37.0, 37.0, 37.0, 38.0, 37.0, 37.0, 31.0]","{0: [1, 9, 4, 5, 10, 8, 11, 12, 13, 6, 2, 7, 3], 1: [0, 12, 4, 10, 5, 8, 6, 7, 13, 9, 11, 3, 2], 2: [0, 5, 13, 3, 7, 11, 1, 12, 6, 9, 4, 10, 8], 3: [0, 6, 5, 11, 13, 9, 4, 2, 1, 8, 7, 12, 10], 4: [0, 8, 13, 6, 10, 12, 7, 9, 1, 11, 5, 2, 3], 5: [0, 11, 6, 1, 4, 13, 9, 10, 7, 12, 3, 2, 8], 6: [0, 3, 7, 5, 1, 2, 9, 12, 13, 11, 4, 10, 8], 7: [0, 6, 3, 12, 5, 10, 13, 1, 8, 2, 9, 4, 11], 8: [0, 9, 5, 3, 10, 1, 2, 13, 12, 4, 6, 7, 11], 9: [0, 12, 2, 7, 13, 10, 5, 8, 1, 4, 6, 3, 11], 10: [0, 3, 12, 4, 6, 2, 8, 7, 5, 1, 11, 13, 9], 11: [0, 8, 5, 6, 10, 13, 1, 7, 4, 9, 2, 3, 12], 12: [0, 11, 5, 9, 10, 3, 6, 13, 7, 1, 2, 8, 4], 13: [0, 3, 6, 9, 12, 10, 8, 4, 1, 5, 7, 11, 2]}"
Simulated_Annealing,14,33.0,314,0.3038392066955566,537811,"[38.0, 39.0, 37.0, 36.0, 37.0, 37.0, 38.0, 38.0, 37.0, 33.0, 33.0]","{0: [1, 9, 13, 12, 6, 11, 10, 2, 3, 7, 4, 5, 8], 1: [0, 5, 3, 10, 7, 2, 9, 4, 11, 6, 8, 13, 12], 2: [0, 4, 13, 8, 5, 10, 1, 11, 9, 3, 6, 12, 7], 3: [0, 5, 4, 13, 1, 11, 12, 7, 9, 2, 10, 8, 6], 4: [0, 2, 6, 11, 7, 12, 13, 10, 8, 1, 9, 3, 5], 5: [0, 12, 8, 2, 6, 4, 3, 7, 13, 10, 9, 11, 1], 6: [0, 1, 8, 10, 12, 7, 2, 4, 9, 5, 3, 11, 13], 7: [0, 1, 4, 11, 8, 12, 13, 10, 6, 9, 3, 2, 5], 8: [0, 11, 6, 3, 9, 2, 10, 7, 1, 12, 13, 5, 4], 9: [0, 8, 13, 7, 5, 2, 11, 3, 4, 6, 1, 10, 12], 10: [0, 12, 4, 8, 5, 13, 1, 7, 6, 2, 11, 3, 9], 11: [0, 10, 4, 7, 13, 6, 3, 5, 8, 12, 1, 9, 2], 12: [0, 4, 7, 6, 1, 3, 11, 10, 9, 13, 2, 5, 8], 13: [0, 7, 8, 11, 2, 1, 3, 5, 4, 6, 12, 10, 9]}"
Simulated_Annealing,14,34.0,94,0.0959601402282714,906752,"[38.0, 37.0, 37.0, 36.0, 37.0, 36.0, 36.0, 38.0, 37.0, 34.0, 34.0]","{0: [1, 12, 4, 13, 8, 7, 9, 10, 11, 2, 3, 5, 6], 1: [0, 5, 13, 9, 10, 6, 8, 12, 7, 3, 4, 11, 2], 2: [0, 9, 13, 12, 6, 3, 7, 8, 11, 1, 10, 5, 4], 3: [0, 2, 6, 13, 5, 1, 4, 9, 11, 10, 8, 7, 12], 4: [0, 13, 5, 6, 11, 2, 7, 8, 3, 10, 12, 1, 9], 5: [0, 7, 13, 3, 10, 11, 9, 6, 4, 1, 8, 12, 2], 6: [0, 5, 7, 8, 4, 12, 11, 13, 3, 10, 9, 1, 2], 7: [0, 10, 8, 9, 5, 6, 11, 4, 2, 12, 1, 3, 13], 8: [0, 12, 10, 4, 5, 1, 2, 3, 6, 7, 13, 9, 11], 9: [0, 13, 3, 8, 7, 1, 5, 4, 11, 12, 10, 2, 6], 10: [0, 11, 3, 13, 4, 2, 12, 9, 5, 6, 1, 7, 8], 11: [0, 2, 10, 12, 8, 1, 3, 13, 6, 9, 5, 7, 4], 12: [0, 8, 1, 4, 2, 10, 7, 5, 9, 6, 13, 3, 11], 13: [0, 7, 2, 1, 11, 4, 3, 8, 12, 5, 6, 9, 10]}"
Simulated_Annealing,14,32.0,680,0.5751867294311523,39812,"[35.0, 37.0, 37.0, 38.0, 37.0, 38.0, 37.0, 35.0, 36.0, 34.0, 32.0]","{0: [1, 2, 4, 6, 13, 5, 7, 3, 9, 10, 12, 11, 8], 1: [0, 4, 11, 13, 7, 5, 6, 9, 2, 3, 12, 8, 10], 2: [0, 10, 8, 13, 4, 7, 5, 6, 9, 1, 12, 3, 11], 3: [0, 2, 13, 9, 11, 1, 8, 12, 4, 6, 5, 10, 7], 4: [0, 12, 3, 13, 10, 1, 6, 9, 7, 2, 5, 11, 8], 5: [0, 4, 1, 9, 12, 13, 7, 10, 8, 6, 11, 3, 2], 6: [0, 9, 1, 3, 8, 2, 7, 4, 12, 11, 5, 10, 13], 7: [0, 13, 8, 10, 9, 1, 3, 11, 6, 5, 12, 2, 4], 8: [0, 7, 1, 12, 6, 13, 10, 4, 2, 11, 3, 9, 5], 9: [0, 4, 10, 3, 13, 12, 7, 5, 11, 8, 2, 1, 6], 10: [0, 8, 7, 13, 3, 2, 12, 11, 9, 5, 1, 6, 4], 11: [0, 12, 2, 7, 13, 5, 10, 1, 9, 8, 3, 6, 4], 12: [0, 11, 13, 2, 8, 10, 1, 7, 3, 9, 5, 6, 4], 13: [0, 6, 7, 11, 9, 2, 10, 3, 8, 1, 12, 4, 5]}"
Simulated_Annealing,14,35.0,106,0.1125190258026123,383699,"[38.0, 39.0, 38.0, 38.0, 36.0, 37.0, 38.0, 36.0, 36.0, 35.0]","{0: [1, 12, 6, 3, 2, 10, 4, 5, 9, 13, 8, 11, 7], 1: [0, 12, 7, 10, 6, 13, 4, 3, 9, 11, 8, 2, 5], 2: [0, 3, 5, 4, 9, 6, 1, 10, 8, 12, 7, 11, 13], 3: [0, 2, 6, 12, 9, 13, 11, 8, 4, 7, 1, 10, 5], 4: [0, 5, 8, 12, 9, 11, 3, 7, 6, 13, 10, 1, 2], 5: [0, 2, 8, 11, 7, 4, 13, 9, 3, 10, 6, 1, 12], 6: [0, 9, 7, 13, 10, 4, 12, 5, 1, 2, 3, 8, 11], 7: [0, 11, 12, 9, 13, 6, 8, 3, 4, 1, 5, 10, 2], 8: [0, 3, 7, 9, 6, 1, 12, 2, 10, 5, 4, 13, 11], 9: [0, 8, 2, 1, 6, 7, 5, 4, 13, 11, 12, 10, 3], 10: [0, 11, 9, 4, 3, 2, 7, 13, 12, 6, 1, 5, 8], 11: [0, 1, 12, 6, 3, 10, 5, 2, 9, 13, 7, 4, 8], 12: [0, 6, 2, 3, 5, 1, 8, 7, 13, 9, 4, 11, 10], 13: [0, 8, 12, 9, 5, 3, 2, 10, 11, 7, 6, 4, 1]}"
Simulated_Annealing,14,32.0,561,0.5014841556549072,493788,"[38.0, 38.0, 38.0, 38.0, 36.0, 37.0, 37.0, 37.0, 36.0, 33.0, 32.0]","{0: [1, 10, 9, 13, 3, 12, 2, 11, 7, 8, 5, 6, 4], 1: [0, 7, 2, 4, 6, 9, 10, 8, 5, 13, 3, 11, 12], 2: [0, 1, 10, 6, 4, 13, 8, 5, 3, 12, 11, 7, 9], 3: [0, 5, 4, 10, 8, 9, 1, 11, 7, 2, 13, 6, 12], 4: [0, 9, 10, 13, 2, 7, 8, 6, 5, 11, 12, 1, 3], 5: [0, 13, 6, 2, 7, 3, 9, 1, 8, 11, 4, 12, 10], 6: [0, 12, 3, 8, 1, 10, 7, 9, 13, 5, 4, 11, 2], 7: [0, 10, 11, 4, 3, 9, 6, 1, 13, 2, 5, 12, 8], 8: [0, 7, 5, 10, 9, 13, 3, 4, 1, 11, 2, 12, 6], 9: [0, 1, 8, 10, 4, 11, 2, 3, 12, 5, 6, 7, 13], 10: [0, 5, 11, 8, 7, 4, 13, 3, 2, 9, 1, 12, 6], 11: [0, 9, 3, 13, 2, 4, 5, 12, 1, 8, 7, 10, 6], 12: [0, 4, 2, 13, 1, 11, 8, 7, 9, 6, 10, 3, 5], 13: [0, 3, 5, 12, 8, 11, 1, 7, 4, 10, 9, 6, 2]}"
Simulated_Annealing,14,34.0,276,0.320991039276123,12686,"[37.0, 37.0, 37.0, 38.0, 37.0, 37.0, 38.0, 37.0, 36.0, 34.0]","{0: [1, 2, 7, 5, 6, 13, 9, 10, 4, 8, 12, 3, 11], 1: [0, 11, 10, 7, 4, 2, 8, 3, 5, 13, 6, 9, 12], 2: [0, 6, 9, 4, 3, 12, 10, 7, 11, 5, 8, 1, 13], 3: [0, 2, 9, 5, 4, 13, 12, 11, 6, 7, 10, 8, 1], 4: [0, 1, 7, 9, 11, 12, 10, 6, 3, 5, 2, 13, 8], 5: [0, 9, 2, 7, 6, 12, 8, 3, 10, 13, 11, 1, 4], 6: [0, 12, 10, 3, 1, 11, 4, 2, 9, 5, 7, 13, 8], 7: [0, 9, 3, 11, 4, 8, 5, 12, 1, 6, 13, 10, 2], 8: [0, 9, 6, 3, 1, 2, 11, 10, 4, 7, 13, 12, 5], 9: [0, 1, 12, 3, 2, 5, 8, 11, 4, 10, 13, 7, 6], 10: [0, 12, 4, 8, 13, 3, 2, 6, 5, 1, 11, 9, 7], 11: [0, 3, 1, 5, 13, 8, 9, 10, 4, 2, 7, 12, 6], 12: [0, 1, 3, 8, 10, 6, 9, 5, 4, 7, 11, 13, 2], 13: [0, 9, 4, 2, 5, 10, 11, 7, 1, 6, 3, 12, 8]}"
