Algorithm,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Simulated_Annealing,15,38.0,406,0.5782959461212158,883716,"[44.0, 44.0, 44.0, 43.0, 45.0, 44.0, 44.0, 43.0, 43.0, 38.0]","{0: [1, 9, 5, 13, 2, 12, 4, 7, 10, 11, 3, 14, 6, 8], 1: [0, 14, 13, 10, 5, 6, 7, 3, 4, 2, 9, 11, 8, 12], 2: [0, 7, 11, 1, 14, 13, 8, 12, 5, 3, 6, 4, 10, 9], 3: [0, 10, 4, 7, 6, 14, 8, 11, 2, 13, 12, 1, 5, 9], 4: [0, 10, 8, 1, 14, 2, 6, 9, 12, 11, 13, 5, 7, 3], 5: [0, 10, 9, 7, 4, 13, 12, 8, 2, 3, 1, 14, 6, 11], 6: [0, 12, 10, 4, 3, 8, 13, 9, 1, 14, 7, 11, 2, 5], 7: [0, 13, 10, 2, 3, 4, 5, 9, 6, 1, 11, 12, 14, 8], 8: [0, 6, 5, 13, 12, 11, 9, 1, 3, 14, 4, 10, 7, 2], 9: [0, 4, 10, 12, 13, 14, 6, 3, 11, 5, 2, 7, 8, 1], 10: [0, 8, 4, 13, 14, 9, 11, 7, 1, 5, 6, 3, 12, 2], 11: [0, 1, 10, 12, 4, 6, 8, 9, 13, 14, 2, 7, 5, 3], 12: [0, 13, 8, 9, 4, 14, 11, 7, 10, 1, 2, 5, 6, 3], 13: [0, 3, 8, 1, 4, 2, 14, 7, 5, 9, 12, 11, 10, 6], 14: [0, 9, 1, 4, 8, 3, 10, 5, 6, 13, 2, 12, 7, 11]}"
Simulated_Annealing,15,40.0,145,0.1883919239044189,260289,"[44.0, 44.0, 44.0, 45.0, 44.0, 44.0, 44.0, 44.0, 42.0, 42.0, 40.0]","{0: [1, 14, 12, 6, 10, 5, 4, 9, 3, 8, 7, 2, 11, 13], 1: [0, 11, 6, 2, 4, 9, 13, 8, 14, 5, 10, 12, 3, 7], 2: [0, 13, 9, 3, 1, 14, 6, 4, 8, 7, 11, 5, 12, 10], 3: [0, 2, 12, 6, 8, 4, 11, 10, 5, 13, 7, 14, 9, 1], 4: [0, 10, 12, 3, 5, 2, 14, 11, 6, 1, 7, 13, 8, 9], 5: [0, 6, 12, 2, 9, 4, 11, 3, 1, 14, 10, 7, 8, 13], 6: [0, 13, 4, 3, 7, 12, 14, 2, 10, 11, 8, 5, 9, 1], 7: [0, 14, 1, 13, 11, 2, 12, 10, 9, 5, 6, 3, 4, 8], 8: [0, 5, 2, 4, 3, 12, 6, 13, 10, 1, 14, 9, 7, 11], 9: [0, 7, 14, 4, 12, 10, 1, 5, 13, 8, 3, 6, 11, 2], 10: [0, 8, 13, 4, 6, 7, 1, 3, 9, 11, 14, 5, 12, 2], 11: [0, 8, 5, 1, 14, 2, 6, 13, 3, 9, 12, 10, 7, 4], 12: [0, 6, 9, 13, 14, 10, 1, 11, 4, 2, 7, 3, 5, 8], 13: [0, 1, 10, 8, 4, 12, 3, 11, 5, 9, 14, 2, 6, 7], 14: [0, 7, 13, 11, 9, 5, 8, 4, 3, 1, 10, 12, 6, 2]}"
Simulated_Annealing,15,39.0,297,0.3652882575988769,350045,"[44.0, 45.0, 45.0, 42.0, 43.0, 42.0, 44.0, 43.0, 43.0, 40.0, 39.0]","{0: [1, 6, 12, 10, 3, 7, 5, 13, 2, 8, 11, 9, 14, 4], 1: [0, 9, 6, 13, 4, 10, 2, 5, 11, 3, 8, 14, 12, 7], 2: [0, 11, 8, 4, 12, 3, 9, 1, 5, 6, 13, 10, 14, 7], 3: [0, 5, 14, 10, 13, 9, 4, 8, 6, 12, 7, 1, 2, 11], 4: [0, 5, 8, 6, 1, 11, 10, 12, 3, 14, 2, 9, 7, 13], 5: [0, 12, 6, 2, 11, 10, 1, 14, 9, 13, 4, 3, 8, 7], 6: [0, 10, 12, 7, 2, 1, 11, 3, 14, 4, 13, 9, 8, 5], 7: [0, 9, 14, 6, 4, 11, 12, 13, 5, 10, 8, 2, 1, 3], 8: [0, 6, 13, 12, 7, 9, 4, 5, 10, 14, 11, 3, 1, 2], 9: [0, 10, 13, 6, 3, 12, 14, 1, 8, 5, 4, 2, 7, 11], 10: [0, 5, 13, 4, 3, 14, 8, 1, 12, 9, 6, 2, 7, 11], 11: [0, 14, 8, 13, 7, 6, 2, 12, 1, 3, 4, 9, 5, 10], 12: [0, 5, 3, 14, 7, 11, 1, 10, 13, 4, 8, 2, 9, 6], 13: [0, 7, 8, 14, 1, 10, 5, 3, 6, 9, 4, 12, 2, 11], 14: [0, 4, 8, 10, 2, 7, 3, 13, 1, 6, 12, 5, 11, 9]}"
Simulated_Annealing,15,39.0,489,0.544445276260376,654724,"[44.0, 43.0, 44.0, 45.0, 44.0, 43.0, 44.0, 43.0, 44.0, 39.0, 39.0]","{0: [1, 10, 5, 4, 7, 14, 11, 8, 2, 6, 9, 12, 3, 13], 1: [0, 13, 9, 4, 14, 6, 8, 2, 11, 3, 5, 7, 10, 12], 2: [0, 7, 3, 1, 13, 6, 8, 5, 10, 9, 11, 12, 14, 4], 3: [0, 11, 2, 12, 13, 14, 10, 8, 9, 5, 1, 4, 6, 7], 4: [0, 14, 1, 12, 5, 6, 13, 11, 8, 3, 10, 9, 2, 7], 5: [0, 6, 10, 12, 2, 3, 14, 7, 11, 1, 8, 9, 4, 13], 6: [0, 7, 3, 13, 9, 10, 8, 12, 5, 11, 1, 4, 14, 2], 7: [0, 6, 5, 12, 3, 4, 1, 14, 8, 9, 11, 2, 13, 10], 8: [0, 10, 3, 9, 13, 4, 14, 6, 2, 7, 1, 11, 5, 12], 9: [0, 2, 5, 13, 6, 8, 1, 7, 4, 3, 12, 11, 10, 14], 10: [0, 12, 3, 13, 4, 11, 8, 9, 7, 14, 5, 6, 1, 2], 11: [0, 8, 14, 7, 1, 4, 12, 10, 6, 5, 9, 13, 3, 2], 12: [0, 6, 5, 10, 1, 13, 9, 4, 11, 2, 14, 8, 3, 7], 13: [0, 3, 7, 4, 10, 5, 14, 8, 6, 1, 9, 2, 11, 12], 14: [0, 6, 2, 10, 11, 1, 4, 3, 9, 5, 7, 8, 13, 12]}"
Simulated_Annealing,15,40.0,276,0.354586124420166,557671,"[45.0, 45.0, 44.0, 44.0, 41.0, 43.0, 44.0, 45.0, 44.0, 40.0, 40.0]","{0: [1, 6, 8, 9, 5, 4, 2, 3, 13, 11, 7, 14, 10, 12], 1: [0, 6, 10, 4, 5, 13, 2, 14, 12, 7, 8, 11, 3, 9], 2: [0, 8, 7, 14, 5, 1, 3, 13, 10, 6, 12, 4, 9, 11], 3: [0, 6, 14, 2, 7, 13, 12, 8, 9, 10, 4, 11, 5, 1], 4: [0, 12, 6, 9, 3, 1, 8, 14, 10, 13, 2, 11, 7, 5], 5: [0, 10, 7, 8, 3, 2, 11, 13, 1, 4, 6, 14, 9, 12], 6: [0, 1, 8, 7, 2, 14, 4, 10, 5, 11, 12, 13, 3, 9], 7: [0, 6, 9, 4, 1, 11, 14, 2, 8, 3, 10, 13, 12, 5], 8: [0, 11, 10, 7, 2, 9, 6, 5, 14, 13, 1, 4, 12, 3], 9: [0, 10, 14, 2, 12, 1, 6, 11, 3, 4, 7, 8, 13, 5], 10: [0, 13, 9, 4, 6, 2, 8, 7, 11, 3, 14, 5, 1, 12], 11: [0, 1, 7, 6, 4, 13, 8, 2, 3, 5, 14, 10, 9, 12], 12: [0, 13, 14, 1, 7, 8, 6, 4, 5, 9, 3, 10, 2, 11], 13: [0, 3, 6, 1, 7, 11, 9, 8, 4, 10, 14, 12, 2, 5], 14: [0, 5, 10, 12, 8, 9, 7, 11, 2, 13, 4, 6, 1, 3]}"
Simulated_Annealing,15,38.0,684,0.688046932220459,65847,"[44.0, 43.0, 43.0, 45.0, 44.0, 44.0, 45.0, 44.0, 45.0, 39.0, 38.0]","{0: [1, 11, 8, 14, 10, 2, 13, 9, 7, 6, 3, 12, 4, 5], 1: [0, 5, 13, 11, 10, 14, 9, 3, 12, 7, 4, 8, 2, 6], 2: [0, 6, 13, 12, 5, 11, 3, 14, 9, 10, 8, 7, 1, 4], 3: [0, 2, 9, 5, 8, 7, 14, 13, 11, 6, 12, 4, 10, 1], 4: [0, 2, 11, 13, 1, 9, 14, 3, 8, 7, 10, 5, 6, 12], 5: [0, 2, 7, 8, 6, 12, 14, 4, 3, 11, 9, 10, 13, 1], 6: [0, 13, 2, 4, 14, 10, 8, 9, 5, 3, 11, 7, 12, 1], 7: [0, 1, 13, 4, 5, 12, 2, 6, 3, 8, 14, 11, 9, 10], 8: [0, 14, 5, 6, 3, 13, 4, 1, 10, 9, 2, 12, 7, 11], 9: [0, 5, 1, 12, 13, 7, 2, 8, 6, 14, 11, 10, 3, 4], 10: [0, 12, 6, 4, 1, 3, 5, 13, 9, 8, 14, 7, 11, 2], 11: [0, 5, 10, 12, 9, 2, 14, 13, 8, 1, 4, 6, 3, 7], 12: [0, 6, 8, 10, 5, 9, 7, 2, 1, 13, 14, 4, 3, 11], 13: [0, 1, 4, 8, 11, 6, 2, 7, 14, 3, 5, 9, 12, 10], 14: [0, 6, 5, 12, 8, 4, 10, 9, 7, 2, 1, 11, 3, 13]}"
Simulated_Annealing,15,40.0,222,0.2918658256530761,768928,"[45.0, 45.0, 45.0, 44.0, 45.0, 43.0, 44.0, 43.0, 43.0, 40.0]","{0: [1, 9, 2, 3, 6, 8, 11, 7, 5, 13, 12, 10, 4, 14], 1: [0, 6, 3, 11, 10, 7, 5, 9, 12, 8, 13, 4, 14, 2], 2: [0, 10, 4, 9, 5, 7, 8, 6, 3, 13, 14, 11, 1, 12], 3: [0, 1, 6, 13, 7, 11, 5, 4, 9, 12, 14, 2, 8, 10], 4: [0, 1, 10, 14, 8, 13, 2, 6, 5, 12, 11, 7, 9, 3], 5: [0, 4, 7, 11, 8, 6, 13, 1, 2, 9, 3, 10, 14, 12], 6: [0, 12, 4, 3, 1, 8, 13, 9, 10, 5, 7, 14, 2, 11], 7: [0, 3, 2, 8, 5, 1, 4, 14, 12, 13, 6, 9, 11, 10], 8: [0, 11, 9, 3, 10, 5, 12, 14, 13, 1, 2, 6, 7, 4], 9: [0, 12, 14, 7, 10, 13, 4, 6, 8, 11, 2, 5, 1, 3], 10: [0, 2, 4, 11, 12, 14, 3, 13, 7, 1, 9, 6, 8, 5], 11: [0, 3, 4, 10, 2, 9, 7, 13, 8, 12, 6, 5, 14, 1], 12: [0, 11, 6, 7, 9, 3, 13, 8, 1, 10, 4, 5, 14, 2], 13: [0, 4, 3, 2, 12, 14, 11, 9, 5, 7, 10, 1, 8, 6], 14: [0, 3, 6, 13, 11, 9, 7, 4, 8, 5, 10, 2, 1, 12]}"
Simulated_Annealing,15,39.0,602,0.6410360336303711,139746,"[45.0, 45.0, 44.0, 45.0, 44.0, 43.0, 44.0, 42.0, 42.0, 40.0, 39.0]","{0: [1, 8, 12, 14, 5, 4, 2, 7, 6, 11, 10, 9, 3, 13], 1: [0, 4, 5, 3, 7, 9, 8, 6, 14, 2, 10, 13, 11, 12], 2: [0, 4, 7, 9, 11, 14, 1, 3, 13, 10, 8, 12, 6, 5], 3: [0, 10, 2, 13, 7, 1, 5, 6, 4, 11, 14, 12, 8, 9], 4: [0, 6, 7, 13, 9, 2, 10, 5, 8, 3, 11, 12, 1, 14], 5: [0, 8, 3, 7, 14, 10, 11, 2, 9, 1, 4, 12, 6, 13], 6: [0, 14, 10, 2, 7, 11, 8, 12, 5, 9, 3, 1, 4, 13], 7: [0, 4, 6, 3, 5, 11, 8, 13, 10, 1, 2, 9, 12, 14], 8: [0, 2, 6, 5, 4, 7, 14, 11, 12, 13, 10, 9, 1, 3], 9: [0, 6, 2, 8, 13, 7, 4, 5, 1, 12, 10, 14, 11, 3], 10: [0, 4, 12, 1, 14, 9, 3, 7, 2, 6, 13, 8, 5, 11], 11: [0, 1, 13, 5, 2, 3, 4, 9, 7, 8, 12, 14, 6, 10], 12: [0, 3, 11, 2, 1, 5, 13, 14, 8, 6, 9, 7, 10, 4], 13: [0, 6, 5, 3, 8, 9, 10, 12, 4, 14, 11, 1, 2, 7], 14: [0, 4, 3, 12, 13, 6, 7, 8, 10, 5, 9, 2, 1, 11]}"
Simulated_Annealing,15,39.0,450,0.497622013092041,113727,"[44.0, 45.0, 44.0, 45.0, 44.0, 43.0, 44.0, 42.0, 42.0, 39.0, 39.0]","{0: [1, 3, 14, 7, 4, 6, 9, 5, 2, 12, 10, 8, 13, 11], 1: [0, 4, 2, 3, 12, 5, 13, 10, 6, 11, 7, 14, 8, 9], 2: [0, 11, 6, 7, 14, 1, 4, 10, 12, 8, 5, 3, 13, 9], 3: [0, 11, 12, 8, 13, 10, 4, 14, 5, 7, 2, 1, 9, 6], 4: [0, 9, 3, 10, 7, 11, 8, 2, 13, 5, 12, 1, 6, 14], 5: [0, 13, 2, 12, 7, 1, 14, 6, 11, 4, 3, 8, 9, 10], 6: [0, 14, 10, 13, 12, 4, 3, 1, 7, 5, 9, 11, 2, 8], 7: [0, 3, 13, 12, 5, 2, 8, 14, 10, 4, 11, 1, 6, 9], 8: [0, 1, 13, 12, 10, 2, 4, 6, 11, 9, 5, 3, 14, 7], 9: [0, 14, 4, 7, 10, 11, 5, 1, 3, 13, 12, 8, 6, 2], 10: [0, 14, 1, 6, 3, 12, 11, 9, 5, 7, 8, 2, 13, 4], 11: [0, 4, 9, 10, 12, 3, 6, 8, 2, 5, 1, 7, 14, 13], 12: [0, 10, 8, 1, 14, 9, 7, 4, 3, 5, 11, 6, 13, 2], 13: [0, 1, 7, 4, 9, 10, 6, 14, 3, 5, 2, 8, 11, 12], 14: [0, 3, 9, 12, 10, 7, 13, 11, 6, 5, 2, 8, 1, 4]}"
Simulated_Annealing,15,38.0,747,0.8044607639312744,856644,"[44.0, 45.0, 43.0, 43.0, 44.0, 43.0, 43.0, 44.0, 42.0, 39.0, 38.0]","{0: [1, 3, 5, 10, 12, 9, 4, 14, 2, 11, 13, 6, 7, 8], 1: [0, 2, 5, 6, 4, 8, 11, 12, 14, 13, 9, 7, 10, 3], 2: [0, 5, 6, 12, 1, 11, 14, 10, 7, 9, 8, 4, 13, 3], 3: [0, 4, 13, 7, 14, 12, 8, 11, 10, 6, 1, 2, 5, 9], 4: [0, 10, 7, 1, 12, 5, 13, 11, 2, 6, 8, 9, 14, 3], 5: [0, 7, 14, 13, 12, 6, 11, 4, 8, 9, 2, 1, 3, 10], 6: [0, 7, 3, 5, 2, 12, 11, 10, 8, 4, 13, 1, 14, 9], 7: [0, 12, 4, 10, 9, 13, 11, 5, 14, 1, 8, 6, 2, 3], 8: [0, 10, 13, 2, 9, 3, 12, 11, 1, 5, 4, 6, 14, 7], 9: [0, 8, 4, 14, 3, 7, 2, 13, 6, 5, 10, 1, 12, 11], 10: [0, 3, 5, 13, 8, 2, 9, 12, 11, 4, 14, 6, 1, 7], 11: [0, 9, 5, 3, 10, 6, 2, 12, 4, 14, 8, 7, 13, 1], 12: [0, 7, 8, 3, 13, 1, 11, 6, 5, 9, 2, 4, 14, 10], 13: [0, 5, 1, 7, 3, 12, 14, 9, 11, 6, 8, 4, 10, 2], 14: [0, 8, 1, 12, 10, 4, 11, 7, 5, 13, 3, 9, 6, 2]}"
