Iteration,Fitness,FitnessEvalTime,Time,State
24,6.0,0.0018150806427001953,0.0018150806427001953,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [8, 9, 6, 7, 5], 3: [7, 5, 9, 8, 6], 4: [5, 7, 6, 9, 8], 5: [2, 0, 4, 3, 1], 6: [4, 1, 2, 3, 0], 7: [1, 3, 4, 2, 0], 8: [3, 4, 1, 0, 2], 9: [4, 1, 2, 0, 3]}"
25,6.0,0.0018932819366455078,0.0018932819366455078,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [8, 9, 6, 7, 5], 3: [7, 5, 9, 8, 6], 4: [5, 7, 6, 9, 8], 5: [2, 0, 4, 3, 1], 6: [0, 1, 4, 2, 3], 7: [1, 3, 4, 2, 0], 8: [3, 4, 1, 0, 2], 9: [4, 1, 2, 0, 3]}"
26,6.0,0.001966238021850586,0.001966238021850586,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [8, 9, 6, 7, 5], 3: [7, 5, 9, 8, 6], 4: [5, 7, 6, 9, 8], 5: [2, 0, 4, 3, 1], 6: [0, 1, 4, 2, 3], 7: [1, 3, 4, 2, 0], 8: [3, 4, 1, 0, 2], 9: [3, 0, 2, 1, 4]}"
27,6.0,0.0020401477813720703,0.0020401477813720703,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [8, 9, 6, 7, 5], 3: [7, 5, 9, 8, 6], 4: [6, 5, 8, 7, 9], 5: [2, 0, 4, 3, 1], 6: [0, 1, 4, 2, 3], 7: [1, 3, 4, 2, 0], 8: [3, 4, 1, 0, 2], 9: [3, 0, 2, 1, 4]}"
28,7.0,0.0021140575408935547,0.0021152496337890625,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [8, 9, 6, 7, 5], 3: [7, 5, 9, 8, 6], 4: [6, 5, 8, 7, 9], 5: [2, 0, 4, 3, 1], 6: [0, 1, 4, 2, 3], 7: [0, 2, 4, 1, 3], 8: [3, 4, 1, 0, 2], 9: [3, 0, 2, 1, 4]}"
29,7.0,0.002190113067626953,0.002190113067626953,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [6, 8, 7, 5, 9], 3: [7, 5, 9, 8, 6], 4: [6, 5, 8, 7, 9], 5: [2, 0, 4, 3, 1], 6: [0, 1, 4, 2, 3], 7: [0, 2, 4, 1, 3], 8: [3, 4, 1, 0, 2], 9: [3, 0, 2, 1, 4]}"
30,7.0,0.002264261245727539,0.002264261245727539,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [6, 8, 7, 5, 9], 3: [7, 5, 9, 8, 6], 4: [6, 5, 8, 7, 9], 5: [2, 0, 4, 3, 1], 6: [0, 1, 4, 2, 3], 7: [0, 2, 4, 1, 3], 8: [1, 0, 2, 3, 4], 9: [3, 0, 2, 1, 4]}"
31,7.0,0.002335071563720703,0.002335071563720703,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [8, 5, 6, 9, 7], 3: [7, 5, 9, 8, 6], 4: [6, 5, 8, 7, 9], 5: [2, 0, 4, 3, 1], 6: [0, 1, 4, 2, 3], 7: [0, 2, 4, 1, 3], 8: [1, 0, 2, 3, 4], 9: [3, 0, 2, 1, 4]}"
32,7.0,0.0024089813232421875,0.0024089813232421875,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [8, 5, 6, 9, 7], 3: [7, 5, 9, 8, 6], 4: [6, 5, 8, 7, 9], 5: [1, 4, 3, 2, 0], 6: [0, 1, 4, 2, 3], 7: [0, 2, 4, 1, 3], 8: [1, 0, 2, 3, 4], 9: [3, 0, 2, 1, 4]}"
33,7.0,0.0024809837341308594,0.0024809837341308594,"{0: [6, 9, 8, 7, 5], 1: [5, 7, 8, 9, 6], 2: [8, 5, 6, 9, 7], 3: [7, 5, 9, 8, 6], 4: [5, 9, 8, 7, 6], 5: [1, 4, 3, 2, 0], 6: [0, 1, 4, 2, 3], 7: [0, 2, 4, 1, 3], 8: [1, 0, 2, 3, 4], 9: [3, 0, 2, 1, 4]}"
