Algorithm,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Simulated_Annealing,11,15.0,942,0.3119418621063232,503209,"[22.0, 21.0, 21.0, 21.0, 20.0, 20.0, 22.0, 21.0, 21.0, 18.0, 15.0]","{0: [1, 3, 7, 4, 2, 10, 5, 8, 6, 9], 1: [0, 7, 10, 2, 4, 9, 5, 8, 3, 6], 2: [0, 4, 1, 6, 8, 10, 9, 5, 7, 3], 3: [0, 8, 9, 7, 4, 10, 2, 5, 1, 6], 4: [0, 1, 2, 10, 9, 5, 7, 3, 6, 8], 5: [0, 1, 10, 2, 3, 6, 9, 7, 4, 8], 6: [0, 8, 2, 10, 1, 5, 3, 4, 9, 7], 7: [0, 8, 2, 3, 9, 4, 5, 6, 10, 1], 8: [0, 5, 9, 3, 10, 4, 1, 2, 6, 7], 9: [0, 5, 7, 2, 1, 4, 10, 3, 6, 8], 10: [0, 3, 1, 9, 4, 8, 6, 7, 5, 2]}"
Simulated_Annealing,11,17.0,411,0.1565589904785156,406228,"[22.0, 22.0, 22.0, 22.0, 21.0, 21.0, 21.0, 21.0, 19.0, 17.0]","{0: [1, 7, 3, 5, 10, 8, 6, 2, 4, 9], 1: [0, 3, 9, 8, 6, 2, 5, 7, 10, 4], 2: [0, 8, 3, 5, 1, 6, 10, 9, 7, 4], 3: [0, 6, 4, 2, 8, 5, 9, 7, 10, 1], 4: [0, 10, 6, 8, 7, 9, 1, 3, 2, 5], 5: [0, 7, 4, 6, 1, 2, 8, 3, 9, 10], 6: [0, 2, 3, 9, 5, 4, 8, 1, 7, 10], 7: [0, 8, 2, 4, 6, 3, 5, 10, 1, 9], 8: [0, 7, 1, 3, 10, 2, 5, 6, 4, 9], 9: [0, 1, 10, 8, 4, 2, 6, 7, 5, 3], 10: [0, 5, 2, 9, 8, 7, 6, 4, 1, 3]}"
Simulated_Annealing,11,18.0,267,0.1724488735198974,46751,"[22.0, 22.0, 21.0, 21.0, 20.0, 21.0, 20.0, 21.0, 20.0, 18.0, 18.0]","{0: [1, 4, 9, 5, 8, 10, 3, 6, 2, 7], 1: [0, 2, 5, 8, 4, 7, 6, 3, 10, 9], 2: [0, 5, 10, 4, 3, 9, 7, 6, 1, 8], 3: [0, 7, 8, 6, 10, 1, 4, 9, 2, 5], 4: [0, 5, 1, 2, 10, 3, 6, 7, 9, 8], 5: [0, 8, 6, 3, 7, 1, 4, 9, 10, 2], 6: [0, 9, 5, 4, 1, 7, 2, 8, 3, 10], 7: [0, 6, 1, 9, 2, 4, 8, 3, 5, 10], 8: [0, 2, 4, 7, 3, 6, 5, 9, 10, 1], 9: [0, 1, 4, 7, 10, 5, 6, 2, 3, 8], 10: [0, 1, 9, 6, 7, 3, 8, 4, 2, 5]}"
Simulated_Annealing,11,17.0,471,0.1773009300231933,269389,"[22.0, 21.0, 21.0, 21.0, 22.0, 21.0, 20.0, 22.0, 20.0, 17.0, 17.0]","{0: [1, 4, 5, 7, 2, 6, 3, 10, 8, 9], 1: [0, 7, 8, 9, 2, 3, 10, 6, 4, 5], 2: [0, 7, 6, 5, 3, 8, 10, 4, 9, 1], 3: [0, 2, 1, 5, 8, 4, 9, 7, 6, 10], 4: [0, 2, 5, 9, 8, 3, 7, 10, 1, 6], 5: [0, 2, 8, 9, 1, 3, 6, 10, 4, 7], 6: [0, 10, 7, 9, 5, 2, 4, 8, 1, 3], 7: [0, 5, 1, 3, 10, 9, 8, 4, 6, 2], 8: [0, 3, 10, 9, 6, 2, 4, 1, 7, 5], 9: [0, 2, 1, 4, 10, 5, 7, 8, 3, 6], 10: [0, 3, 4, 9, 8, 1, 6, 2, 7, 5]}"
Simulated_Annealing,11,18.0,468,0.1820600032806396,192914,"[22.0, 22.0, 21.0, 21.0, 21.0, 21.0, 20.0, 21.0, 19.0, 18.0, 18.0]","{0: [1, 8, 7, 6, 5, 9, 2, 10, 3, 4], 1: [0, 8, 3, 7, 9, 5, 6, 2, 4, 10], 2: [0, 5, 7, 4, 9, 6, 3, 1, 10, 8], 3: [0, 5, 9, 10, 2, 6, 1, 4, 8, 7], 4: [0, 7, 6, 3, 8, 5, 10, 1, 9, 2], 5: [0, 10, 7, 8, 1, 3, 6, 2, 9, 4], 6: [0, 2, 3, 9, 10, 5, 1, 4, 8, 7], 7: [0, 10, 4, 3, 8, 6, 5, 2, 1, 9], 8: [0, 7, 1, 6, 4, 3, 5, 2, 10, 9], 9: [0, 7, 5, 6, 10, 3, 2, 4, 8, 1], 10: [0, 1, 4, 8, 5, 2, 7, 3, 6, 9]}"
Simulated_Annealing,11,16.0,510,0.1832578182220459,952287,"[22.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 22.0, 16.0, 16.0]","{0: [1, 2, 3, 10, 6, 9, 7, 4, 8, 5], 1: [0, 7, 3, 2, 9, 4, 8, 10, 5, 6], 2: [0, 9, 7, 4, 1, 3, 10, 8, 5, 6], 3: [0, 10, 2, 6, 7, 1, 9, 5, 4, 8], 4: [0, 8, 10, 3, 1, 5, 9, 2, 7, 6], 5: [0, 8, 2, 3, 4, 9, 7, 10, 6, 1], 6: [0, 10, 5, 2, 9, 8, 1, 3, 7, 4], 7: [0, 5, 9, 1, 6, 3, 10, 8, 4, 2], 8: [0, 9, 10, 3, 1, 7, 6, 4, 2, 5], 9: [0, 2, 1, 4, 3, 7, 5, 10, 8, 6], 10: [0, 6, 3, 4, 1, 5, 8, 9, 7, 2]}"
Simulated_Annealing,11,18.0,222,0.0974800586700439,335255,"[22.0, 21.0, 20.0, 19.0, 19.0, 21.0, 20.0, 21.0, 21.0, 18.0, 18.0]","{0: [1, 5, 9, 3, 4, 2, 7, 10, 6, 8], 1: [0, 5, 3, 4, 6, 7, 2, 9, 8, 10], 2: [0, 10, 4, 3, 9, 8, 1, 6, 7, 5], 3: [0, 9, 4, 8, 6, 5, 1, 2, 10, 7], 4: [0, 9, 8, 7, 3, 1, 5, 2, 10, 6], 5: [0, 9, 4, 8, 7, 1, 6, 10, 3, 2], 6: [0, 3, 8, 9, 2, 7, 1, 10, 5, 4], 7: [0, 4, 10, 3, 9, 5, 1, 2, 8, 6], 8: [0, 5, 3, 10, 2, 7, 9, 6, 1, 4], 9: [0, 8, 7, 1, 3, 2, 10, 4, 5, 6], 10: [0, 4, 2, 9, 1, 7, 3, 5, 6, 8]}"
Simulated_Annealing,11,18.0,141,0.0636439323425293,843216,"[22.0, 20.0, 21.0, 22.0, 21.0, 21.0, 20.0, 21.0, 20.0, 18.0]","{0: [1, 6, 10, 4, 8, 9, 3, 7, 2, 5], 1: [0, 6, 3, 4, 7, 9, 10, 5, 8, 2], 2: [0, 6, 9, 3, 1, 10, 8, 7, 5, 4], 3: [0, 10, 5, 6, 8, 9, 2, 4, 1, 7], 4: [0, 2, 5, 3, 9, 8, 1, 6, 10, 7], 5: [0, 9, 7, 4, 2, 10, 8, 1, 6, 3], 6: [0, 7, 10, 3, 5, 8, 4, 2, 1, 9], 7: [0, 9, 2, 4, 3, 6, 1, 10, 8, 5], 8: [0, 3, 7, 9, 5, 6, 1, 10, 4, 2], 9: [0, 3, 4, 2, 10, 6, 7, 8, 1, 5], 10: [0, 7, 8, 4, 2, 1, 3, 9, 6, 5]}"
Simulated_Annealing,11,17.0,960,0.3280320167541504,826018,"[22.0, 22.0, 22.0, 21.0, 22.0, 21.0, 22.0, 21.0, 20.0, 18.0, 17.0, 17.0]","{0: [1, 10, 2, 4, 9, 6, 7, 8, 5, 3], 1: [0, 3, 2, 5, 6, 9, 8, 4, 10, 7], 2: [0, 8, 3, 10, 6, 7, 9, 4, 1, 5], 3: [0, 5, 7, 4, 8, 2, 9, 10, 6, 1], 4: [0, 3, 2, 7, 6, 5, 8, 1, 9, 10], 5: [0, 8, 2, 4, 1, 10, 7, 9, 6, 3], 6: [0, 7, 1, 4, 9, 3, 2, 5, 8, 10], 7: [0, 5, 3, 1, 4, 10, 2, 8, 9, 6], 8: [0, 1, 9, 7, 4, 10, 2, 6, 3, 5], 9: [0, 10, 8, 4, 2, 1, 6, 3, 5, 7], 10: [0, 3, 1, 2, 5, 8, 6, 7, 9, 4]}"
Simulated_Annealing,11,16.0,664,0.2359189987182617,863401,"[22.0, 21.0, 20.0, 21.0, 21.0, 20.0, 20.0, 21.0, 19.0, 17.0, 16.0]","{0: [1, 2, 5, 4, 6, 9, 3, 7, 10, 8], 1: [0, 5, 8, 7, 10, 3, 2, 6, 9, 4], 2: [0, 4, 7, 9, 5, 6, 1, 8, 10, 3], 3: [0, 6, 1, 9, 5, 4, 10, 2, 7, 8], 4: [0, 10, 7, 3, 5, 8, 1, 2, 9, 6], 5: [0, 10, 3, 9, 4, 2, 6, 8, 1, 7], 6: [0, 4, 3, 5, 9, 7, 10, 8, 2, 1], 7: [0, 4, 8, 6, 2, 5, 9, 10, 1, 3], 8: [0, 4, 2, 6, 9, 10, 7, 3, 1, 5], 9: [0, 10, 8, 2, 4, 1, 5, 3, 6, 7], 10: [0, 2, 5, 8, 9, 1, 7, 6, 3, 4]}"
Simulated_Annealing,11,16.0,523,0.1977019309997558,208126,"[22.0, 20.0, 20.0, 21.0, 21.0, 21.0, 22.0, 21.0, 21.0, 17.0, 16.0]","{0: [1, 6, 4, 5, 9, 2, 8, 10, 7, 3], 1: [0, 8, 9, 2, 5, 3, 10, 6, 7, 4], 2: [0, 8, 9, 4, 5, 6, 7, 3, 10, 1], 3: [0, 5, 10, 4, 9, 6, 8, 7, 1, 2], 4: [0, 6, 10, 1, 2, 7, 3, 8, 9, 5], 5: [0, 4, 9, 2, 3, 6, 10, 7, 1, 8], 6: [0, 9, 7, 4, 5, 10, 8, 3, 2, 1], 7: [0, 6, 4, 3, 2, 8, 1, 9, 10, 5], 8: [0, 9, 1, 3, 6, 5, 7, 2, 10, 4], 9: [0, 7, 5, 10, 2, 4, 3, 8, 1, 6], 10: [0, 3, 8, 4, 2, 7, 6, 5, 1, 9]}"
Simulated_Annealing,11,18.0,216,0.0991921424865722,21801,"[21.0, 21.0, 22.0, 22.0, 21.0, 20.0, 22.0, 21.0, 21.0, 18.0]","{0: [1, 6, 3, 8, 5, 10, 2, 9, 7, 4], 1: [0, 8, 4, 3, 6, 9, 5, 10, 7, 2], 2: [0, 10, 5, 4, 8, 3, 7, 1, 9, 6], 3: [0, 10, 5, 9, 1, 4, 8, 2, 7, 6], 4: [0, 1, 2, 8, 10, 5, 6, 7, 3, 9], 5: [0, 3, 9, 4, 7, 10, 6, 8, 1, 2], 6: [0, 3, 7, 10, 9, 4, 8, 2, 1, 5], 7: [0, 10, 4, 3, 6, 1, 9, 5, 8, 2], 8: [0, 7, 4, 6, 2, 1, 10, 5, 9, 3], 9: [0, 1, 2, 6, 7, 8, 4, 5, 3, 10], 10: [0, 2, 6, 1, 3, 7, 8, 4, 9, 5]}"
Simulated_Annealing,11,17.0,590,0.2123911380767822,873641,"[22.0, 22.0, 22.0, 21.0, 21.0, 22.0, 21.0, 21.0, 22.0, 18.0, 17.0]","{0: [1, 7, 8, 2, 9, 3, 6, 5, 4, 10], 1: [0, 6, 3, 8, 7, 10, 5, 4, 2, 9], 2: [0, 4, 6, 1, 8, 9, 7, 3, 10, 5], 3: [0, 8, 1, 2, 4, 10, 9, 5, 7, 6], 4: [0, 9, 2, 3, 6, 8, 1, 7, 10, 5], 5: [0, 2, 1, 6, 9, 8, 3, 10, 7, 4], 6: [0, 5, 1, 2, 3, 9, 7, 8, 4, 10], 7: [0, 1, 5, 6, 10, 9, 8, 4, 2, 3], 8: [0, 7, 2, 4, 6, 5, 9, 3, 10, 1], 9: [0, 8, 1, 10, 2, 7, 3, 5, 4, 6], 10: [0, 8, 3, 6, 2, 1, 7, 4, 5, 9]}"
Simulated_Annealing,11,18.0,358,0.146655797958374,436812,"[22.0, 21.0, 20.0, 21.0, 22.0, 21.0, 21.0, 22.0, 20.0, 18.0]","{0: [1, 2, 10, 5, 4, 3, 7, 6, 9, 8], 1: [0, 3, 4, 10, 9, 8, 2, 5, 7, 6], 2: [0, 4, 3, 5, 6, 1, 9, 10, 8, 7], 3: [0, 4, 5, 8, 7, 1, 2, 6, 9, 10], 4: [0, 9, 10, 7, 6, 5, 1, 2, 8, 3], 5: [0, 3, 10, 6, 8, 4, 1, 2, 7, 9], 6: [0, 8, 3, 4, 2, 9, 7, 1, 5, 10], 7: [0, 4, 9, 5, 10, 2, 1, 3, 6, 8], 8: [0, 4, 5, 2, 3, 6, 10, 1, 9, 7], 9: [0, 7, 3, 2, 8, 1, 4, 5, 6, 10], 10: [0, 7, 2, 8, 4, 1, 6, 9, 3, 5]}"
Simulated_Annealing,11,18.0,65,0.0307569503784179,879865,"[22.0, 21.0, 21.0, 20.0, 21.0, 20.0, 19.0, 21.0, 20.0, 18.0]","{0: [1, 5, 2, 4, 9, 8, 7, 10, 6, 3], 1: [0, 4, 8, 3, 9, 5, 2, 10, 7, 6], 2: [0, 5, 4, 1, 8, 7, 10, 9, 6, 3], 3: [0, 2, 8, 10, 9, 6, 7, 1, 5, 4], 4: [0, 10, 8, 6, 9, 3, 7, 2, 1, 5], 5: [0, 4, 9, 6, 3, 1, 2, 8, 7, 10], 6: [0, 9, 2, 3, 7, 10, 8, 1, 4, 5], 7: [0, 8, 5, 9, 3, 4, 6, 1, 2, 10], 8: [0, 1, 2, 9, 5, 4, 10, 6, 3, 7], 9: [0, 1, 7, 6, 4, 3, 8, 10, 5, 2], 10: [0, 9, 3, 8, 4, 7, 6, 5, 2, 1]}"
Simulated_Annealing,11,16.0,717,0.2533748149871826,291870,"[22.0, 21.0, 21.0, 21.0, 20.0, 20.0, 19.0, 21.0, 19.0, 17.0, 16.0]","{0: [1, 6, 7, 10, 9, 4, 8, 3, 5, 2], 1: [0, 5, 8, 10, 9, 3, 2, 7, 4, 6], 2: [0, 9, 10, 5, 4, 7, 1, 3, 8, 6], 3: [0, 8, 10, 5, 4, 9, 6, 7, 2, 1], 4: [0, 3, 9, 6, 7, 2, 5, 8, 1, 10], 5: [0, 3, 9, 2, 1, 6, 8, 7, 10, 4], 6: [0, 10, 3, 7, 8, 2, 1, 4, 9, 5], 7: [0, 1, 2, 9, 4, 6, 8, 3, 5, 10], 8: [0, 5, 6, 9, 10, 1, 3, 7, 2, 4], 9: [0, 8, 6, 7, 4, 1, 3, 5, 10, 2], 10: [0, 7, 4, 5, 6, 2, 9, 3, 1, 8]}"
Simulated_Annealing,11,18.0,112,0.0505218505859375,206196,"[22.0, 21.0, 22.0, 20.0, 20.0, 21.0, 21.0, 21.0, 21.0, 18.0]","{0: [1, 8, 4, 9, 10, 6, 3, 5, 2, 7], 1: [0, 7, 8, 2, 9, 6, 4, 3, 10, 5], 2: [0, 3, 4, 6, 9, 1, 8, 10, 5, 7], 3: [0, 6, 5, 1, 10, 4, 7, 8, 9, 2], 4: [0, 3, 10, 5, 8, 1, 9, 2, 6, 7], 5: [0, 4, 7, 3, 10, 1, 8, 9, 6, 2], 6: [0, 3, 5, 9, 1, 4, 7, 8, 10, 2], 7: [0, 9, 3, 2, 8, 4, 5, 1, 10, 6], 8: [0, 3, 2, 1, 6, 4, 7, 10, 5, 9], 9: [0, 7, 8, 4, 1, 10, 2, 6, 5, 3], 10: [0, 7, 8, 9, 2, 1, 6, 4, 3, 5]}"
Simulated_Annealing,11,17.0,376,0.1541481018066406,667788,"[21.0, 21.0, 20.0, 20.0, 20.0, 21.0, 21.0, 20.0, 19.0, 17.0]","{0: [1, 2, 7, 6, 5, 8, 3, 4, 9, 10], 1: [0, 10, 6, 2, 3, 7, 5, 4, 9, 8], 2: [0, 4, 3, 9, 1, 7, 6, 10, 8, 5], 3: [0, 8, 10, 7, 6, 1, 2, 9, 4, 5], 4: [0, 5, 3, 6, 10, 7, 1, 8, 9, 2], 5: [0, 7, 6, 2, 3, 9, 4, 8, 1, 10], 6: [0, 9, 10, 2, 5, 4, 1, 7, 8, 3], 7: [0, 3, 1, 8, 10, 4, 6, 9, 2, 5], 8: [0, 10, 7, 6, 1, 9, 3, 5, 2, 4], 9: [0, 3, 4, 2, 6, 7, 10, 8, 5, 1], 10: [0, 7, 1, 8, 2, 6, 5, 3, 4, 9]}"
Simulated_Annealing,11,17.0,412,0.1592557430267334,563176,"[22.0, 20.0, 22.0, 22.0, 20.0, 20.0, 21.0, 21.0, 20.0, 17.0]","{0: [1, 8, 7, 10, 6, 2, 4, 3, 5, 9], 1: [0, 9, 3, 4, 5, 2, 7, 10, 8, 6], 2: [0, 4, 3, 6, 1, 10, 7, 9, 5, 8], 3: [0, 10, 5, 7, 6, 9, 8, 1, 4, 2], 4: [0, 6, 9, 2, 3, 5, 7, 10, 8, 1], 5: [0, 7, 8, 3, 10, 2, 4, 6, 1, 9], 6: [0, 9, 5, 7, 3, 4, 1, 8, 10, 2], 7: [0, 8, 10, 1, 6, 5, 9, 4, 3, 2], 8: [0, 2, 3, 7, 1, 9, 4, 10, 5, 6], 9: [0, 5, 8, 10, 6, 7, 4, 2, 3, 1], 10: [0, 8, 7, 2, 6, 9, 5, 3, 4, 1]}"
Simulated_Annealing,11,16.0,510,0.1881079673767089,597542,"[22.0, 22.0, 20.0, 19.0, 21.0, 22.0, 20.0, 21.0, 19.0, 16.0, 16.0]","{0: [1, 8, 9, 3, 6, 10, 2, 4, 7, 5], 1: [0, 4, 6, 9, 3, 7, 5, 2, 10, 8], 2: [0, 10, 5, 3, 7, 9, 8, 4, 1, 6], 3: [0, 8, 4, 6, 7, 1, 5, 9, 10, 2], 4: [0, 2, 7, 5, 1, 9, 6, 10, 8, 3], 5: [0, 2, 8, 1, 7, 10, 4, 6, 3, 9], 6: [0, 10, 5, 8, 3, 7, 4, 9, 1, 2], 7: [0, 9, 6, 5, 1, 3, 8, 10, 2, 4], 8: [0, 1, 10, 7, 2, 6, 3, 9, 4, 5], 9: [0, 2, 3, 6, 10, 7, 4, 5, 1, 8], 10: [0, 4, 8, 3, 7, 9, 1, 5, 6, 2]}"
