Algorithm,Graph Type,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Simulated_Annealing,complete,8,6.0,9627,1.7372300624847412,616652,"[10.0, 9.0, 10.0, 9.0, 10.0, 9.0, 9.0, 10.0, 9.0, 9.0, 10.0, 10.0, 9.0, 10.0, 9.0, 9.0, 7.0]","{0: [1, 4, 6, 7, 5, 3, 2], 1: [0, 6, 4, 2, 7, 3, 5], 2: [0, 6, 7, 1, 3, 4, 5], 3: [0, 6, 1, 7, 4, 2, 5], 4: [0, 5, 2, 3, 1, 7, 6], 5: [0, 7, 3, 4, 1, 2, 6], 6: [0, 4, 3, 5, 1, 2, 7], 7: [0, 6, 2, 4, 3, 1, 5]}"
Simulated_Annealing,complete,8,5.0,26721,4.773838043212891,319878,"[9.0, 10.0, 10.0, 9.0, 9.0, 8.0, 10.0, 10.0, 10.0, 9.0, 10.0, 10.0, 10.0, 9.0, 10.0, 7.0, 6.0]","{0: [1, 5, 3, 4, 7, 6, 2], 1: [0, 3, 7, 4, 6, 2, 5], 2: [0, 7, 4, 5, 1, 6, 3], 3: [0, 5, 4, 6, 2, 7, 1], 4: [0, 6, 2, 1, 3, 5, 7], 5: [0, 1, 2, 6, 7, 4, 3], 6: [0, 5, 4, 3, 7, 2, 1], 7: [0, 2, 4, 5, 1, 3, 6]}"
Simulated_Annealing,complete,8,6.0,5899,1.0383381843566897,19274,"[9.0, 9.0, 8.0, 9.0, 9.0, 7.0, 10.0, 8.0, 9.0, 9.0, 10.0, 9.0, 9.0, 9.0, 9.0, 8.0, 6.0]","{0: [1, 3, 4, 7, 5, 6, 2], 1: [0, 2, 7, 4, 6, 3, 5], 2: [0, 5, 7, 4, 6, 3, 1], 3: [0, 6, 1, 7, 5, 2, 4], 4: [0, 3, 1, 5, 7, 6, 2], 5: [0, 1, 6, 7, 4, 2, 3], 6: [0, 1, 2, 3, 7, 5, 4], 7: [0, 2, 1, 4, 3, 5, 6]}"
Simulated_Annealing,complete,8,6.0,21343,3.718991994857788,509509,"[9.0, 9.0, 9.0, 10.0, 9.0, 10.0, 10.0, 10.0, 8.0, 8.0, 9.0, 10.0, 10.0, 10.0, 9.0, 9.0, 6.0]","{0: [1, 4, 3, 7, 5, 6, 2], 1: [0, 7, 4, 3, 5, 6, 2], 2: [0, 7, 1, 6, 5, 4, 3], 3: [0, 5, 2, 4, 6, 7, 1], 4: [0, 5, 1, 6, 3, 2, 7], 5: [0, 2, 6, 4, 7, 1, 3], 6: [0, 7, 3, 5, 2, 1, 4], 7: [0, 5, 2, 1, 3, 6, 4]}"
Simulated_Annealing,complete,8,6.0,14772,2.6301262378692627,789472,"[9.0, 10.0, 10.0, 9.0, 8.0, 10.0, 9.0, 10.0, 9.0, 9.0, 8.0, 9.0, 10.0, 9.0, 9.0, 8.0, 6.0]","{0: [1, 6, 3, 4, 7, 2, 5], 1: [0, 5, 7, 3, 6, 2, 4], 2: [0, 7, 5, 3, 4, 1, 6], 3: [0, 5, 7, 4, 2, 1, 6], 4: [0, 1, 2, 3, 6, 7, 5], 5: [0, 3, 2, 7, 6, 4, 1], 6: [0, 4, 7, 3, 1, 2, 5], 7: [0, 1, 4, 6, 3, 5, 2]}"
Simulated_Annealing,complete,8,6.0,14256,2.5208210945129395,600330,"[10.0, 10.0, 10.0, 9.0, 10.0, 8.0, 8.0, 10.0, 10.0, 10.0, 10.0, 9.0, 9.0, 8.0, 9.0, 9.0, 6.0]","{0: [1, 4, 3, 2, 5, 7, 6], 1: [0, 5, 3, 4, 7, 2, 6], 2: [0, 3, 7, 4, 1, 6, 5], 3: [0, 4, 6, 5, 7, 1, 2], 4: [0, 6, 1, 7, 5, 2, 3], 5: [0, 2, 6, 1, 3, 4, 7], 6: [0, 4, 1, 3, 7, 2, 5], 7: [0, 1, 3, 6, 2, 5, 4]}"
Simulated_Annealing,complete,8,6.0,1203,0.2034990787506103,225285,"[9.0, 9.0, 9.0, 9.0, 9.0, 10.0, 9.0, 9.0, 9.0, 9.0, 10.0, 9.0, 10.0, 9.0, 8.0, 9.0, 7.0]","{0: [1, 3, 7, 6, 2, 5, 4], 1: [0, 2, 6, 4, 7, 5, 3], 2: [0, 6, 7, 1, 5, 3, 4], 3: [0, 5, 2, 1, 4, 7, 6], 4: [0, 7, 3, 5, 2, 1, 6], 5: [0, 4, 6, 7, 3, 2, 1], 6: [0, 5, 7, 4, 1, 3, 2], 7: [0, 6, 2, 3, 4, 1, 5]}"
Simulated_Annealing,complete,8,5.0,37188,6.132589101791382,317450,"[9.0, 9.0, 10.0, 10.0, 9.0, 9.0, 10.0, 10.0, 9.0, 9.0, 10.0, 10.0, 9.0, 9.0, 9.0, 8.0, 6.0]","{0: [1, 2, 4, 7, 3, 6, 5], 1: [0, 5, 3, 6, 4, 7, 2], 2: [0, 1, 5, 6, 3, 7, 4], 3: [0, 2, 6, 1, 4, 5, 7], 4: [0, 3, 1, 6, 5, 2, 7], 5: [0, 6, 1, 3, 4, 2, 7], 6: [0, 7, 5, 2, 4, 1, 3], 7: [0, 5, 1, 6, 3, 4, 2]}"
Simulated_Annealing,complete,8,6.0,14450,2.56746506690979,798460,"[9.0, 10.0, 9.0, 8.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 10.0, 10.0, 9.0, 10.0, 9.0, 6.0]","{0: [1, 5, 2, 7, 4, 3, 6], 1: [0, 6, 4, 5, 7, 2, 3], 2: [0, 7, 1, 6, 5, 4, 3], 3: [0, 7, 6, 5, 1, 2, 4], 4: [0, 7, 1, 5, 6, 3, 2], 5: [0, 3, 2, 4, 6, 7, 1], 6: [0, 5, 1, 4, 2, 3, 7], 7: [0, 5, 6, 3, 1, 2, 4]}"
Simulated_Annealing,complete,8,6.0,665,0.1100051403045654,685690,"[9.0, 10.0, 10.0, 9.0, 10.0, 9.0, 10.0, 9.0, 9.0, 10.0, 9.0, 10.0, 9.0, 8.0, 9.0, 7.0, 6.0]","{0: [1, 5, 7, 3, 6, 2, 4], 1: [0, 4, 3, 7, 6, 2, 5], 2: [0, 7, 3, 1, 5, 4, 6], 3: [0, 1, 6, 5, 4, 2, 7], 4: [0, 3, 2, 5, 6, 7, 1], 5: [0, 1, 2, 6, 3, 7, 4], 6: [0, 7, 2, 5, 1, 4, 3], 7: [0, 6, 3, 2, 4, 5, 1]}"
Simulated_Annealing,complete,8,5.0,31432,5.387752056121826,385530,"[9.0, 8.0, 9.0, 9.0, 9.0, 9.0, 9.0, 10.0, 9.0, 9.0, 10.0, 10.0, 9.0, 9.0, 10.0, 10.0, 7.0]","{0: [1, 5, 3, 4, 7, 6, 2], 1: [0, 3, 4, 2, 7, 5, 6], 2: [0, 3, 5, 7, 4, 6, 1], 3: [0, 5, 7, 4, 2, 6, 1], 4: [0, 1, 6, 2, 5, 3, 7], 5: [0, 7, 3, 4, 6, 1, 2], 6: [0, 7, 2, 4, 3, 1, 5], 7: [0, 4, 3, 5, 2, 1, 6]}"
Simulated_Annealing,complete,8,6.0,6209,1.0781502723693848,288614,"[9.0, 10.0, 9.0, 10.0, 10.0, 9.0, 10.0, 10.0, 9.0, 9.0, 10.0, 9.0, 10.0, 10.0, 9.0, 9.0, 6.0]","{0: [1, 3, 2, 5, 4, 6, 7], 1: [0, 6, 5, 7, 2, 4, 3], 2: [0, 3, 4, 1, 6, 7, 5], 3: [0, 1, 4, 7, 5, 6, 2], 4: [0, 1, 2, 5, 7, 6, 3], 5: [0, 2, 7, 6, 3, 1, 4], 6: [0, 3, 5, 2, 1, 4, 7], 7: [0, 1, 3, 6, 4, 5, 2]}"
Simulated_Annealing,complete,8,6.0,21937,3.86397123336792,437196,"[10.0, 10.0, 10.0, 9.0, 10.0, 9.0, 10.0, 10.0, 9.0, 9.0, 9.0, 10.0, 9.0, 8.0, 9.0, 9.0, 6.0]","{0: [1, 5, 4, 6, 2, 3, 7], 1: [0, 5, 6, 7, 3, 4, 2], 2: [0, 6, 3, 7, 4, 5, 1], 3: [0, 4, 1, 5, 6, 2, 7], 4: [0, 2, 5, 7, 6, 3, 1], 5: [0, 2, 4, 7, 6, 3, 1], 6: [0, 3, 5, 4, 7, 1, 2], 7: [0, 2, 5, 3, 1, 6, 4]}"
Simulated_Annealing,complete,8,6.0,9398,1.7119379043579102,699698,"[8.0, 10.0, 10.0, 10.0, 9.0, 10.0, 10.0, 8.0, 10.0, 10.0, 9.0, 8.0, 9.0, 10.0, 9.0, 8.0, 6.0]","{0: [1, 5, 2, 7, 4, 3, 6], 1: [0, 3, 7, 4, 2, 6, 5], 2: [0, 1, 3, 7, 6, 5, 4], 3: [0, 7, 5, 1, 6, 2, 4], 4: [0, 7, 3, 1, 2, 5, 6], 5: [0, 1, 7, 3, 4, 2, 6], 6: [0, 4, 3, 2, 7, 1, 5], 7: [0, 4, 5, 6, 2, 3, 1]}"
Simulated_Annealing,complete,8,5.0,39422,6.4234466552734375,246291,"[9.0, 9.0, 10.0, 10.0, 9.0, 9.0, 8.0, 9.0, 10.0, 10.0, 10.0, 10.0, 9.0, 9.0, 9.0, 8.0, 5.0]","{0: [1, 3, 2, 5, 6, 4, 7], 1: [0, 7, 5, 6, 2, 3, 4], 2: [0, 6, 3, 4, 7, 1, 5], 3: [0, 4, 2, 7, 5, 6, 1], 4: [0, 2, 3, 1, 5, 6, 7], 5: [0, 2, 4, 1, 7, 6, 3], 6: [0, 2, 4, 1, 3, 5, 7], 7: [0, 4, 2, 6, 3, 5, 1]}"
Simulated_Annealing,complete,8,4.0,40320,6.5541300773620605,995972,"[10.0, 10.0, 10.0, 8.0, 8.0, 9.0, 10.0, 10.0, 9.0, 10.0, 10.0, 9.0, 9.0, 9.0, 8.0, 9.0, 7.0]","{0: [1, 5, 4, 3, 7, 2, 6], 1: [0, 6, 4, 2, 5, 7, 3], 2: [0, 1, 7, 5, 4, 6, 3], 3: [0, 4, 1, 5, 2, 6, 7], 4: [0, 7, 1, 6, 2, 5, 3], 5: [0, 4, 7, 6, 3, 2, 1], 6: [0, 5, 7, 3, 2, 4, 1], 7: [0, 3, 6, 5, 1, 2, 4]}"
Simulated_Annealing,complete,8,6.0,14687,2.597909927368164,520457,"[10.0, 10.0, 10.0, 9.0, 10.0, 10.0, 8.0, 9.0, 10.0, 9.0, 9.0, 9.0, 10.0, 8.0, 9.0, 8.0, 6.0]","{0: [1, 6, 4, 3, 5, 2, 7], 1: [0, 5, 2, 6, 3, 7, 4], 2: [0, 7, 4, 5, 3, 1, 6], 3: [0, 2, 5, 1, 7, 6, 4], 4: [0, 5, 6, 1, 3, 2, 7], 5: [0, 4, 1, 3, 2, 6, 7], 6: [0, 4, 5, 3, 7, 1, 2], 7: [0, 4, 6, 3, 2, 5, 1]}"
Simulated_Annealing,complete,8,6.0,343,0.0592179298400878,242350,"[9.0, 9.0, 10.0, 10.0, 9.0, 9.0, 10.0, 9.0, 10.0, 10.0, 9.0, 9.0, 10.0, 10.0, 10.0, 8.0, 7.0]","{0: [1, 3, 2, 5, 7, 6, 4], 1: [0, 6, 5, 2, 4, 7, 3], 2: [0, 3, 4, 7, 5, 1, 6], 3: [0, 1, 7, 4, 5, 6, 2], 4: [0, 5, 6, 1, 7, 3, 2], 5: [0, 6, 1, 4, 3, 7, 2], 6: [0, 1, 5, 2, 3, 4, 7], 7: [0, 2, 4, 5, 3, 1, 6]}"
