Algorithm,Graph Type,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Simulated_Annealing,complete,8,5.0,325,0.0393488407135009,616652,"[10.0, 9.0, 10.0, 9.0, 10.0, 8.0, 8.0, 8.0, 7.0, 5.0]","{0: [1, 5, 6, 7, 2, 4, 3], 1: [0, 6, 2, 4, 3, 7, 5], 2: [0, 7, 5, 6, 3, 4, 1], 3: [0, 2, 5, 4, 7, 1, 6], 4: [0, 2, 1, 7, 3, 5, 6], 5: [0, 1, 6, 2, 7, 4, 3], 6: [0, 2, 5, 3, 4, 7, 1], 7: [0, 1, 3, 4, 6, 5, 2]}"
Simulated_Annealing,complete,8,6.0,264,0.0315589904785156,319878,"[9.0, 9.0, 9.0, 10.0, 9.0, 9.0, 7.0, 7.0, 7.0, 6.0]","{0: [1, 2, 4, 7, 5, 6, 3], 1: [0, 3, 6, 2, 7, 4, 5], 2: [0, 5, 1, 6, 4, 3, 7], 3: [0, 5, 7, 4, 6, 2, 1], 4: [0, 3, 2, 5, 6, 1, 7], 5: [0, 2, 1, 4, 3, 6, 7], 6: [0, 3, 7, 4, 2, 1, 5], 7: [0, 4, 1, 3, 6, 2, 5]}"
Simulated_Annealing,complete,8,5.0,299,0.0355579853057861,19274,"[10.0, 9.0, 10.0, 10.0, 10.0, 8.0, 8.0, 7.0, 6.0, 5.0]","{0: [1, 5, 4, 3, 2, 6, 7], 1: [0, 7, 2, 4, 3, 6, 5], 2: [0, 6, 4, 7, 5, 1, 3], 3: [0, 7, 6, 5, 1, 4, 2], 4: [0, 6, 3, 1, 5, 2, 7], 5: [0, 1, 7, 4, 2, 6, 3], 6: [0, 4, 1, 5, 2, 3, 7], 7: [0, 6, 3, 4, 2, 5, 1]}"
Simulated_Annealing,complete,8,6.0,85,0.0113742351531982,509509,"[9.0, 9.0, 8.0, 9.0, 9.0, 9.0, 7.0, 6.0, 6.0, 6.0]","{0: [1, 6, 4, 5, 7, 3, 2], 1: [0, 4, 5, 3, 2, 7, 6], 2: [0, 5, 7, 1, 3, 4, 6], 3: [0, 7, 1, 4, 6, 2, 5], 4: [0, 1, 6, 2, 7, 3, 5], 5: [0, 3, 2, 4, 1, 7, 6], 6: [0, 2, 4, 1, 7, 5, 3], 7: [0, 6, 1, 4, 5, 2, 3]}"
Simulated_Annealing,complete,8,5.0,219,0.0261030197143554,789472,"[9.0, 9.0, 10.0, 10.0, 8.0, 9.0, 8.0, 7.0, 5.0, 5.0]","{0: [1, 2, 4, 7, 3, 5, 6], 1: [0, 6, 2, 5, 3, 4, 7], 2: [0, 5, 3, 7, 4, 6, 1], 3: [0, 4, 6, 1, 7, 2, 5], 4: [0, 1, 2, 7, 3, 6, 5], 5: [0, 3, 2, 7, 1, 6, 4], 6: [0, 4, 7, 5, 2, 3, 1], 7: [0, 6, 4, 2, 3, 5, 1]}"
Simulated_Annealing,complete,8,5.0,680,0.0786433219909668,600330,"[10.0, 10.0, 10.0, 10.0, 10.0, 8.0, 8.0, 8.0, 7.0, 6.0, 5.0]","{0: [1, 2, 3, 5, 4, 6, 7], 1: [0, 7, 6, 2, 5, 4, 3], 2: [0, 1, 5, 3, 4, 6, 7], 3: [0, 7, 6, 1, 4, 2, 5], 4: [0, 5, 2, 3, 1, 7, 6], 5: [0, 3, 1, 2, 7, 6, 4], 6: [0, 4, 1, 7, 3, 2, 5], 7: [0, 5, 4, 6, 3, 2, 1]}"
Simulated_Annealing,complete,8,6.0,291,0.0368697643280029,225285,"[10.0, 10.0, 9.0, 9.0, 10.0, 8.0, 8.0, 7.0, 7.0, 6.0, 6.0]","{0: [1, 3, 5, 7, 4, 2, 6], 1: [0, 6, 3, 7, 5, 2, 4], 2: [0, 1, 3, 4, 5, 6, 7], 3: [0, 4, 7, 1, 6, 2, 5], 4: [0, 6, 7, 3, 1, 2, 5], 5: [0, 3, 1, 7, 2, 4, 6], 6: [0, 2, 4, 5, 3, 7, 1], 7: [0, 5, 2, 1, 3, 4, 6]}"
Simulated_Annealing,complete,8,7.0,54,0.0078201293945312,317450,"[10.0, 10.0, 9.0, 9.0, 10.0, 8.0, 7.0, 7.0, 7.0, 7.0]","{0: [1, 4, 3, 7, 2, 5, 6], 1: [0, 4, 7, 3, 6, 2, 5], 2: [0, 4, 3, 7, 6, 5, 1], 3: [0, 5, 7, 2, 1, 4, 6], 4: [0, 7, 3, 5, 6, 2, 1], 5: [0, 7, 6, 1, 2, 3, 4], 6: [0, 4, 3, 1, 2, 7, 5], 7: [0, 5, 4, 6, 2, 3, 1]}"
Simulated_Annealing,complete,8,5.0,216,0.0268688201904296,798460,"[9.0, 9.0, 10.0, 9.0, 10.0, 10.0, 9.0, 7.0, 5.0, 5.0]","{0: [1, 4, 6, 3, 5, 7, 2], 1: [0, 3, 7, 5, 2, 4, 6], 2: [0, 4, 7, 3, 6, 1, 5], 3: [0, 5, 2, 7, 4, 6, 1], 4: [0, 5, 3, 6, 1, 7, 2], 5: [0, 2, 6, 3, 4, 1, 7], 6: [0, 2, 5, 1, 4, 7, 3], 7: [0, 5, 1, 6, 3, 2, 4]}"
Simulated_Annealing,complete,8,7.0,123,0.0164899826049804,685690,"[10.0, 10.0, 9.0, 9.0, 10.0, 9.0, 8.0, 7.0, 7.0, 7.0]","{0: [1, 2, 5, 4, 6, 3, 7], 1: [0, 4, 3, 2, 7, 5, 6], 2: [0, 6, 7, 1, 3, 5, 4], 3: [0, 6, 7, 2, 4, 1, 5], 4: [0, 7, 2, 5, 6, 3, 1], 5: [0, 3, 7, 1, 6, 4, 2], 6: [0, 4, 5, 7, 2, 3, 1], 7: [0, 4, 3, 6, 1, 2, 5]}"
