Algorithm,Graph Type,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,complete,8,5,89,1.630943775177002,616652,"[7, 7, 7, 7, 7, 6, 6, 5, 5, 5, 5, 5, 5]","{0: [3, 5, 2, 1, 4, 7, 6], 1: [3, 2, 6, 7, 5, 4, 0], 2: [4, 3, 0, 7, 6, 5, 1], 3: [2, 0, 4, 6, 5, 7, 1], 4: [3, 6, 2, 5, 7, 0, 1], 5: [2, 0, 4, 7, 1, 3, 6], 6: [3, 4, 0, 2, 7, 1, 5], 7: [4, 5, 3, 1, 6, 2, 0]}"
Genetic,complete,8,5,1014,18.35061502456665,319878,"[7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 5, 5, 5]","{0: [3, 5, 6, 2, 1, 7, 4], 1: [4, 7, 3, 5, 6, 0, 2], 2: [0, 6, 7, 5, 3, 4, 1], 3: [0, 4, 1, 6, 5, 7, 2], 4: [2, 5, 3, 0, 6, 7, 1], 5: [2, 7, 6, 3, 1, 4, 0], 6: [0, 1, 3, 4, 7, 5, 2], 7: [0, 3, 6, 1, 2, 5, 4]}"
Genetic,complete,8,6,56,1.1165978908538818,19274,"[7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6]","{0: [3, 7, 4, 6, 1, 2, 5], 1: [4, 7, 6, 3, 2, 5, 0], 2: [5, 1, 7, 6, 0, 3, 4], 3: [5, 6, 4, 0, 1, 7, 2], 4: [7, 3, 0, 1, 5, 2, 6], 5: [3, 1, 2, 4, 7, 0, 6], 6: [7, 1, 3, 5, 2, 0, 4], 7: [2, 5, 6, 4, 1, 0, 3]}"
Genetic,complete,8,5,9,0.1844410896301269,509509,"[7, 7, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5]","{0: [1, 6, 7, 5, 2, 4, 3], 1: [0, 7, 6, 4, 5, 3, 2], 2: [0, 4, 3, 6, 5, 7, 1], 3: [2, 4, 1, 5, 6, 7, 0], 4: [0, 3, 2, 7, 5, 6, 1], 5: [0, 7, 2, 4, 3, 1, 6], 6: [5, 3, 0, 7, 4, 2, 1], 7: [0, 4, 1, 3, 6, 2, 5]}"
Genetic,complete,8,6,42,0.7976291179656982,789472,"[7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [7, 6, 2, 3, 5, 4, 1], 1: [2, 0, 3, 7, 4, 5, 6], 2: [1, 6, 4, 3, 0, 5, 7], 3: [5, 1, 4, 6, 0, 2, 7], 4: [3, 0, 6, 2, 5, 7, 1], 5: [1, 4, 6, 0, 2, 3, 7], 6: [2, 1, 0, 4, 5, 7, 3], 7: [0, 2, 6, 1, 5, 3, 4]}"
Genetic,complete,8,6,14,0.2717528343200683,600330,"[7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6]","{0: [4, 1, 2, 7, 6, 5, 3], 1: [0, 2, 7, 6, 4, 5, 3], 2: [0, 6, 4, 7, 1, 3, 5], 3: [0, 5, 2, 7, 6, 1, 4], 4: [0, 3, 6, 1, 2, 5, 7], 5: [0, 2, 3, 7, 1, 4, 6], 6: [0, 4, 1, 5, 2, 3, 7], 7: [0, 6, 5, 1, 2, 3, 4]}"
Genetic,complete,8,5,1919,35.1493821144104,225285,"[7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5]","{0: [1, 6, 7, 4, 5, 2, 3], 1: [3, 4, 0, 6, 5, 7, 2], 2: [0, 5, 4, 6, 3, 1, 7], 3: [4, 5, 1, 2, 6, 0, 7], 4: [2, 0, 6, 7, 1, 5, 3], 5: [4, 3, 0, 7, 1, 6, 2], 6: [5, 1, 3, 7, 4, 2, 0], 7: [0, 3, 2, 1, 5, 4, 6]}"
Genetic,complete,8,5,871,15.934324026107788,317450,"[8, 8, 7, 7, 7, 7, 6, 6, 6, 6, 5, 5, 5]","{0: [1, 7, 3, 2, 5, 6, 4], 1: [0, 4, 7, 3, 2, 6, 5], 2: [0, 3, 4, 1, 6, 5, 7], 3: [7, 0, 2, 5, 6, 4, 1], 4: [0, 2, 3, 7, 6, 5, 1], 5: [7, 2, 0, 4, 3, 1, 6], 6: [1, 0, 2, 3, 4, 7, 5], 7: [3, 1, 2, 5, 6, 4, 0]}"
Genetic,complete,8,6,12,0.2389662265777588,798460,"[8, 8, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6]","{0: [2, 1, 5, 7, 6, 3, 4], 1: [0, 5, 7, 4, 3, 6, 2], 2: [0, 1, 4, 7, 6, 3, 5], 3: [0, 2, 5, 4, 7, 1, 6], 4: [0, 1, 2, 6, 7, 3, 5], 5: [4, 3, 1, 2, 7, 6, 0], 6: [1, 0, 4, 2, 7, 3, 5], 7: [0, 6, 2, 1, 5, 3, 4]}"
Genetic,complete,8,6,10,0.1973068714141845,685690,"[8, 8, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6]","{0: [7, 1, 6, 5, 2, 3, 4], 1: [7, 3, 2, 0, 6, 5, 4], 2: [3, 6, 7, 1, 0, 4, 5], 3: [0, 1, 6, 2, 5, 7, 4], 4: [7, 5, 0, 3, 1, 2, 6], 5: [7, 0, 6, 4, 1, 3, 2], 6: [7, 3, 4, 2, 5, 0, 1], 7: [4, 1, 3, 2, 5, 0, 6]}"
