Algorithm,Number of Nodes,Is Complete,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,12,True,8,5,0.384458065032959,125319,"[9, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","{0: [6, 7, 11, 9, 10, 8], 1: [6, 10, 11, 9, 8, 7], 2: [6, 7, 11, 10, 9, 8], 3: [6, 10, 7, 8, 11, 9], 4: [6, 7, 8, 9, 11, 10], 5: [6, 11, 10, 8, 7, 9], 6: [0, 2, 4, 5, 3, 1], 7: [0, 1, 3, 5, 4, 2], 8: [0, 2, 4, 5, 3, 1], 9: [0, 4, 2, 3, 1, 5], 10: [0, 3, 2, 4, 5, 1], 11: [0, 3, 4, 5, 2, 1]}"
Genetic,12,True,8,239,12.936148166656494,367171,"[9, 9, 9, 9, 9, 9, 9, 9, 8, 8, 8, 8]","{0: [8, 9, 11, 10, 6, 7], 1: [6, 9, 7, 8, 10, 11], 2: [11, 8, 10, 6, 7, 9], 3: [9, 8, 7, 11, 10, 6], 4: [8, 6, 11, 7, 9, 10], 5: [10, 8, 11, 6, 9, 7], 6: [3, 1, 4, 5, 0, 2], 7: [3, 1, 5, 2, 0, 4], 8: [1, 3, 2, 5, 0, 4], 9: [2, 5, 4, 0, 1, 3], 10: [2, 3, 1, 4, 5, 0], 11: [5, 2, 0, 3, 4, 1]}"
Genetic,12,True,8,21,1.1951401233673096,803923,"[9, 9, 9, 9, 9, 8, 8, 8, 8, 8, 8]","{0: [8, 9, 10, 11, 7, 6], 1: [11, 10, 6, 9, 8, 7], 2: [11, 10, 9, 6, 7, 8], 3: [9, 10, 6, 11, 8, 7], 4: [6, 11, 7, 9, 10, 8], 5: [6, 7, 8, 10, 11, 9], 6: [0, 3, 1, 2, 5, 4], 7: [0, 4, 5, 1, 3, 2], 8: [5, 2, 3, 1, 0, 4], 9: [5, 2, 3, 0, 1, 4], 10: [0, 5, 4, 3, 1, 2], 11: [2, 4, 1, 5, 3, 0]}"
Genetic,12,True,8,6,0.3749158382415771,687775,"[9, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8]","{0: [6, 9, 11, 10, 7, 8], 1: [6, 8, 11, 7, 9, 10], 2: [10, 8, 6, 9, 7, 11], 3: [6, 7, 10, 9, 8, 11], 4: [6, 8, 9, 7, 10, 11], 5: [10, 7, 11, 9, 8, 6], 6: [0, 2, 5, 3, 4, 1], 7: [0, 5, 4, 2, 1, 3], 8: [5, 3, 4, 1, 2, 0], 9: [0, 4, 1, 2, 3, 5], 10: [0, 4, 5, 1, 2, 3], 11: [0, 5, 1, 3, 2, 4]}"
Genetic,12,True,8,71,3.6930110454559326,995014,"[9, 9, 9, 9, 9, 9, 9, 8, 8, 8, 8, 8]","{0: [6, 9, 8, 10, 11, 7], 1: [11, 8, 7, 10, 6, 9], 2: [9, 11, 7, 6, 8, 10], 3: [6, 11, 8, 7, 10, 9], 4: [8, 10, 11, 6, 7, 9], 5: [9, 6, 8, 10, 11, 7], 6: [4, 3, 2, 1, 5, 0], 7: [0, 5, 2, 3, 1, 4], 8: [0, 1, 3, 2, 4, 5], 9: [1, 2, 3, 4, 0, 5], 10: [0, 1, 4, 3, 5, 2], 11: [0, 3, 4, 5, 2, 1]}"
Genetic,12,True,7,945,49.41115474700928,468154,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 7]","{0: [6, 11, 8, 9, 10, 7], 1: [6, 8, 11, 7, 10, 9], 2: [6, 8, 10, 11, 7, 9], 3: [7, 10, 11, 6, 8, 9], 4: [6, 7, 8, 11, 10, 9], 5: [6, 10, 11, 7, 8, 9], 6: [0, 5, 2, 1, 4, 3], 7: [5, 0, 1, 3, 4, 2], 8: [0, 1, 5, 4, 2, 3], 9: [0, 4, 2, 1, 3, 5], 10: [0, 4, 5, 3, 2, 1], 11: [0, 3, 5, 4, 2, 1]}"
Genetic,12,True,7,826,43.4643120765686,136965,"[9, 9, 9, 9, 9, 8, 8, 8, 8, 8, 7, 7]","{0: [10, 11, 7, 9, 6, 8], 1: [8, 9, 6, 11, 7, 10], 2: [11, 6, 10, 8, 9, 7], 3: [6, 10, 7, 11, 9, 8], 4: [11, 10, 6, 7, 9, 8], 5: [8, 11, 6, 9, 7, 10], 6: [3, 2, 0, 5, 1, 4], 7: [2, 1, 0, 3, 5, 4], 8: [1, 0, 3, 2, 4, 5], 9: [0, 1, 2, 3, 4, 5], 10: [4, 2, 0, 1, 5, 3], 11: [1, 5, 3, 0, 4, 2]}"
Genetic,12,True,7,154,8.138056993484497,836735,"[8, 8, 8, 8, 8, 8, 8, 8, 7, 7, 7, 7]","{0: [6, 7, 9, 10, 11, 8], 1: [6, 10, 9, 8, 11, 7], 2: [6, 9, 11, 10, 8, 7], 3: [6, 7, 11, 8, 9, 10], 4: [6, 10, 11, 8, 9, 7], 5: [6, 9, 7, 8, 11, 10], 6: [0, 1, 5, 4, 3, 2], 7: [0, 2, 3, 4, 1, 5], 8: [0, 5, 1, 4, 3, 2], 9: [5, 4, 1, 3, 2, 0], 10: [0, 3, 1, 2, 4, 5], 11: [0, 3, 5, 1, 4, 2]}"
Genetic,12,True,8,82,4.344852924346924,301933,"[9, 9, 9, 9, 9, 9, 9, 8, 8, 8, 8, 8]","{0: [6, 9, 7, 11, 8, 10], 1: [11, 8, 7, 9, 10, 6], 2: [6, 10, 7, 9, 8, 11], 3: [8, 6, 7, 10, 11, 9], 4: [6, 10, 8, 11, 9, 7], 5: [6, 10, 9, 7, 11, 8], 6: [0, 2, 1, 5, 4, 3], 7: [2, 3, 4, 1, 0, 5], 8: [0, 2, 4, 5, 1, 3], 9: [4, 5, 3, 2, 0, 1], 10: [0, 5, 1, 3, 2, 4], 11: [4, 0, 2, 3, 1, 5]}"
Genetic,12,True,8,47,2.5059168338775635,939953,"[9, 9, 9, 9, 9, 9, 8, 8, 8, 8, 8]","{0: [6, 10, 11, 9, 8, 7], 1: [6, 11, 9, 8, 7, 10], 2: [7, 8, 10, 9, 11, 6], 3: [11, 10, 9, 6, 8, 7], 4: [11, 10, 7, 8, 9, 6], 5: [11, 6, 9, 8, 10, 7], 6: [0, 4, 5, 2, 1, 3], 7: [2, 0, 4, 1, 5, 3], 8: [2, 5, 4, 0, 1, 3], 9: [3, 1, 0, 5, 4, 2], 10: [1, 4, 5, 2, 3, 0], 11: [2, 0, 3, 4, 5, 1]}"
Genetic,12,True,8,25,1.3622488975524902,65382,"[9, 9, 9, 9, 9, 8, 8, 8, 8, 8, 8]","{0: [8, 9, 11, 10, 7, 6], 1: [6, 7, 8, 10, 9, 11], 2: [6, 9, 8, 7, 11, 10], 3: [11, 10, 7, 6, 8, 9], 4: [10, 7, 6, 11, 9, 8], 5: [8, 7, 6, 9, 10, 11], 6: [0, 4, 1, 3, 5, 2], 7: [0, 2, 3, 1, 4, 5], 8: [3, 5, 0, 1, 4, 2], 9: [4, 0, 3, 2, 1, 5], 10: [0, 5, 1, 2, 4, 3], 11: [0, 4, 2, 3, 5, 1]}"
Genetic,12,True,6,682,37.02951502799988,60123,"[9, 9, 9, 9, 9, 9, 8, 8, 8, 7, 6, 6]","{0: [11, 7, 10, 8, 9, 6], 1: [8, 7, 11, 6, 10, 9], 2: [6, 9, 8, 10, 7, 11], 3: [11, 7, 10, 9, 8, 6], 4: [11, 6, 9, 8, 10, 7], 5: [9, 8, 6, 11, 7, 10], 6: [0, 2, 5, 4, 3, 1], 7: [0, 2, 5, 4, 3, 1], 8: [1, 4, 3, 5, 0, 2], 9: [2, 0, 5, 4, 3, 1], 10: [5, 3, 4, 2, 0, 1], 11: [1, 3, 4, 5, 2, 0]}"
Genetic,12,True,7,804,43.20373773574829,630826,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 7]","{0: [11, 9, 6, 7, 8, 10], 1: [10, 7, 9, 6, 8, 11], 2: [11, 8, 9, 7, 6, 10], 3: [9, 7, 6, 10, 11, 8], 4: [7, 9, 11, 10, 8, 6], 5: [7, 9, 10, 6, 11, 8], 6: [0, 5, 3, 4, 1, 2], 7: [3, 5, 0, 2, 1, 4], 8: [2, 3, 0, 5, 1, 4], 9: [1, 2, 4, 5, 3, 0], 10: [2, 3, 5, 0, 4, 1], 11: [0, 4, 3, 2, 1, 5]}"
Genetic,12,True,6,859,46.05243873596192,576296,"[9, 8, 8, 8, 8, 8, 8, 8, 8, 7, 6, 6]","{0: [6, 9, 11, 7, 8, 10], 1: [6, 10, 9, 8, 7, 11], 2: [6, 8, 10, 7, 11, 9], 3: [11, 10, 8, 6, 9, 7], 4: [11, 7, 9, 6, 8, 10], 5: [6, 10, 9, 7, 11, 8], 6: [0, 1, 4, 5, 2, 3], 7: [0, 1, 2, 5, 4, 3], 8: [0, 4, 2, 5, 1, 3], 9: [3, 2, 0, 1, 4, 5], 10: [0, 3, 2, 4, 5, 1], 11: [0, 2, 5, 3, 4, 1]}"
Genetic,12,True,7,580,30.83775997161865,577467,"[9, 9, 9, 9, 9, 8, 8, 8, 8, 8, 7, 7]","{0: [6, 11, 9, 7, 10, 8], 1: [7, 9, 11, 6, 8, 10], 2: [6, 8, 11, 10, 9, 7], 3: [10, 9, 11, 8, 7, 6], 4: [8, 11, 6, 7, 10, 9], 5: [6, 11, 7, 8, 9, 10], 6: [3, 0, 1, 4, 5, 2], 7: [3, 5, 0, 2, 1, 4], 8: [0, 4, 2, 5, 3, 1], 9: [5, 1, 2, 0, 3, 4], 10: [1, 0, 3, 2, 5, 4], 11: [4, 3, 0, 1, 2, 5]}"
Genetic,12,True,7,1647,87.74369812011719,828012,"[9, 9, 9, 9, 9, 8, 8, 8, 8, 8, 8, 7]","{0: [6, 7, 9, 10, 11, 8], 1: [11, 6, 10, 9, 8, 7], 2: [6, 11, 7, 10, 8, 9], 3: [6, 9, 10, 7, 8, 11], 4: [6, 7, 11, 8, 9, 10], 5: [6, 9, 10, 8, 7, 11], 6: [0, 3, 4, 1, 2, 5], 7: [0, 4, 1, 3, 2, 5], 8: [0, 2, 1, 5, 4, 3], 9: [0, 1, 3, 5, 2, 4], 10: [0, 5, 2, 3, 1, 4], 11: [0, 3, 4, 5, 2, 1]}"
Genetic,12,True,8,6,0.6149041652679443,911555,"[9, 9, 8, 8, 8, 8, 8, 8, 8]","{0: [6, 11, 7, 10, 8, 9], 1: [6, 7, 8, 11, 10, 9], 2: [7, 6, 8, 10, 9, 11], 3: [6, 7, 11, 8, 9, 10], 4: [6, 11, 9, 8, 7, 10], 5: [6, 7, 11, 8, 9, 10], 6: [3, 1, 5, 0, 2, 4], 7: [0, 5, 1, 2, 4, 3], 8: [0, 2, 3, 5, 4, 1], 9: [0, 1, 5, 2, 4, 3], 10: [0, 4, 3, 5, 1, 2], 11: [0, 4, 2, 3, 5, 1]}"
Genetic,12,True,8,2,0.2748761177062988,634752,"[8, 8, 8, 8, 8, 8, 8, 8, 8]","{0: [6, 8, 10, 11, 7, 9], 1: [6, 11, 9, 8, 7, 10], 2: [6, 9, 11, 10, 8, 7], 3: [6, 10, 11, 7, 9, 8], 4: [6, 9, 10, 11, 7, 8], 5: [6, 11, 10, 8, 7, 9], 6: [0, 4, 2, 3, 1, 5], 7: [0, 1, 3, 2, 4, 5], 8: [0, 1, 5, 2, 3, 4], 9: [0, 1, 2, 3, 5, 4], 10: [0, 5, 3, 2, 4, 1], 11: [0, 4, 2, 1, 3, 5]}"
Genetic,12,True,8,6,0.6565380096435547,11663,"[9, 9, 8, 8, 8, 8, 8, 8, 8]","{0: [6, 9, 10, 7, 8, 11], 1: [6, 11, 9, 7, 8, 10], 2: [6, 8, 7, 9, 10, 11], 3: [6, 7, 10, 8, 9, 11], 4: [6, 10, 11, 9, 8, 7], 5: [6, 11, 8, 10, 9, 7], 6: [0, 1, 4, 2, 5, 3], 7: [0, 5, 4, 1, 2, 3], 8: [4, 0, 2, 3, 5, 1], 9: [0, 2, 1, 3, 4, 5], 10: [0, 4, 1, 5, 2, 3], 11: [0, 4, 5, 2, 3, 1]}"
Genetic,12,True,8,9,0.5613009929656982,964476,"[9, 9, 9, 8, 8, 8, 8, 8, 8, 8]","{0: [9, 11, 10, 7, 8, 6], 1: [8, 9, 6, 10, 7, 11], 2: [11, 7, 6, 10, 8, 9], 3: [7, 10, 6, 9, 11, 8], 4: [7, 10, 6, 8, 11, 9], 5: [6, 9, 8, 11, 7, 10], 6: [3, 0, 4, 5, 2, 1], 7: [5, 2, 1, 4, 3, 0], 8: [3, 1, 5, 2, 4, 0], 9: [1, 2, 4, 0, 3, 5], 10: [1, 3, 4, 0, 2, 5], 11: [0, 4, 3, 5, 1, 2]}"
Genetic,12,True,8,14,0.872967004776001,170522,"[9, 9, 9, 9, 8, 8, 8, 8, 8, 8]","{0: [8, 10, 7, 9, 11, 6], 1: [7, 6, 8, 11, 10, 9], 2: [10, 7, 6, 8, 11, 9], 3: [9, 7, 8, 11, 6, 10], 4: [8, 7, 9, 10, 11, 6], 5: [9, 8, 11, 10, 6, 7], 6: [0, 2, 4, 3, 1, 5], 7: [5, 1, 2, 4, 3, 0], 8: [0, 2, 3, 4, 1, 5], 9: [4, 0, 2, 1, 3, 5], 10: [4, 0, 3, 5, 1, 2], 11: [4, 5, 3, 0, 1, 2]}"
