Iteration,Fitness,FitnessEvalTime,Time,State
11,23,0.050726890563964844,0.7601289749145508,"{0: [1, 2, 3, 7, 6, 8, 10, 5, 11, 9, 4], 1: [0, 2, 3, 9, 5, 10, 4, 11, 6, 8, 7], 2: [0, 1, 9, 10, 11, 5, 4, 7, 6, 8, 3], 3: [0, 2, 9, 1, 4, 6, 5, 10, 11, 8, 7], 4: [8, 3, 5, 11, 9, 0, 6, 7, 10, 1, 2], 5: [0, 10, 8, 1, 11, 2, 6, 9, 4, 3, 7], 6: [0, 3, 10, 8, 4, 9, 2, 5, 1, 7, 11], 7: [0, 3, 1, 5, 8, 4, 11, 6, 9, 10, 2], 8: [4, 11, 1, 3, 6, 0, 9, 2, 10, 5, 7], 9: [0, 4, 3, 11, 5, 6, 1, 2, 8, 10, 7], 10: [0, 2, 7, 6, 11, 3, 9, 1, 8, 4, 5], 11: [0, 3, 6, 10, 9, 8, 5, 1, 2, 4, 7]}"
12,23,0.051225900650024414,0.8134961128234863,"{0: [1, 8, 10, 2, 11, 5, 9, 3, 6, 7, 4], 1: [0, 5, 6, 9, 11, 2, 4, 10, 7, 3, 8], 2: [0, 3, 9, 1, 8, 5, 7, 4, 11, 10, 6], 3: [0, 7, 1, 9, 5, 10, 11, 4, 6, 8, 2], 4: [0, 10, 11, 6, 9, 1, 2, 7, 5, 3, 8], 5: [0, 7, 6, 9, 1, 2, 4, 3, 8, 10, 11], 6: [0, 9, 11, 1, 3, 4, 5, 8, 10, 2, 7], 7: [0, 6, 11, 8, 10, 5, 9, 4, 1, 2, 3], 8: [0, 3, 5, 1, 7, 2, 4, 9, 11, 6, 10], 9: [0, 5, 2, 1, 10, 4, 8, 3, 11, 6, 7], 10: [0, 7, 5, 11, 6, 4, 9, 2, 1, 3, 8], 11: [0, 6, 9, 4, 8, 7, 10, 5, 1, 2, 3]}"
13,23,0.052165985107421875,0.867901086807251,"{0: [1, 3, 4, 11, 6, 10, 7, 2, 8, 9, 5], 1: [0, 2, 3, 9, 5, 10, 4, 11, 6, 8, 7], 2: [11, 8, 10, 1, 5, 0, 7, 9, 6, 3, 4], 3: [0, 2, 9, 1, 4, 6, 5, 10, 11, 8, 7], 4: [0, 5, 1, 10, 7, 8, 6, 9, 11, 2, 3], 5: [0, 10, 8, 1, 11, 2, 6, 9, 4, 3, 7], 6: [0, 11, 9, 5, 1, 4, 3, 10, 2, 8, 7], 7: [0, 3, 1, 5, 8, 4, 11, 6, 9, 10, 2], 8: [0, 6, 9, 3, 7, 10, 2, 4, 5, 1, 11], 9: [0, 4, 3, 11, 5, 6, 1, 2, 8, 10, 7], 10: [0, 6, 7, 5, 3, 4, 9, 1, 8, 11, 2], 11: [0, 3, 6, 10, 9, 8, 5, 1, 2, 4, 7]}"
14,23,0.05268502235412598,0.922781229019165,"{0: [1, 8, 10, 2, 11, 5, 9, 3, 6, 7, 4], 1: [0, 5, 6, 9, 11, 2, 4, 10, 7, 3, 8], 2: [0, 3, 9, 1, 8, 5, 7, 4, 11, 10, 6], 3: [0, 7, 1, 9, 5, 10, 11, 4, 6, 8, 2], 4: [0, 10, 11, 6, 9, 1, 2, 7, 5, 3, 8], 5: [0, 7, 6, 9, 1, 2, 4, 3, 8, 10, 11], 6: [0, 9, 11, 1, 3, 4, 5, 8, 10, 2, 7], 7: [0, 6, 11, 8, 10, 5, 9, 4, 1, 2, 3], 8: [0, 3, 5, 1, 7, 2, 4, 9, 11, 6, 10], 9: [0, 5, 2, 1, 10, 4, 8, 3, 11, 6, 7], 10: [0, 7, 5, 11, 6, 4, 9, 2, 1, 3, 8], 11: [0, 6, 9, 4, 8, 7, 10, 5, 1, 2, 3]}"
15,23,0.05295109748840332,0.9779460430145264,"{0: [1, 8, 10, 2, 11, 5, 9, 3, 6, 7, 4], 1: [0, 5, 6, 9, 11, 2, 4, 10, 7, 3, 8], 2: [0, 3, 9, 1, 8, 5, 7, 4, 11, 10, 6], 3: [0, 7, 1, 9, 5, 10, 11, 4, 6, 8, 2], 4: [0, 10, 11, 6, 9, 1, 2, 7, 5, 3, 8], 5: [0, 7, 6, 9, 1, 2, 4, 3, 8, 10, 11], 6: [0, 9, 11, 1, 3, 4, 5, 8, 10, 2, 7], 7: [0, 6, 11, 8, 10, 5, 9, 4, 1, 2, 3], 8: [0, 3, 5, 1, 7, 2, 4, 9, 11, 6, 10], 9: [0, 5, 2, 1, 10, 4, 8, 3, 11, 6, 7], 10: [0, 7, 5, 11, 6, 4, 9, 2, 1, 3, 8], 11: [0, 6, 9, 4, 8, 7, 10, 5, 1, 2, 3]}"
16,23,0.05254006385803223,1.0327038764953613,"{0: [1, 8, 10, 2, 11, 5, 9, 3, 6, 7, 4], 1: [0, 5, 6, 9, 11, 2, 4, 10, 7, 3, 8], 2: [0, 3, 9, 1, 8, 5, 7, 4, 11, 10, 6], 3: [0, 7, 1, 9, 5, 10, 11, 4, 6, 8, 2], 4: [0, 10, 11, 6, 9, 1, 2, 7, 5, 3, 8], 5: [0, 7, 6, 9, 1, 2, 4, 3, 8, 10, 11], 6: [0, 9, 11, 1, 3, 4, 5, 8, 10, 2, 7], 7: [0, 6, 11, 8, 10, 5, 9, 4, 1, 2, 3], 8: [0, 3, 5, 1, 7, 2, 4, 9, 11, 6, 10], 9: [0, 5, 2, 1, 10, 4, 8, 3, 11, 6, 7], 10: [0, 7, 5, 11, 6, 4, 9, 2, 1, 3, 8], 11: [0, 6, 9, 4, 8, 7, 10, 5, 1, 2, 3]}"
17,23,0.05222678184509277,1.0871269702911377,"{0: [1, 8, 10, 2, 11, 5, 9, 3, 6, 7, 4], 1: [0, 5, 6, 9, 11, 2, 4, 10, 7, 3, 8], 2: [0, 3, 9, 1, 8, 5, 7, 4, 11, 10, 6], 3: [0, 7, 1, 9, 5, 10, 11, 4, 6, 8, 2], 4: [0, 10, 11, 6, 9, 1, 2, 7, 5, 3, 8], 5: [0, 7, 6, 9, 1, 2, 4, 3, 8, 10, 11], 6: [0, 9, 11, 1, 3, 4, 5, 8, 10, 2, 7], 7: [0, 6, 11, 8, 10, 5, 9, 4, 1, 2, 3], 8: [0, 3, 5, 1, 7, 2, 4, 9, 11, 6, 10], 9: [0, 5, 2, 1, 10, 4, 8, 3, 11, 6, 7], 10: [0, 7, 5, 11, 6, 4, 9, 2, 1, 3, 8], 11: [0, 6, 9, 4, 8, 7, 10, 5, 1, 2, 3]}"
18,23,0.05193805694580078,1.1411511898040771,"{0: [1, 8, 10, 2, 11, 5, 9, 3, 6, 7, 4], 1: [0, 5, 6, 9, 11, 2, 4, 10, 7, 3, 8], 2: [0, 3, 9, 1, 8, 5, 7, 4, 10, 11, 6], 3: [0, 7, 1, 9, 5, 10, 11, 4, 6, 8, 2], 4: [0, 10, 11, 6, 1, 2, 7, 5, 9, 3, 8], 5: [0, 7, 6, 9, 1, 2, 4, 3, 8, 10, 11], 6: [0, 9, 11, 1, 3, 4, 5, 8, 10, 2, 7], 7: [0, 6, 11, 8, 10, 5, 9, 4, 1, 2, 3], 8: [0, 3, 5, 1, 7, 2, 4, 9, 11, 6, 10], 9: [0, 5, 2, 1, 10, 4, 8, 3, 11, 6, 7], 10: [0, 7, 5, 11, 6, 4, 9, 2, 1, 3, 8], 11: [0, 6, 9, 4, 8, 7, 10, 5, 1, 2, 3]}"
19,23,0.056296348571777344,1.1996352672576904,"{0: [1, 8, 10, 2, 11, 5, 9, 3, 6, 7, 4], 1: [10, 7, 3, 8, 0, 5, 6, 9, 11, 2, 4], 2: [0, 3, 9, 1, 8, 5, 7, 4, 11, 10, 6], 3: [0, 7, 1, 9, 5, 10, 11, 4, 6, 8, 2], 4: [0, 10, 11, 6, 9, 1, 2, 7, 5, 3, 8], 5: [0, 7, 6, 9, 1, 2, 4, 3, 8, 10, 11], 6: [0, 9, 11, 1, 3, 4, 5, 8, 10, 2, 7], 7: [0, 6, 11, 8, 10, 5, 9, 4, 1, 2, 3], 8: [0, 3, 5, 1, 7, 2, 4, 9, 11, 6, 10], 9: [0, 5, 2, 1, 10, 4, 8, 3, 11, 6, 7], 10: [0, 7, 5, 11, 6, 4, 9, 2, 1, 3, 8], 11: [0, 6, 9, 4, 8, 7, 10, 5, 1, 2, 3]}"
20,23,0.05900692939758301,1.262510061264038,"{0: [2, 3, 4, 1, 5, 10, 7, 8, 11, 9, 6], 1: [0, 7, 8, 11, 10, 2, 5, 3, 4, 9, 6], 2: [0, 10, 5, 4, 8, 1, 7, 3, 6, 9, 11], 3: [2, 5, 10, 1, 7, 6, 11, 4, 9, 8, 0], 4: [0, 5, 2, 10, 1, 7, 8, 6, 3, 11, 9], 5: [9, 2, 3, 6, 8, 0, 7, 4, 1, 11, 10], 6: [0, 2, 10, 11, 1, 8, 3, 5, 9, 4, 7], 7: [0, 5, 9, 6, 2, 1, 11, 8, 3, 4, 10], 8: [0, 1, 5, 4, 11, 2, 3, 7, 6, 10, 9], 9: [0, 7, 10, 1, 4, 5, 11, 3, 8, 6, 2], 10: [0, 11, 3, 2, 8, 4, 1, 6, 5, 9, 7], 11: [0, 6, 4, 7, 2, 9, 5, 3, 8, 10, 1]}"
