Iteration,Fitness,FitnessEvalTime,Time,State
7,2,1.4118353525797526e-05,0.009698867797851562,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
8,2,1.3816356658935548e-05,0.011108875274658203,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
9,2,1.3216336568196614e-05,0.012539863586425781,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
10,2,1.287062962849935e-05,0.013985633850097656,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
11,2,1.2743473052978516e-05,0.015320777893066406,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
12,2,1.2429555257161458e-05,0.01661086082458496,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
13,2,1.3347466786702474e-05,0.01795673370361328,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
14,2,1.2711683909098308e-05,0.01929783821105957,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
15,2,1.2616316477457682e-05,0.020628929138183594,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
16,2,1.2350082397460937e-05,0.021913766860961914,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
17,2,1.256863276163737e-05,0.023211002349853516,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
18,2,1.241763432820638e-05,0.02450084686279297,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
19,2,1.3319651285807292e-05,0.025864839553833008,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
20,2,1.2612342834472656e-05,0.027193784713745117,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
21,2,1.2433528900146484e-05,0.028502702713012695,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
22,2,1.2441476186116536e-05,0.029792070388793945,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
23,2,1.2628237406412761e-05,0.031096696853637695,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
24,2,1.2385845184326173e-05,0.03238391876220703,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
25,2,1.2346108754475911e-05,0.03367185592651367,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
26,2,1.2505054473876954e-05,0.03496670722961426,"{0: [2, 5, 1, 4, 3], 1: [3, 2, 0, 4, 5], 2: [0, 1, 3, 4, 5], 3: [0, 2, 1, 5, 4], 4: [1, 5, 2, 0, 3], 5: [4, 3, 1, 0, 2]}"
1,3,1.3820330301920573e-05,0.0015032291412353516,"{0: [3, 1, 4, 2, 5], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
2,2,1.2803077697753907e-05,0.0029549598693847656,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
3,2,1.2938181559244791e-05,0.004278898239135742,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
4,2,1.2834866841634115e-05,0.005594015121459961,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
5,2,1.3506412506103515e-05,0.006954193115234375,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
6,2,1.398324966430664e-05,0.008401155471801758,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
7,2,1.2826919555664062e-05,0.009727239608764648,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
8,2,1.2834866841634115e-05,0.011039972305297852,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
9,2,1.2882550557454427e-05,0.012356042861938477,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
10,2,1.281897226969401e-05,0.013671159744262695,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
11,2,1.287062962849935e-05,0.014990091323852539,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
12,2,1.383225123087565e-05,0.016447067260742188,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
13,2,1.390377680460612e-05,0.017924070358276367,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
14,2,1.3005733489990234e-05,0.01926112174987793,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
15,2,1.28785769144694e-05,0.020580053329467773,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
16,2,1.3116995493570963e-05,0.02191305160522461,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
17,2,1.2874603271484375e-05,0.023229122161865234,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
18,2,1.3216336568196614e-05,0.024569034576416016,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
19,2,1.4468034108479817e-05,0.026009082794189453,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
20,2,1.3856093088785807e-05,0.02747201919555664,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
21,2,1.476605733235677e-05,0.028949260711669922,"{0: [5, 2, 1, 3, 4], 1: [4, 0, 2, 3, 5], 2: [0, 4, 5, 3, 1], 3: [5, 1, 4, 0, 2], 4: [1, 5, 0, 3, 2], 5: [3, 2, 0, 4, 1]}"
