Algorithm,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,11,18,2,0.1253421306610107,900499,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 5, 6, 4, 2, 10, 7, 9, 8, 3], 1: [0, 2, 3, 8, 4, 7, 5, 9, 6, 10], 2: [0, 1, 7, 4, 3, 5, 10, 9, 8, 6], 3: [0, 10, 2, 7, 8, 4, 1, 6, 5, 9], 4: [0, 6, 3, 10, 1, 5, 7, 9, 2, 8], 5: [0, 3, 2, 1, 4, 7, 6, 8, 10, 9], 6: [0, 9, 1, 8, 7, 10, 2, 4, 3, 5], 7: [0, 9, 8, 2, 10, 4, 1, 6, 3, 5], 8: [0, 5, 2, 1, 4, 10, 3, 6, 7, 9], 9: [0, 7, 10, 3, 5, 4, 1, 8, 2, 6], 10: [0, 2, 9, 3, 7, 4, 1, 6, 5, 8]}"
Genetic,11,17,5,0.2422211170196533,322829,"[18, 18, 17, 17, 17, 17, 17, 17, 17, 17]","{0: [1, 9, 4, 8, 3, 2, 10, 5, 7, 6], 1: [0, 8, 9, 4, 5, 2, 10, 6, 7, 3], 2: [0, 3, 10, 8, 6, 1, 4, 5, 9, 7], 3: [0, 6, 10, 4, 9, 7, 1, 5, 8, 2], 4: [0, 8, 5, 10, 6, 7, 1, 3, 2, 9], 5: [0, 2, 4, 7, 8, 3, 10, 6, 9, 1], 6: [0, 7, 1, 4, 10, 3, 9, 5, 8, 2], 7: [0, 4, 8, 10, 2, 3, 1, 6, 5, 9], 8: [0, 6, 5, 4, 1, 2, 10, 3, 9, 7], 9: [0, 1, 4, 5, 3, 6, 2, 8, 7, 10], 10: [0, 7, 4, 9, 8, 2, 1, 3, 6, 5]}"
Genetic,11,17,817,31.833069801330566,628821,"[19, 19, 19, 18, 18, 18, 18, 18, 18, 18, 17]","{0: [2, 8, 4, 6, 7, 3, 1, 5, 10, 9], 1: [7, 8, 0, 6, 3, 4, 9, 5, 2, 10], 2: [8, 5, 6, 7, 10, 4, 1, 0, 3, 9], 3: [8, 1, 9, 6, 10, 4, 0, 5, 2, 7], 4: [10, 3, 5, 2, 8, 1, 6, 0, 9, 7], 5: [8, 0, 7, 10, 1, 3, 2, 9, 4, 6], 6: [10, 7, 0, 8, 5, 2, 4, 3, 9, 1], 7: [2, 4, 10, 1, 3, 8, 5, 9, 0, 6], 8: [5, 6, 1, 9, 4, 2, 0, 3, 7, 10], 9: [0, 10, 5, 2, 1, 3, 7, 6, 4, 8], 10: [7, 2, 1, 8, 3, 0, 4, 5, 6, 9]}"
Genetic,11,17,323,12.614928007125854,367059,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17]","{0: [6, 10, 5, 8, 9, 3, 7, 4, 2, 1], 1: [5, 3, 6, 9, 4, 7, 0, 2, 8, 10], 2: [1, 7, 0, 4, 10, 5, 6, 8, 3, 9], 3: [6, 5, 0, 2, 10, 7, 1, 8, 4, 9], 4: [0, 1, 5, 8, 7, 9, 3, 6, 10, 2], 5: [4, 7, 0, 3, 2, 9, 6, 8, 1, 10], 6: [10, 9, 5, 8, 2, 1, 3, 0, 7, 4], 7: [1, 2, 9, 5, 6, 4, 0, 10, 8, 3], 8: [5, 2, 9, 6, 4, 1, 0, 7, 10, 3], 9: [4, 8, 6, 10, 2, 0, 3, 7, 5, 1], 10: [8, 0, 9, 3, 4, 1, 7, 5, 2, 6]}"
Genetic,11,18,2,0.1256690025329589,421647,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 10, 5, 4, 6, 8, 7, 2, 9, 3], 1: [0, 4, 7, 9, 6, 5, 10, 3, 8, 2], 2: [0, 4, 3, 8, 7, 5, 6, 1, 10, 9], 3: [0, 1, 6, 2, 5, 7, 4, 9, 8, 10], 4: [0, 7, 10, 3, 5, 8, 1, 2, 9, 6], 5: [0, 6, 1, 9, 4, 10, 3, 2, 7, 8], 6: [0, 5, 8, 2, 3, 9, 1, 7, 10, 4], 7: [0, 9, 1, 8, 10, 5, 2, 6, 3, 4], 8: [0, 7, 1, 3, 2, 6, 9, 5, 4, 10], 9: [0, 4, 8, 7, 1, 10, 2, 3, 5, 6], 10: [0, 6, 8, 2, 7, 5, 3, 1, 4, 9]}"
Genetic,11,17,856,33.26174211502075,452776,"[19, 19, 18, 18, 18, 18, 18, 18, 18, 18, 17]","{0: [4, 8, 10, 1, 3, 9, 7, 6, 5, 2], 1: [5, 2, 4, 9, 6, 8, 0, 7, 10, 3], 2: [7, 9, 4, 6, 5, 0, 8, 10, 1, 3], 3: [9, 2, 4, 0, 1, 10, 7, 5, 6, 8], 4: [3, 2, 1, 7, 0, 6, 5, 10, 9, 8], 5: [1, 0, 10, 4, 3, 2, 7, 9, 6, 8], 6: [7, 4, 8, 5, 9, 10, 3, 1, 0, 2], 7: [8, 5, 4, 1, 10, 2, 3, 0, 9, 6], 8: [7, 9, 4, 10, 2, 3, 0, 1, 5, 6], 9: [2, 7, 1, 10, 0, 3, 4, 6, 5, 8], 10: [5, 7, 9, 4, 6, 2, 8, 3, 1, 0]}"
Genetic,11,17,293,11.53905725479126,855099,"[19, 19, 19, 18, 18, 18, 18, 18, 18, 17, 17]","{0: [9, 10, 5, 4, 7, 2, 8, 1, 3, 6], 1: [5, 8, 10, 9, 3, 2, 6, 7, 0, 4], 2: [5, 0, 8, 3, 9, 1, 6, 4, 7, 10], 3: [0, 4, 7, 10, 8, 9, 6, 1, 5, 2], 4: [0, 1, 7, 2, 6, 10, 9, 8, 3, 5], 5: [0, 9, 8, 10, 2, 4, 6, 7, 3, 1], 6: [2, 8, 1, 7, 0, 3, 10, 9, 4, 5], 7: [0, 2, 1, 5, 6, 9, 3, 4, 8, 10], 8: [2, 4, 5, 1, 7, 0, 10, 3, 9, 6], 9: [8, 4, 1, 3, 5, 7, 2, 10, 6, 0], 10: [6, 3, 2, 0, 1, 4, 9, 7, 8, 5]}"
Genetic,11,18,4,0.2030658721923828,577146,"[19, 18, 18, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 4, 6, 10, 3, 9, 7, 8, 2, 5], 1: [0, 10, 2, 5, 7, 3, 9, 6, 8, 4], 2: [0, 5, 8, 3, 10, 9, 6, 7, 1, 4], 3: [0, 8, 10, 2, 1, 7, 4, 9, 6, 5], 4: [0, 5, 8, 2, 9, 1, 7, 3, 10, 6], 5: [0, 3, 7, 10, 8, 2, 6, 9, 4, 1], 6: [0, 3, 4, 1, 9, 8, 7, 2, 5, 10], 7: [0, 8, 10, 2, 9, 4, 6, 5, 3, 1], 8: [4, 0, 2, 6, 10, 1, 3, 5, 7, 9], 9: [0, 4, 1, 2, 8, 6, 7, 3, 10, 5], 10: [0, 6, 9, 3, 4, 8, 5, 1, 7, 2]}"
Genetic,11,18,4,0.2026407718658447,15703,"[19, 18, 18, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 10, 9, 3, 7, 2, 6, 8, 5, 4], 1: [0, 9, 10, 3, 2, 4, 5, 6, 7, 8], 2: [0, 1, 6, 3, 10, 8, 5, 9, 7, 4], 3: [0, 9, 8, 10, 4, 6, 5, 2, 7, 1], 4: [0, 6, 10, 7, 5, 9, 1, 2, 8, 3], 5: [0, 4, 1, 3, 8, 2, 10, 7, 6, 9], 6: [0, 7, 2, 5, 10, 4, 9, 1, 3, 8], 7: [0, 2, 3, 5, 1, 9, 4, 8, 10, 6], 8: [0, 5, 1, 4, 10, 2, 3, 9, 6, 7], 9: [1, 4, 0, 10, 8, 6, 5, 3, 7, 2], 10: [0, 8, 9, 1, 5, 4, 3, 2, 6, 7]}"
Genetic,11,17,36,1.4965801239013672,486673,"[19, 19, 18, 18, 18, 18, 17, 17, 17, 17, 17]","{0: [6, 1, 5, 10, 4, 7, 9, 2, 8, 3], 1: [0, 6, 7, 4, 10, 2, 5, 9, 8, 3], 2: [0, 3, 6, 1, 10, 7, 9, 5, 4, 8], 3: [6, 4, 8, 10, 1, 7, 9, 0, 5, 2], 4: [0, 2, 5, 6, 9, 7, 8, 3, 10, 1], 5: [0, 9, 10, 3, 4, 2, 8, 6, 7, 1], 6: [1, 10, 0, 7, 9, 4, 5, 3, 8, 2], 7: [0, 3, 1, 8, 2, 4, 9, 10, 6, 5], 8: [0, 2, 10, 6, 5, 1, 3, 7, 4, 9], 9: [0, 8, 7, 1, 5, 4, 10, 3, 2, 6], 10: [0, 8, 2, 1, 3, 5, 6, 9, 4, 7]}"
Genetic,11,17,869,33.97415399551392,658431,"[19, 19, 19, 18, 18, 18, 18, 18, 18, 18, 17]","{0: [6, 5, 1, 10, 2, 4, 9, 7, 8, 3], 1: [5, 0, 7, 10, 2, 8, 9, 3, 6, 4], 2: [6, 0, 3, 8, 5, 4, 10, 1, 7, 9], 3: [8, 2, 9, 6, 0, 1, 4, 10, 7, 5], 4: [8, 0, 7, 6, 5, 2, 1, 9, 10, 3], 5: [9, 1, 6, 8, 3, 0, 10, 2, 4, 7], 6: [5, 1, 8, 2, 7, 0, 4, 9, 3, 10], 7: [6, 10, 1, 9, 8, 0, 2, 3, 5, 4], 8: [7, 6, 5, 10, 0, 4, 9, 1, 3, 2], 9: [3, 5, 7, 4, 2, 6, 0, 10, 1, 8], 10: [2, 1, 7, 5, 0, 8, 6, 9, 4, 3]}"
Genetic,11,17,29,1.1928162574768066,11079,"[18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17]","{0: [1, 3, 5, 8, 7, 4, 2, 9, 6, 10], 1: [6, 9, 8, 2, 5, 3, 4, 7, 10, 0], 2: [0, 7, 4, 6, 10, 9, 5, 1, 8, 3], 3: [5, 7, 6, 9, 10, 1, 8, 0, 4, 2], 4: [0, 8, 5, 2, 7, 10, 3, 6, 1, 9], 5: [7, 3, 10, 1, 2, 8, 9, 6, 0, 4], 6: [0, 2, 8, 4, 3, 7, 1, 5, 9, 10], 7: [0, 10, 6, 5, 4, 1, 3, 8, 2, 9], 8: [0, 10, 2, 1, 6, 7, 4, 3, 9, 5], 9: [0, 3, 10, 6, 2, 5, 8, 1, 4, 7], 10: [0, 7, 2, 9, 6, 1, 3, 4, 5, 8]}"
Genetic,11,18,3,0.1645231246948242,952049,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 8, 6, 2, 10, 7, 3, 5, 4, 9], 1: [0, 3, 6, 4, 2, 7, 5, 8, 9, 10], 2: [0, 9, 8, 1, 7, 5, 6, 10, 4, 3], 3: [0, 10, 8, 7, 4, 2, 6, 5, 9, 1], 4: [0, 10, 9, 8, 1, 5, 3, 6, 7, 2], 5: [0, 3, 7, 4, 8, 10, 1, 2, 9, 6], 6: [0, 1, 4, 7, 3, 5, 9, 2, 8, 10], 7: [0, 10, 9, 5, 4, 2, 1, 6, 3, 8], 8: [0, 5, 3, 4, 9, 7, 6, 1, 10, 2], 9: [0, 10, 5, 3, 7, 1, 4, 6, 2, 8], 10: [0, 2, 8, 5, 6, 9, 4, 3, 1, 7]}"
Genetic,11,18,17,0.7225131988525391,897368,"[19, 19, 19, 19, 18, 18, 18, 18, 18, 18]","{0: [1, 10, 2, 7, 8, 3, 9, 5, 4, 6], 1: [0, 8, 2, 5, 9, 6, 3, 4, 7, 10], 2: [0, 8, 3, 10, 4, 7, 1, 5, 6, 9], 3: [0, 2, 1, 10, 7, 6, 8, 9, 5, 4], 4: [9, 5, 1, 2, 6, 7, 10, 8, 0, 3], 5: [0, 9, 6, 4, 10, 8, 1, 7, 3, 2], 6: [1, 0, 3, 5, 4, 7, 10, 2, 9, 8], 7: [0, 9, 10, 3, 6, 1, 8, 5, 2, 4], 8: [0, 5, 9, 6, 3, 7, 1, 4, 2, 10], 9: [0, 4, 6, 5, 1, 2, 10, 7, 3, 8], 10: [5, 0, 7, 2, 8, 1, 9, 4, 6, 3]}"
Genetic,11,17,878,34.289835929870605,372810,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17]","{0: [9, 6, 5, 1, 2, 3, 4, 7, 10, 8], 1: [3, 2, 4, 10, 6, 5, 9, 7, 0, 8], 2: [5, 9, 6, 7, 10, 4, 3, 8, 1, 0], 3: [4, 7, 0, 1, 5, 6, 8, 2, 9, 10], 4: [10, 9, 3, 0, 2, 8, 7, 1, 5, 6], 5: [9, 2, 8, 7, 0, 10, 4, 3, 6, 1], 6: [8, 1, 7, 10, 4, 5, 0, 2, 9, 3], 7: [10, 4, 5, 2, 0, 6, 9, 8, 1, 3], 8: [6, 2, 3, 9, 1, 4, 5, 10, 7, 0], 9: [1, 4, 10, 6, 7, 8, 3, 2, 5, 0], 10: [9, 0, 4, 6, 3, 8, 1, 7, 5, 2]}"
Genetic,11,18,3,0.1682403087615966,776359,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 4, 8, 10, 5, 3, 6, 7, 2, 9], 1: [0, 2, 9, 7, 10, 4, 6, 8, 3, 5], 2: [0, 4, 3, 10, 9, 6, 5, 7, 1, 8], 3: [0, 8, 10, 4, 5, 1, 2, 7, 6, 9], 4: [0, 6, 8, 5, 3, 2, 9, 10, 1, 7], 5: [0, 1, 9, 3, 8, 10, 6, 7, 4, 2], 6: [0, 2, 1, 8, 3, 10, 9, 5, 4, 7], 7: [0, 3, 8, 5, 2, 10, 4, 9, 1, 6], 8: [0, 1, 2, 6, 4, 10, 5, 7, 3, 9], 9: [0, 10, 3, 2, 5, 6, 8, 7, 1, 4], 10: [0, 8, 3, 5, 6, 1, 2, 7, 4, 9]}"
Genetic,11,17,542,21.15506386756897,676105,"[19, 19, 19, 19, 19, 19, 18, 18, 18, 18, 17]","{0: [6, 9, 4, 5, 2, 1, 3, 7, 10, 8], 1: [10, 4, 3, 9, 8, 6, 7, 0, 2, 5], 2: [4, 7, 8, 9, 10, 6, 5, 1, 0, 3], 3: [10, 9, 8, 4, 6, 7, 1, 2, 5, 0], 4: [7, 8, 6, 5, 9, 0, 2, 3, 1, 10], 5: [0, 7, 8, 3, 6, 4, 1, 2, 10, 9], 6: [0, 7, 3, 1, 9, 4, 5, 10, 2, 8], 7: [2, 1, 6, 5, 8, 3, 9, 10, 0, 4], 8: [5, 2, 7, 6, 10, 0, 3, 1, 4, 9], 9: [3, 4, 5, 8, 10, 2, 6, 7, 0, 1], 10: [6, 5, 3, 8, 2, 7, 4, 1, 0, 9]}"
Genetic,11,17,34,1.4547560214996338,612753,"[18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17]","{0: [1, 9, 10, 6, 4, 2, 5, 7, 3, 8], 1: [0, 7, 2, 9, 8, 6, 5, 4, 3, 10], 2: [0, 4, 10, 3, 1, 8, 5, 7, 9, 6], 3: [0, 6, 7, 8, 1, 10, 4, 9, 5, 2], 4: [0, 8, 9, 3, 10, 6, 5, 1, 7, 2], 5: [4, 10, 8, 2, 6, 9, 3, 0, 7, 1], 6: [0, 7, 8, 9, 2, 4, 5, 3, 10, 1], 7: [3, 10, 0, 9, 4, 5, 1, 2, 8, 6], 8: [0, 5, 2, 3, 10, 6, 1, 4, 9, 7], 9: [0, 2, 8, 1, 6, 4, 7, 3, 10, 5], 10: [2, 9, 0, 8, 7, 6, 4, 3, 5, 1]}"
Genetic,11,18,4,0.2033848762512207,731338,"[19, 18, 18, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 6, 10, 8, 5, 2, 3, 4, 7, 9], 1: [0, 3, 8, 6, 9, 2, 4, 7, 5, 10], 2: [0, 3, 8, 9, 5, 10, 7, 1, 4, 6], 3: [0, 2, 1, 10, 6, 8, 5, 7, 4, 9], 4: [0, 3, 2, 1, 8, 7, 6, 5, 9, 10], 5: [0, 10, 1, 8, 7, 4, 2, 3, 9, 6], 6: [0, 5, 10, 4, 7, 8, 1, 9, 2, 3], 7: [0, 5, 6, 4, 8, 10, 2, 3, 9, 1], 8: [0, 4, 3, 10, 1, 7, 6, 5, 9, 2], 9: [0, 2, 8, 1, 4, 7, 3, 6, 5, 10], 10: [0, 1, 5, 3, 4, 8, 9, 7, 2, 6]}"
Genetic,11,18,2,0.1271381378173828,42298,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 3, 5, 6, 2, 7, 10, 8, 4, 9], 1: [0, 4, 6, 2, 8, 10, 7, 3, 9, 5], 2: [0, 10, 3, 1, 6, 4, 9, 8, 7, 5], 3: [0, 10, 9, 7, 1, 6, 4, 8, 5, 2], 4: [0, 9, 3, 1, 5, 6, 7, 2, 10, 8], 5: [0, 6, 4, 2, 1, 3, 9, 10, 7, 8], 6: [0, 5, 3, 1, 8, 4, 7, 2, 9, 10], 7: [0, 2, 1, 8, 9, 5, 4, 3, 10, 6], 8: [0, 10, 5, 1, 2, 7, 9, 6, 4, 3], 9: [0, 10, 8, 5, 7, 2, 3, 6, 1, 4], 10: [0, 1, 2, 9, 6, 3, 4, 7, 5, 8]}"
Genetic,11,17,237,9.2414391040802,905697,"[18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17]","{0: [10, 1, 9, 8, 2, 6, 5, 3, 4, 7], 1: [4, 6, 10, 8, 0, 2, 5, 7, 9, 3], 2: [3, 6, 5, 7, 8, 1, 10, 9, 4, 0], 3: [1, 9, 5, 7, 2, 0, 6, 8, 4, 10], 4: [3, 5, 6, 10, 9, 1, 8, 0, 7, 2], 5: [8, 6, 2, 10, 3, 0, 9, 4, 7, 1], 6: [0, 10, 4, 9, 3, 1, 5, 7, 2, 8], 7: [0, 8, 10, 6, 3, 5, 9, 2, 4, 1], 8: [0, 2, 1, 10, 7, 3, 4, 9, 5, 6], 9: [3, 6, 1, 8, 10, 7, 5, 0, 2, 4], 10: [8, 2, 1, 4, 0, 5, 9, 6, 3, 7]}"
Genetic,11,17,761,30.046809911727905,134110,"[19, 19, 19, 18, 18, 18, 18, 18, 18, 18, 17]","{0: [3, 6, 2, 8, 7, 10, 9, 4, 5, 1], 1: [4, 0, 5, 3, 7, 9, 2, 6, 8, 10], 2: [9, 0, 7, 4, 8, 1, 6, 5, 3, 10], 3: [9, 7, 6, 1, 0, 5, 8, 10, 4, 2], 4: [5, 8, 10, 1, 9, 6, 2, 7, 0, 3], 5: [6, 7, 3, 1, 10, 8, 2, 9, 4, 0], 6: [1, 5, 0, 8, 7, 2, 9, 4, 10, 3], 7: [4, 8, 6, 3, 1, 9, 10, 2, 0, 5], 8: [2, 10, 6, 7, 4, 9, 3, 1, 5, 0], 9: [2, 0, 7, 8, 10, 4, 6, 1, 3, 5], 10: [6, 0, 7, 9, 2, 8, 1, 5, 4, 3]}"
Genetic,11,18,1,0.0988306999206543,885504,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 5, 9, 10, 8, 3, 4, 7, 6, 2], 1: [0, 3, 9, 2, 8, 10, 4, 7, 5, 6], 2: [0, 8, 7, 10, 5, 6, 4, 1, 9, 3], 3: [0, 7, 8, 6, 4, 1, 2, 5, 10, 9], 4: [0, 8, 9, 1, 3, 7, 2, 5, 10, 6], 5: [0, 10, 6, 2, 9, 4, 1, 8, 3, 7], 6: [0, 10, 5, 9, 3, 1, 8, 4, 2, 7], 7: [0, 6, 4, 3, 9, 1, 2, 8, 5, 10], 8: [0, 6, 3, 9, 5, 2, 7, 4, 10, 1], 9: [0, 5, 3, 10, 7, 8, 6, 2, 1, 4], 10: [0, 7, 1, 2, 3, 8, 6, 9, 5, 4]}"
Genetic,11,18,1,0.0858800411224365,752419,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 4, 8, 10, 3, 2, 5, 6, 9, 7], 1: [0, 9, 5, 4, 7, 10, 2, 3, 6, 8], 2: [0, 4, 3, 6, 10, 5, 8, 1, 7, 9], 3: [0, 5, 8, 4, 2, 9, 1, 6, 7, 10], 4: [0, 10, 1, 5, 3, 7, 8, 2, 9, 6], 5: [0, 10, 7, 1, 8, 3, 4, 6, 9, 2], 6: [0, 10, 3, 5, 8, 1, 9, 2, 4, 7], 7: [0, 1, 3, 4, 2, 5, 8, 10, 9, 6], 8: [0, 7, 4, 3, 5, 9, 1, 6, 2, 10], 9: [0, 6, 4, 7, 2, 8, 5, 1, 10, 3], 10: [0, 8, 1, 4, 2, 9, 3, 5, 7, 6]}"
Genetic,11,17,410,15.943273782730104,896854,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17]","{0: [5, 2, 1, 9, 4, 8, 7, 10, 6, 3], 1: [2, 4, 9, 3, 0, 10, 5, 7, 6, 8], 2: [9, 6, 10, 8, 4, 0, 1, 3, 7, 5], 3: [6, 0, 2, 5, 8, 7, 9, 4, 1, 10], 4: [5, 2, 1, 6, 3, 0, 7, 9, 10, 8], 5: [3, 9, 4, 1, 10, 8, 6, 7, 0, 2], 6: [8, 2, 5, 0, 7, 9, 4, 3, 10, 1], 7: [10, 3, 6, 1, 0, 4, 2, 9, 8, 5], 8: [0, 6, 2, 7, 9, 5, 4, 3, 1, 10], 9: [0, 7, 3, 4, 1, 8, 6, 10, 2, 5], 10: [2, 4, 6, 9, 8, 7, 3, 0, 5, 1]}"
Genetic,11,18,9,0.483832836151123,825498,"[19, 19, 19, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 2, 4, 7, 10, 8, 6, 5, 9, 3], 1: [0, 10, 9, 7, 4, 2, 8, 6, 3, 5], 2: [0, 6, 5, 7, 9, 3, 8, 1, 4, 10], 3: [0, 6, 5, 8, 4, 10, 7, 2, 1, 9], 4: [0, 10, 1, 3, 8, 7, 6, 5, 2, 9], 5: [0, 1, 8, 9, 4, 2, 7, 10, 3, 6], 6: [2, 1, 0, 5, 3, 8, 7, 10, 9, 4], 7: [0, 9, 8, 3, 2, 6, 4, 5, 1, 10], 8: [0, 4, 1, 9, 6, 7, 5, 3, 2, 10], 9: [0, 10, 8, 7, 4, 1, 6, 5, 3, 2], 10: [0, 2, 9, 8, 1, 7, 4, 5, 3, 6]}"
Genetic,11,18,4,0.2018120288848877,689086,"[19, 18, 18, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 10, 4, 6, 9, 7, 2, 5, 8, 3], 1: [0, 3, 6, 2, 10, 5, 4, 7, 9, 8], 2: [0, 8, 9, 4, 6, 3, 10, 7, 1, 5], 3: [0, 6, 8, 7, 2, 5, 9, 10, 4, 1], 4: [0, 5, 3, 9, 7, 6, 10, 1, 8, 2], 5: [0, 9, 1, 2, 3, 6, 10, 8, 7, 4], 6: [0, 1, 2, 10, 8, 3, 4, 7, 9, 5], 7: [0, 6, 4, 1, 9, 2, 10, 5, 8, 3], 8: [0, 7, 3, 9, 4, 2, 6, 1, 5, 10], 9: [0, 2, 10, 7, 1, 3, 5, 8, 4, 6], 10: [0, 3, 2, 1, 9, 5, 6, 4, 8, 7]}"
Genetic,11,18,1,0.0880932807922363,617344,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 9, 8, 10, 5, 2, 6, 3, 4, 7], 1: [0, 7, 9, 6, 8, 2, 4, 3, 5, 10], 2: [0, 5, 8, 3, 1, 4, 7, 6, 10, 9], 3: [0, 7, 10, 8, 5, 1, 9, 6, 2, 4], 4: [0, 8, 7, 3, 9, 1, 2, 6, 5, 10], 5: [0, 10, 8, 2, 3, 7, 1, 9, 4, 6], 6: [0, 4, 3, 7, 9, 10, 5, 8, 1, 2], 7: [0, 4, 6, 9, 10, 5, 1, 8, 3, 2], 8: [0, 7, 9, 5, 6, 3, 4, 2, 10, 1], 9: [0, 8, 2, 6, 3, 4, 10, 1, 7, 5], 10: [0, 6, 7, 8, 9, 4, 3, 5, 2, 1]}"
Genetic,11,17,734,28.769206047058105,305446,"[19, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17]","{0: [2, 10, 4, 5, 1, 3, 6, 8, 9, 7], 1: [3, 9, 8, 2, 4, 7, 6, 5, 0, 10], 2: [3, 10, 5, 4, 0, 1, 9, 7, 8, 6], 3: [7, 6, 8, 0, 2, 5, 10, 9, 4, 1], 4: [0, 6, 3, 5, 10, 2, 8, 9, 1, 7], 5: [10, 0, 7, 4, 8, 9, 6, 1, 3, 2], 6: [8, 5, 0, 7, 3, 2, 10, 9, 4, 1], 7: [2, 9, 8, 3, 6, 5, 10, 1, 0, 4], 8: [1, 2, 6, 9, 0, 5, 4, 3, 7, 10], 9: [5, 1, 2, 0, 8, 7, 6, 4, 3, 10], 10: [6, 9, 3, 0, 4, 2, 7, 8, 5, 1]}"
Genetic,11,18,2,0.1272120475769043,939738,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]","{0: [1, 10, 6, 2, 5, 7, 8, 3, 9, 4], 1: [0, 9, 7, 3, 4, 2, 10, 8, 5, 6], 2: [0, 4, 9, 1, 3, 5, 10, 8, 7, 6], 3: [0, 6, 10, 9, 1, 8, 5, 7, 4, 2], 4: [6, 3, 2, 10, 1, 7, 5, 8, 0, 9], 5: [0, 3, 1, 10, 2, 8, 9, 7, 4, 6], 6: [0, 3, 9, 4, 7, 10, 5, 2, 1, 8], 7: [0, 6, 9, 2, 3, 8, 4, 10, 1, 5], 8: [0, 1, 3, 10, 9, 4, 5, 6, 7, 2], 9: [0, 7, 3, 5, 1, 4, 6, 2, 8, 10], 10: [0, 4, 9, 8, 7, 1, 2, 5, 3, 6]}"
Genetic,11,17,527,20.529785871505737,367147,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17]","{0: [1, 7, 2, 9, 3, 10, 5, 6, 8, 4], 1: [9, 7, 8, 6, 2, 3, 0, 4, 10, 5], 2: [6, 8, 4, 7, 10, 0, 1, 3, 9, 5], 3: [2, 10, 9, 0, 6, 1, 8, 7, 4, 5], 4: [10, 0, 8, 9, 6, 2, 1, 5, 3, 7], 5: [8, 7, 4, 0, 9, 3, 2, 1, 6, 10], 6: [3, 2, 7, 5, 4, 10, 9, 1, 8, 0], 7: [5, 3, 10, 4, 2, 8, 9, 0, 6, 1], 8: [7, 3, 5, 0, 6, 1, 2, 10, 4, 9], 9: [2, 5, 8, 10, 7, 6, 3, 1, 4, 0], 10: [8, 2, 5, 3, 7, 1, 4, 0, 6, 9]}"
Genetic,11,17,3,0.1640329360961914,178910,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17]","{0: [1, 2, 4, 8, 3, 9, 10, 5, 7, 6], 1: [0, 5, 8, 7, 10, 2, 9, 3, 6, 4], 2: [0, 1, 3, 8, 7, 10, 5, 6, 9, 4], 3: [0, 5, 9, 2, 4, 6, 10, 7, 8, 1], 4: [0, 2, 10, 9, 1, 8, 7, 5, 6, 3], 5: [0, 6, 10, 9, 2, 3, 4, 7, 8, 1], 6: [0, 5, 2, 8, 1, 3, 10, 4, 7, 9], 7: [0, 1, 2, 3, 5, 9, 4, 8, 6, 10], 8: [0, 7, 9, 5, 1, 3, 6, 2, 4, 10], 9: [0, 2, 10, 4, 6, 3, 1, 5, 8, 7], 10: [0, 3, 5, 2, 1, 4, 7, 8, 9, 6]}"
Genetic,11,18,29,1.175467014312744,195080,"[19, 19, 19, 19, 19, 18, 18, 18, 18, 18, 18]","{0: [3, 4, 8, 1, 10, 5, 2, 7, 9, 6], 1: [0, 6, 5, 7, 9, 3, 4, 10, 8, 2], 2: [0, 4, 9, 7, 6, 5, 1, 8, 3, 10], 3: [0, 9, 6, 2, 10, 1, 8, 5, 4, 7], 4: [0, 9, 8, 3, 5, 6, 10, 1, 2, 7], 5: [10, 7, 3, 0, 2, 1, 6, 8, 9, 4], 6: [0, 5, 1, 2, 7, 4, 10, 8, 3, 9], 7: [0, 2, 5, 4, 6, 8, 10, 9, 1, 3], 8: [0, 7, 4, 6, 5, 2, 1, 10, 9, 3], 9: [0, 8, 6, 1, 7, 5, 3, 2, 4, 10], 10: [0, 8, 3, 9, 4, 2, 1, 5, 6, 7]}"
