Algorithm,Number of Nodes,Is Complete,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,6,True,1,1,0.0318059921264648,261698,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","{0: [6, 8, 9], 1: [7, 10, 9], 2: [8, 11, 10], 3: [9, 6, 11], 4: [10, 7, 6], 5: [11, 8, 7], 6: [0, 3, 4], 7: [1, 5, 4], 8: [0, 5, 2], 9: [0, 3, 1], 10: [1, 4, 2], 11: [2, 5, 3]}"
Genetic,6,True,1,2,0.0438692569732666,314329,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","{0: [9, 6, 8], 1: [7, 9, 10], 2: [8, 10, 11], 3: [9, 11, 6], 4: [10, 6, 7], 5: [11, 7, 8], 6: [0, 4, 3], 7: [1, 5, 4], 8: [0, 5, 2], 9: [0, 3, 1], 10: [2, 1, 4], 11: [2, 5, 3]}"
Genetic,6,True,1,1,0.0283989906311035,935475,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","{0: [6, 9, 8], 1: [7, 10, 9], 2: [8, 10, 11], 3: [9, 6, 11], 4: [10, 7, 6], 5: [11, 8, 7], 6: [0, 4, 3], 7: [1, 5, 4], 8: [0, 2, 5], 9: [0, 3, 1], 10: [1, 4, 2], 11: [2, 5, 3]}"
Genetic,6,True,1,2,0.0370581150054931,541946,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","{0: [6, 9, 8], 1: [7, 9, 10], 2: [8, 10, 11], 3: [9, 6, 11], 4: [10, 6, 7], 5: [11, 8, 7], 6: [0, 4, 3], 7: [1, 4, 5], 8: [2, 0, 5], 9: [0, 3, 1], 10: [1, 2, 4], 11: [2, 3, 5]}"
Genetic,6,True,1,1,0.0249280929565429,114267,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","{0: [6, 9, 8], 1: [7, 9, 10], 2: [8, 11, 10], 3: [9, 6, 11], 4: [10, 6, 7], 5: [11, 8, 7], 6: [0, 3, 4], 7: [1, 5, 4], 8: [0, 2, 5], 9: [0, 1, 3], 10: [1, 4, 2], 11: [2, 3, 5]}"
Genetic,6,True,1,1,0.0258550643920898,125619,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","{0: [6, 8, 9], 1: [7, 9, 10], 2: [8, 10, 11], 3: [9, 11, 6], 4: [10, 7, 6], 5: [11, 7, 8], 6: [0, 3, 4], 7: [1, 4, 5], 8: [0, 2, 5], 9: [0, 1, 3], 10: [1, 4, 2], 11: [2, 3, 5]}"
