Algorithm,Graph Type,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,complete,8,6,383,1.2592761516571045,616652,"[8, 8, 8, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [5, 6, 4, 7, 2, 1, 3], 1: [2, 4, 0, 6, 3, 7, 5], 2: [5, 7, 0, 1, 6, 3, 4], 3: [0, 6, 5, 7, 4, 1, 2], 4: [3, 1, 6, 2, 0, 7, 5], 5: [4, 1, 0, 3, 7, 2, 6], 6: [3, 1, 2, 7, 0, 4, 5], 7: [0, 3, 6, 4, 2, 5, 1]}"
Genetic,complete,8,6,179,0.6017720699310303,319878,"[7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [6, 5, 2, 3, 4, 1, 7], 1: [2, 6, 7, 5, 3, 4, 0], 2: [5, 1, 6, 7, 3, 0, 4], 3: [1, 0, 2, 5, 6, 7, 4], 4: [7, 1, 3, 5, 6, 0, 2], 5: [7, 3, 1, 0, 6, 2, 4], 6: [3, 7, 2, 4, 1, 5, 0], 7: [0, 5, 2, 6, 4, 1, 3]}"
Genetic,complete,8,6,105,0.3615686893463135,19274,"[8, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [6, 1, 2, 4, 5, 7, 3], 1: [6, 7, 2, 3, 0, 4, 5], 2: [6, 4, 7, 1, 3, 0, 5], 3: [6, 4, 5, 7, 1, 2, 0], 4: [7, 0, 1, 5, 3, 6, 2], 5: [7, 4, 1, 2, 0, 3, 6], 6: [5, 4, 3, 1, 0, 2, 7], 7: [5, 4, 1, 6, 2, 0, 3]}"
Genetic,complete,8,6,306,1.0119459629058838,509509,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [1, 5, 6, 7, 3, 4, 2], 1: [0, 4, 3, 7, 6, 2, 5], 2: [0, 4, 7, 5, 3, 6, 1], 3: [2, 5, 7, 0, 6, 1, 4], 4: [3, 6, 7, 2, 0, 5, 1], 5: [3, 7, 6, 4, 2, 0, 1], 6: [0, 2, 3, 7, 5, 1, 4], 7: [0, 6, 4, 2, 5, 3, 1]}"
Genetic,complete,8,6,474,1.5751447677612305,789472,"[8, 8, 8, 8, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [7, 4, 2, 3, 5, 6, 1], 1: [0, 4, 5, 7, 2, 6, 3], 2: [4, 6, 5, 0, 1, 3, 7], 3: [0, 2, 7, 5, 1, 6, 4], 4: [7, 2, 3, 1, 6, 5, 0], 5: [0, 1, 6, 4, 7, 2, 3], 6: [1, 3, 4, 0, 7, 2, 5], 7: [2, 5, 4, 0, 6, 3, 1]}"
Genetic,complete,8,6,27,0.0913751125335693,600330,"[8, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6]","{0: [3, 5, 4, 1, 2, 7, 6], 1: [5, 3, 4, 7, 0, 6, 2], 2: [3, 4, 5, 0, 6, 1, 7], 3: [2, 0, 4, 5, 1, 6, 7], 4: [6, 2, 7, 5, 1, 0, 3], 5: [0, 7, 1, 3, 4, 2, 6], 6: [3, 7, 1, 0, 5, 4, 2], 7: [6, 5, 0, 3, 1, 2, 4]}"
Genetic,complete,8,6,43,0.1443839073181152,225285,"[8, 8, 8, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [7, 1, 3, 2, 4, 6, 5], 1: [3, 0, 5, 4, 7, 6, 2], 2: [3, 0, 1, 6, 4, 5, 7], 3: [4, 5, 6, 0, 1, 7, 2], 4: [0, 1, 6, 2, 3, 7, 5], 5: [7, 2, 3, 1, 6, 0, 4], 6: [3, 4, 1, 5, 2, 0, 7], 7: [4, 1, 3, 2, 6, 0, 5]}"
Genetic,complete,8,6,39,0.1303439140319824,317450,"[8, 8, 8, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [2, 7, 6, 4, 3, 5, 1], 1: [4, 7, 6, 3, 0, 5, 2], 2: [5, 7, 4, 1, 3, 6, 0], 3: [4, 0, 7, 2, 1, 6, 5], 4: [6, 0, 5, 3, 7, 1, 2], 5: [4, 7, 2, 1, 3, 0, 6], 6: [1, 3, 0, 4, 5, 7, 2], 7: [0, 5, 3, 4, 6, 2, 1]}"
Genetic,complete,8,6,64,0.210543155670166,798460,"[7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6]","{0: [4, 5, 7, 2, 1, 6, 3], 1: [0, 7, 5, 2, 3, 4, 6], 2: [3, 4, 1, 7, 6, 5, 0], 3: [0, 1, 7, 6, 5, 4, 2], 4: [3, 1, 2, 0, 6, 5, 7], 5: [3, 6, 4, 7, 0, 1, 2], 6: [1, 2, 7, 3, 4, 5, 0], 7: [4, 2, 6, 1, 0, 5, 3]}"
Genetic,complete,8,6,939,3.088653087615967,685690,"[8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6]","{0: [6, 1, 2, 3, 7, 5, 4], 1: [4, 5, 2, 0, 3, 6, 7], 2: [4, 3, 0, 1, 6, 5, 7], 3: [6, 4, 0, 2, 5, 7, 1], 4: [2, 0, 5, 6, 1, 3, 7], 5: [1, 6, 2, 3, 4, 0, 7], 6: [5, 0, 2, 7, 4, 1, 3], 7: [2, 6, 5, 0, 4, 1, 3]}"
