Algorithm,Graph Type,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Genetic,complete,8,7,13,0.0471959114074707,616652,"[8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 7]","{0: [1, 2, 4, 6, 3, 5, 7], 1: [5, 6, 3, 0, 4, 7, 2], 2: [0, 7, 6, 3, 1, 4, 5], 3: [0, 5, 2, 4, 6, 7, 1], 4: [2, 0, 1, 6, 3, 7, 5], 5: [0, 6, 3, 1, 4, 2, 7], 6: [3, 0, 2, 7, 5, 1, 4], 7: [2, 3, 0, 5, 4, 6, 1]}"
Genetic,complete,8,6,534,1.7812809944152832,319878,"[8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 6, 6, 6]","{0: [5, 2, 3, 4, 1, 6, 7], 1: [7, 6, 2, 0, 5, 3, 4], 2: [6, 3, 0, 1, 7, 4, 5], 3: [4, 0, 5, 7, 2, 1, 6], 4: [5, 7, 0, 3, 1, 2, 6], 5: [3, 2, 4, 0, 7, 6, 1], 6: [7, 3, 5, 1, 0, 4, 2], 7: [2, 5, 6, 1, 3, 0, 4]}"
Genetic,complete,8,6,442,1.4856362342834473,19274,"[8, 8, 8, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [4, 3, 7, 6, 2, 1, 5], 1: [5, 0, 4, 3, 6, 7, 2], 2: [7, 6, 0, 4, 3, 1, 5], 3: [5, 1, 6, 4, 7, 0, 2], 4: [1, 5, 0, 7, 3, 2, 6], 5: [0, 4, 3, 7, 6, 1, 2], 6: [1, 2, 3, 4, 0, 7, 5], 7: [4, 3, 1, 2, 6, 5, 0]}"
Genetic,complete,8,6,280,0.949270725250244,509509,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6]","{0: [6, 1, 2, 4, 5, 7, 3], 1: [5, 3, 7, 6, 0, 4, 2], 2: [6, 4, 7, 5, 1, 0, 3], 3: [7, 5, 2, 4, 1, 6, 0], 4: [0, 7, 5, 1, 2, 3, 6], 5: [3, 4, 7, 1, 2, 6, 0], 6: [4, 3, 5, 1, 0, 7, 2], 7: [0, 4, 5, 2, 1, 6, 3]}"
Genetic,complete,8,6,1065,3.5662291049957275,789472,"[8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6]","{0: [1, 6, 5, 2, 4, 3, 7], 1: [0, 7, 5, 3, 6, 4, 2], 2: [5, 4, 3, 7, 6, 1, 0], 3: [6, 5, 0, 1, 7, 2, 4], 4: [3, 2, 7, 1, 0, 6, 5], 5: [6, 7, 3, 1, 0, 2, 4], 6: [3, 7, 0, 1, 2, 4, 5], 7: [6, 1, 2, 3, 0, 5, 4]}"
Genetic,complete,8,6,142,0.4847140312194824,600330,"[8, 8, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6]","{0: [3, 2, 1, 5, 6, 7, 4], 1: [7, 6, 5, 2, 3, 4, 0], 2: [6, 7, 3, 4, 1, 0, 5], 3: [7, 5, 4, 6, 0, 1, 2], 4: [2, 3, 5, 0, 7, 6, 1], 5: [7, 2, 6, 0, 4, 3, 1], 6: [5, 3, 1, 2, 4, 7, 0], 7: [3, 1, 2, 0, 5, 6, 4]}"
Genetic,complete,8,6,85,0.2837281227111816,225285,"[8, 8, 8, 8, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [4, 3, 7, 1, 2, 6, 5], 1: [7, 2, 3, 4, 0, 5, 6], 2: [3, 1, 4, 7, 0, 6, 5], 3: [7, 2, 1, 5, 6, 0, 4], 4: [0, 3, 6, 1, 5, 7, 2], 5: [7, 0, 3, 4, 2, 6, 1], 6: [1, 4, 7, 0, 5, 2, 3], 7: [0, 2, 4, 6, 1, 3, 5]}"
Genetic,complete,8,6,89,0.304171085357666,317450,"[8, 8, 8, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6]","{0: [5, 3, 1, 4, 2, 6, 7], 1: [0, 2, 5, 7, 3, 6, 4], 2: [0, 4, 6, 3, 5, 7, 1], 3: [7, 6, 5, 4, 0, 2, 1], 4: [6, 5, 3, 1, 7, 0, 2], 5: [1, 4, 3, 0, 7, 6, 2], 6: [4, 1, 3, 0, 7, 5, 2], 7: [3, 2, 6, 1, 4, 5, 0]}"
Genetic,complete,8,6,1245,4.164670944213867,798460,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6]","{0: [3, 5, 6, 7, 1, 2, 4], 1: [5, 3, 2, 4, 7, 0, 6], 2: [0, 3, 7, 4, 6, 1, 5], 3: [4, 6, 5, 1, 0, 7, 2], 4: [1, 3, 5, 2, 7, 6, 0], 5: [7, 6, 0, 1, 2, 3, 4], 6: [4, 1, 0, 2, 7, 3, 5], 7: [0, 4, 2, 3, 5, 6, 1]}"
Genetic,complete,8,6,488,1.6535909175872805,685690,"[8, 8, 8, 8, 8, 8, 7, 7, 7, 6, 6, 6, 6]","{0: [6, 2, 4, 7, 1, 3, 5], 1: [3, 7, 6, 0, 5, 2, 4], 2: [0, 6, 7, 5, 4, 1, 3], 3: [0, 5, 1, 2, 6, 4, 7], 4: [1, 2, 0, 3, 6, 7, 5], 5: [3, 6, 4, 7, 2, 0, 1], 6: [2, 1, 4, 3, 7, 5, 0], 7: [6, 4, 2, 1, 0, 5, 3]}"
Genetic,complete,8,6,19,0.0677680969238281,385530,"[8, 8, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6]","{0: [7, 4, 2, 6, 3, 5, 1], 1: [5, 0, 4, 7, 3, 2, 6], 2: [0, 7, 6, 4, 5, 1, 3], 3: [0, 1, 4, 5, 6, 2, 7], 4: [0, 2, 3, 1, 5, 7, 6], 5: [7, 2, 1, 6, 0, 3, 4], 6: [0, 3, 2, 5, 1, 4, 7], 7: [5, 2, 1, 3, 6, 4, 0]}"
Genetic,complete,8,5,1257,4.206557273864746,288614,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 5]","{0: [5, 1, 2, 4, 7, 3, 6], 1: [3, 4, 5, 6, 7, 2, 0], 2: [0, 1, 6, 5, 7, 4, 3], 3: [7, 4, 1, 0, 6, 2, 5], 4: [2, 0, 5, 6, 7, 1, 3], 5: [7, 2, 4, 1, 6, 0, 3], 6: [0, 1, 7, 4, 2, 3, 5], 7: [5, 0, 2, 3, 1, 4, 6]}"
Genetic,complete,8,6,1056,3.545274019241333,437196,"[8, 8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 6, 6]","{0: [1, 5, 4, 7, 2, 6, 3], 1: [6, 4, 7, 2, 5, 3, 0], 2: [1, 0, 5, 7, 6, 3, 4], 3: [0, 7, 5, 2, 6, 4, 1], 4: [6, 0, 5, 2, 3, 7, 1], 5: [4, 0, 3, 1, 6, 2, 7], 6: [1, 2, 4, 0, 5, 7, 3], 7: [3, 4, 5, 0, 6, 2, 1]}"
Genetic,complete,8,6,1125,3.763554811477661,699698,"[8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6]","{0: [5, 6, 4, 2, 3, 1, 7], 1: [7, 3, 2, 5, 6, 0, 4], 2: [5, 0, 4, 7, 3, 1, 6], 3: [0, 1, 5, 7, 4, 6, 2], 4: [0, 6, 7, 1, 5, 3, 2], 5: [2, 6, 3, 0, 7, 4, 1], 6: [0, 7, 5, 2, 1, 3, 4], 7: [5, 4, 1, 2, 0, 3, 6]}"
